audit_id,stratum,title,abstract,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,original_exclusion_reason
AUD-1591cd857d17,expanded_alternate_terms,Individualized Physiology-Based Digital Twin Model for Sports Performance Prediction : A Reinterpretation of the Margaria-Morton Model,"Abstract Performance in many racing sports depends on the ability of the athletes to produce and maintain the highest possible worki.e., the highest power for the duration of the race. To model this energy production in an individualized way, an adaptation anda reinterpretation (including a physiological meaning of parameters) of the three-component Margaria-Morton model wereperformed. The model is applied to the muscles involved in a given task. The introduction of physiological meanings waspossible thanks to the measurement of physiological characteristics for a given athlete. A method for creating a digital twin wastherefore proposed. The twins thus created were validated by comparison with field performance, experimental observations,and literature data. Simulations of record times and 3-minute all-out tests were consistent with experimental data. Consideringthe literature, the model provided good estimates of the time course of muscle metabolite concentrations (e.g., lactate andphosphocreatine). It also simulated the behavior of oxygen kinetics at exercise onset and during recovery. This methodologyhas a wide range of applications, including prediction and optimization of the performance of individually modeled athletes.",Alice Boillet; Laurent A. Messonnier; Caroline Cohen,2024,2024,Research Square Platform LLC,10.21203/rs.3.rs-3854200/v1,,https://doi.org/10.21203/rs.3.rs-3854200/v1,posted-content,['crossref'],"['""world model"" physiology']",registered,world-model phrase absent from title and abstract
AUD-6716482362c4,expanded_alternate_terms,"Integrating Artificial Intelligence into Mechatronics: A Comprehensive Study of Its Influence on System Performance, Autonomy, and Manufacturing Efficiency","The rapid evolution of Artificial Intelligence (AI) has significantly transformed the capabilities, performance, and autonomy of modern mechatronic systems. As industries transition toward intelligent and interconnected manufacturing environments, AI has emerged as a powerful enabler of real-time decision-making, adaptive control, predictive maintenance, and autonomous operation. This review provides a comprehensive analysis of AI integration within mechatronic systems, examining its influence on system performance, autonomy, and manufacturing efficiency. Key AI techniques including machine learning, deep learning, reinforcement learning, evolutionary optimization, and computer vision are evaluated in terms of their applications in control, sensing, diagnostics, and robotics. The paper also highlights advancements in AI-driven motion control, autonomous navigation, sensor fusion, and smart factory operations. Critical challenges such as data requirements, computational constraints, system interoperability, and safety concerns are discussed to identify research gaps. Finally, emerging trends and future directions, such as edge AI, digital twins, explainable AI, and fully autonomous mechatronic cells, are explored. This review consolidates current knowledge and provides insights to guide researchers and practitioners in developing next-generation intelligent mechatronic systems capable of supporting the demands of Industry 4.0 and beyond.",Ganiyat Salawu; Bright Glen,2026,2026-02-27,Technologies,10.3390/technologies14030143,,https://doi.org/10.3390/technologies14030143,article,['openalex'],"['""world model"" EHR']",open-access,world-model phrase absent from title and abstract
AUD-86d2d2060a4a,expanded_alternate_terms,KineBench: Benchmarking Embodied World Models via IDM-Free Kinematic Grounding,"Evaluating the physical consistency of embodied world models(EWMs) is a critical open challenge. While closed-loop evaluation via simulator rollouts offers a more faithful assessment of physical plausibility than open-loop alternatives, existing frameworks almost exclusively rely on Inverse Dynamics Models(IDMs) for action extraction. Due to the intricate mapping from 2D pixel space to 3D kinematic space, the learned IDMs can be brittle to data outside their training distribution, resulting in unreliable action extraction from the generated videos with novel objects and scenarios. This creates an unavoidable attribution ambiguity between world model inaccuracies and extractor errors. To reduce this ambiguity, we present KineBench, an IDM-free closed-loop benchmark for EWMs, built upon an explicit kinematic grounding pipeline. Given a generated video, KineBench employs cascaded visual foundation models to directly extract 6D end-effector poses from individual frames, which are then executed in a physics simulator for closed-loop validation. Beyond execution-based task success, KineBench incorporates two classical 3D kinematic metrics--Spectral Arc Length (SPARC) and the Maruyama Manipulability Index--to characterize trajectory smoothness and kinematic feasibility from a robot-centric perspective. Built on 20 diverse manipulation tasks in ManiSkill3, KineBench evaluates EWMs across four progressive suites: basic execution, task transfer, visual out-of-distribution generalization, and complexity-conditioned scaling. Evaluation across frontier models reveals task-complexity-bounded nonlinear scaling in embodied video generation, providing empirical guidance for future data-scaling strategies.",Zeyu Liu; Zhangzhe Zhu; Yang Zhang; Chenyou Fan; Chenjia Bai; Xuelong Li,2026,2026-07-22,arXiv (Cornell University),,2607.19876,https://arxiv.org/abs/2607.19876,preprint,['openalex'],"['""world model"" clinical']",open-access,medical-domain term absent from title and abstract
AUD-e10a37df841a,expanded_alternate_terms,Large-Scale Comparative Analysis of Canine and Human Osteosarcomas Uncovers Conserved Clinically Relevant Tumor Microenvironment Subtypes.,"Purpose Osteosarcoma is an aggressive bone cancer lacking robust biomarkers for personalized treatment. Despite its scarcity in humans, it is relatively common in adult pet dogs. This study aimed to analyze clinically annotated bulk tumor transcriptomic datasets of canine and patients with human osteosarcoma to identify potentially conserved patterns of disease progression. Experimental design Bulk transcriptomic data from 245 pet dogs with treatment-naïve appendicular osteosarcoma were analyzed using deconvolution to characterize the tumor microenvironment (TME). The TME of both primary and metastatic tumors derived from the same dog was compared, and its impact on canine survival was assessed. A machine learning model was developed to classify the TME based on its inferred composition using canine tumor data. This model was applied to eight independent human osteosarcoma datasets to assess its generalizability and prognostic value. Results This study found three distinct TME subtypes of canine osteosarcoma based on cell type composition of bulk tumor samples: immune enriched, immune enriched dense extracellular matrix-like, and immune desert. These three TME-based subtypes of canine osteosarcomas were conserved in humans and could predict progression-free survival outcomes of human patients, independent of conventional prognostic factors such as percent tumor necrosis post standard of care chemotherapy treatment and disease stage at diagnosis. Conclusions These findings demonstrate the potential of leveraging data from naturally occurring cancers in canines to model the complexity of the human osteosarcoma TME, offering a promising avenue for the discovery of novel biomarkers and developing more effective precision oncology treatments.","Patkar S, Mannheimer J, Harmon SA, Ramirez CJ, Mazcko CN, Choyke PL, Brown GT, Turkbey B, LeBlanc AK, Beck JA.",2024,2024-12-01,,10.1158/1078-0432.ccr-24-1854,,https://europepmc.org/article/MED/39412757,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-8e4abe6a61da,expanded_alternate_terms,Latent Prediction-Based Generative Semantic Communication for Video Transmission in Wireless Networks,"The increasing dominance of video traffic in intelligent sensing and control applications introduces a major challenge to the capacity limits of modern wireless networks. Classical information theory defines fixed physical boundaries on channel capacity, beyond which further improvement requires rethinking what information is transmitted. Semantic communication (SemCom) bridges this by only sending the semantics of the intended message. This paper presents a SemCom framework that leverages latent-space procedural video prediction with world-model-guided temporal dynamics. Instead of transmitting pixel data, the transmitter encodes high-level semantic representations of context frames and sends them through the physical channel. A temporal transformer predicts future latent states at the receiver. The framework jointly optimizes perceptual, adversarial, and temporal objectives to preserve both visual quality and trajectory consistency under channel impairments. Experiments conducted on video sequences of the BAIR robot pushing dataset demonstrate that the proposed method achieves lower normalized endpoint and velocity errors compared to learned baseline real-time intermediate flow estimation (RIFE) + better portable graphics (BPG) with reduced bit-rate compared to traditional codecs. The results indicate that incorporating temporal dynamics as semantics into the communication process enables efficient and anticipatory video transmission suitable for applications such as tele-robotic, underwater, and autonomous systems.",Maheshi Lokumarambage; Thushan Sivalingam; Feng Dong; Nandana Rajatheva; Anil Fernando,2026,2026-01-01,IEEE Open Journal of the Communications Society,10.1109/ojcoms.2026.3684230,,https://doi.org/10.1109/ojcoms.2026.3684230,article,['openalex'],"['""world model"" clinical']",open-access,medical-domain term absent from title and abstract
AUD-7b1f166eaae1,expanded_alternate_terms,Low salivary uric acid levels and periodontitis: New insights and implications for clinical practice,"In this letter, we delve into the groundbreaking research by Lorente et al , which sheds light on the intricate relationship between low salivary uric acid levels and periodontitis. The study not only confirms previous observations of reduced salivary uric acid concentrations in periodontitis patients but also establishes, for the first time, an independent association between these two factors, even when controlling for traditional risk factors such as age, smoking status, and arterial hypertension. Moreover, the findings reveal a significant negative correlation between salivary uric acid levels and the severity of periodontitis, suggesting that this biomarker may serve as a valuable indicator of disease progression. These discoveries open new avenues for understanding the pathophysiology of periodontitis and pave the way for innovative diagnostic and therapeutic strategies. The potential clinical applications of salivary uric acid measurement, such as guiding personalized treatment plans and monitoring disease activity, warrant further exploration to enhance patient care and improve outcomes in this prevalent inflammatory condition.",Zhuo-Qun Hu; Yong Wang,2025,2025,World Journal of Clinical Cases,10.12998/wjcc.v13.i29.108411,,https://doi.org/10.12998/wjcc.v13.i29.108411,journal-article,['crossref'],"['""clinical world model""', '""world model"" clinical']",registered,world-model phrase absent from title and abstract
AUD-734a4064c920,expanded_alternate_terms,LSWM: A Long-Short History World Model for Bipedal Locomotion via Reinforcement Learning.,"The presence of sensor noise, missing states and inadequate future prediction capabilities imposes significant limitations on the locomotion performance of bipedal robots operating in unstructured terrain. Conventional methods generally depend on long-term history observations to reconstruct single-frame privileged information. However, these methods fail to acknowledge the pivotal function of short-term history in rapid state responses and the significance of future state prediction in anticipating potential risks. The proposed framework is a Long-Short World Model (LSWM), which integrates state reconstruction and future state prediction to enhance the locomotion capabilities of bipedal robots in complex environments. The LSWM framework comprises two modules: a state reconstruction module (SRM) and a future state prediction module (SPM). The state reconstruction module employs long-term history observations to reconstruct privileged information in the current short-term history, thereby effectively improving the system's robustness to sensor noise and enhancing state observability. The future state prediction module enhances the robot's adaptability to complex environments and unpredictable scenarios by predicting the robot's future short-term privileged information. We conducted extensive comparative experiments in simulation as well as in a variety of real-world indoor and outdoor environments. In the indoor stair-climbing task, LSWM achieved a 94% success rate, outperforming the current state-of-the-art baseline methods by at least 34%, thereby demonstrating its substantial performance advantages in complex and dynamic environments.","Xue J, Liang Z, Mou H, Li Q, Zhang J.",2026,2026-01-05,,10.3390/biomimetics11010040,,https://europepmc.org/article/MED/41589957,,['europe_pmc'],['europe_pmc_core'],indexed,medical-domain term absent from title and abstract
AUD-d39c6645bf1f,expanded_alternate_terms,Machine learning approach to dynamic risk modeling of mortality in COVID-19: a UK Biobank study.,"The COVID-19 pandemic has created an urgent need for robust, scalable monitoring tools supporting stratification of high-risk patients. This research aims to develop and validate prediction models, using the UK Biobank, to estimate COVID-19 mortality risk in confirmed cases. From the 11,245 participants testing positive for COVID-19, we develop a data-driven random forest classification model with excellent performance (AUC: 0.91), using baseline characteristics, pre-existing conditions, symptoms, and vital signs, such that the score could dynamically assess mortality risk with disease deterioration. We also identify several significant novel predictors of COVID-19 mortality with equivalent or greater predictive value than established high-risk comorbidities, such as detailed anthropometrics and prior acute kidney failure, urinary tract infection, and pneumonias. The model design and feature selection enables utility in outpatient settings. Possible applications include supporting individual-level risk profiling and monitoring disease progression across patients with COVID-19 at-scale, especially in hospital-at-home settings.","Dabbah MA, Reed AB, Booth ATC, Yassaee A, Despotovic A, Klasmer B, Binning E, Aral M, Plans D, Morelli D, Labrique AB, Mohan D.",2021,2021-08-19,,10.1038/s41598-021-95136-x,,https://europepmc.org/article/MED/34413324,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-10923e125048,expanded_alternate_terms,Machine Learning for Parkinson’s Disease Progression Prediction Using Gait Data and Neuroimaging Features,"Parkinson’s Disease (PD) is a progressive neurodegenerative disorder characterized by motor dysfunction and cognitive decline, necessitating robust predictive models for early diagnosis and disease monitoring. In recent years, the integration of machine learning (ML) techniques into clinical neurology has demonstrated promising potential for enhancing the prediction of disease progression. This study explores a multimodal machine learning framework that leverages gait dynamics and neuroimaging features to forecast the progression trajectory of Parkinson’s Disease. Gait data, extracted through wearable inertial sensors and pressure-sensitive walkways, provide real-time motor function assessments, while structural and functional magnetic resonance imaging (MRI/fMRI) deliver rich neuroanatomical and connectivity markers correlated with disease severity. The proposed model employs feature selection strategies such as recursive feature elimination and principal component analysis to reduce dimensionality and enhance model interpretability. Multiple supervised learning algorithms—including support vector machines (SVM), random forest (RF), and deep neural networks (DNN)—are trained and evaluated on a clinically validated dataset comprising longitudinal gait and imaging data. Performance metrics including accuracy, area under the receiver operating characteristic curve (AUC-ROC), and mean absolute error (MAE) are employed to compare model effectiveness across different stages of PD, as defined by the Hoehn and Yahr scale and Unified Parkinson's Disease Rating Scale (UPDRS). Findings suggest that multimodal models outperform unimodal counterparts, with the combination of gait variability indices and cortical thinning patterns showing the strongest predictive capability. The study underscores the value of integrating heterogeneous data sources in machine learning pipelines for clinical prognosis. Furthermore, this research contributes to the development of precision medicine approaches, enabling personalized therapeutic interventions and optimized disease management strategies for Parkinson’s patients.",Owen Graham; Alex Holmes,2025,2025-06-17,Preprints.org,10.20944/preprints202506.1414.v1,,https://doi.org/10.20944/preprints202506.1414.v1,preprint,['openalex'],"['""world model"" EHR', '""world model"" clinical', '""world model"" medicine', '""world model"" patient']",open-access,world-model phrase absent from title and abstract
AUD-97b2cd15a0ed,expanded_alternate_terms,Medication adherence and persistence of psoriatic arthritis patients treated with biological therapy in a specialty pharmacy in Brazil: a prospective observational study,"BACKGROUND: Pharmaceutical services in Brazil provide access, supply, and rational use of drugs for all population and an effort has been made to improve the quality of these services. Biological drugs are high-cost drugs supplied in Brazil that can inhibit disease progression and improve the quality of life of psoriatic arthritis (PsA) patients. However, some patients did not achieve therapeutic goals. OBJECTIVE: To evaluate the medication adherence and persistence of PsA patients treated with tumor necrosis factor inhibitors (anti-TNF) drugs and their associated factors. METHODS: A prospective observational study was performed at a single-specialty pharmacy in Belo Horizonte, Brazil. Medication adherence, persistence, and clinical outcomes were evaluated at 12 months of follow-up. Medication persistence was historically compared to overall PsA patients treated in Brazil. Associated factors were identified through log-binomial regression. RESULTS: One hundred ninety-seven PsA patients were included in the study, of whom 147 (74.6%) and 142 (72.1%) had medication adherence and persistence, respectively. Patients treated with infliximab presented the highest adherence (90.5%) and persistence rate (95.2%) in comparison to patients treated with other drugs, except for adalimumab versus infliximab for adherence outcome. All clinical measures significantly improved in patients with medication adherence and persistence. Medication persistence was higher for patients attended by specialty pharmacy than other PsA patients in Brazil. The associated factors to higher medication adherence were lower disease activity by BASDAI, being non-white race, and intravenous drug use. The associated factors to higher medication persistence were lower disease activity by Bath Ankylosing Spondylitis Activity Index (BASDAI), intravenous drug use, non-use of corticoids and non-steroidal anti-inflammatory drugs, and comorbidity. CONCLUSIONS: Patients with medication adherence and persistence had significant improvements in clinical measures, functionality, and quality of life. High medication adherence and persistence to biological therapy were observed and associated with lesser disease activity at baseline. Also, medication persistence to PsA patients attended in specialty pharmacy was higher than the overall PsA population in Brazil, which indicates the importance of pharmaceutical services to provide health care and promote the effectiveness and safety of biological therapies.",Ana Flávia Rodrigues de Souza; Michael Ruberson Ribeiro da Silva; Jéssica Barreto Ribeiro dos Santos; Alessandra Maciel Almeida; Francisco de Assis Acúrcio; Juliana Álvares-Teodoro,2021,2021-05-28,Pharmacy Practice,10.18549/pharmpract.2021.2.2312,,https://doi.org/10.18549/pharmpract.2021.2.2312,article,['openalex'],"['""world model"" clinical', '""world model"" medicine', '""world model"" patient', '""world model"" treatment']",open-access,world-model phrase absent from title and abstract
AUD-17a4bbe85559,expanded_alternate_terms,Mining the gaps: Deciphering Alzheimer's biology through AI-driven reconciliation.,"Alzheimer's disease remains one of the most complex and contested domains in biomedicine, characterized by fragmented findings, competing hypotheses, and limited translational success. We propose that AI can offer not just technical acceleration but a deeper epistemic contribution: reconciliation. Rather than optimizing predictive performance or replicating existing assumptions, the goal is to align disparate data, methods, and mechanistic insights into coherent models that explain how the disease emerges, progresses, and can be treated. This approach centers on digital twins, not as monolithic models, but as flexible, testable architectures grounded in homeostasis, destabilization, and multiscale coherence. Through an iterative, interoperable AI architecture, digital twins integrate evidence, resolve contradictions, and highlight where critical gaps remain. This framework moves beyond incremental progress within the prevailing model to catalyzing a paradigm shift in how Alzheimer's is understood. Reconciliation, in this sense, is not a method but a guiding principle for transforming both the science and its applications.","Funk CC, Paterson T, Bangs A, Cannon DM, Savage G, Ringger E, Hood L.",2025,2025-12-01,,10.1016/j.tjpad.2025.100402,,https://europepmc.org/article/MED/41326299,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-b3a12cf8d2f0,expanded_alternate_terms,Modular Framework for Responsive and Explainable Robotic Assistance with Intention Prediction Using Human-Centric Digital Twins.,"Proactive robotic assistance in human-robot collaboration (HRC) requires systems that can perceive evolving task contexts, anticipate user needs, and intervene appropriately without disrupting human workflow. We present the Agentic Unified Robotic Assistance (AURA) Framework, which couples Large Language Model (LLM) reasoning grounded by Standard Operating Procedures (SOPs) with a modular layer of specialized Intent, Motion, Perception, Sound, Affordance, and Performance Monitors that supply structured context to a central decision-making module, making the framework reconfigurable and auditable without retraining or re-prompting. We introduce a human-in-the-loop teleoperation data collection methodology and an offline evaluation scheme with an Appropriateness Score (A-Score) tailored to proactive intervention timing, and release a benchmark dataset of annotated multimodal HRC episodes containing workspace and robot wrist camera videos, robot joint states, and labeled intervention events. Across three tasks of varying complexity, we observe progressive gains in intent prediction and decision-making as the modules are supplied with richer grounded context (prior-state memory and tracked object locations), with Combined F1 rising by over 20 points between context-poor and context-rich conditions. The structured grounding allows lightweight multimodal backbones such as Gemini 3.1 Flash Lite to perform on par with heavier reasoning-tier models at roughly one-fifth the inference latency. Together, these contributions establish a scalable framework, benchmark, and evaluation methodology for advancing proactive robotic assistance in collaborative environments.","Asad U, Khalid A, Lughmani WA, Rasheed S, Khan MM.",2026,2026-06-15,,10.3390/s26123810,,https://europepmc.org/article/MED/42356783,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-7f7efa223cac,expanded_alternate_terms,Multimodal Ontology: Semantic Substrate for Human Digital Twins in AI-Driven Metaverse Telerehabilitation and Immersive Medical Education,"The convergence of the metaverse with AI and digital twin technologies is reshaping healthcare delivery and medical education, yet Human Digital Twins (HDTs) – continuously updated virtual patient models – often lack a unifying semantic substrate capable of integrating heterogeneous multimodal evidence (sensor streams, clinical text, imaging, and interaction traces) into actionable meaning for perception, reasoning, and decision support. This viewpoint positions multimodal ontology as that substrate and as a prerequisite for robust AI-driven metaverse workflows in telerehabilitation and immersive medical education. Multimodal ontology is defined at a high level of abstraction and specified via a minimal formalization capturing its essential elements: domain concepts and relations, modality sets, semantic grounding operators that map raw observations to ontological entities, and state-update functions that maintain a temporally evolving HDT knowledge state. Building on recent HDT-enabled telerehabilitation work, the ontology layer is shown to operationalize core metaverse AI functions – environmental perception, semantic understanding, behavioral planning, and human–machine collaboration through interoperable representations, rule- and graph-based inference, and explainable agent behavior across clinician, patient, and intern interfaces. A testable research agenda is outlined for ontology-backed HDTs, emphasizing integration with large-scale multimodal models, validation in simulation and real-world deployments, and evaluation using semantic consistency, reasoning fidelity, user trust, and patient or intern outcomes. The specific contribution is not a new classifier, simulator, or network-optimization mechanism; rather, it is a formal semantic substrate that couples multimodal grounding, confidence-weighted fusion, uncertainty-aware HDT state evolution, and ontology-constrained interaction with large-scale foundation models.",Oleksandr Palagin; Serhii Matvieishyn; Oleksii Bahatskyi; Dmytro Vakulenko; Kyrylo Malakhov,2026,2026-07-15,Metaverse,10.54517/m8553,,https://doi.org/10.54517/m8553,article,['openalex'],"['""world model"" EHR']",open-access,world-model phrase absent from title and abstract
AUD-c19a93a3130a,expanded_alternate_terms,Natural disease progression and novel survival prediction model for hepatocellular carcinoma with spinal metastases: a 10-year single-center study,"Abstract Background Individual prediction of life expectancy in patients with spinal metastases from hepatocellular carcinoma (HCC) is key for optimal treatment selection, especially when identifying potential candidates for surgery. Most reported prognostic tools provide categorical predictions, and only a few include HCC-related factors. This study aimed to investigate the natural progression of the disease and develop a prognostic tool that is capable of providing individualized predictions. Methods Patients with HCC-derived metastatic spinal disease were identified from a retrospective cohort of patients with spinal metastases who were diagnosed at Chiang Mai University Hospital between 2006 and 2015. Kaplain–Meier methods and log-rank tests were used to statistically evaluate potential factors. Significant predictors from the univariable analysis were included in the flexible parametric survival regression for the development of a prognostic prediction model. Results Of the 1143 patients diagnosed with HCC, 69 (6%) had spinal metastases. The median survival time of patients with HCC after spinal metastases was 79 days. In the multivariable analysis, a total of 11 potential clinical predictors were included. After backward elimination, four final predictors remained: patients aged > 60 years, Karnofsky Performance Status, total bilirubin level, and multifocality of HCC. The model showed an acceptable discrimination at C-statistics 0.73 (95% confidence interval 0.68–0.79) and fair calibration. Conclusion Four clinical parameters were used in the development of the individual survival prediction model for patients with HCC-derived spinal metastases of Chiang Mai University or HCC-SM CMU model. Prospective external validation studies in a larger population are required prior to the clinical implication of the model.",Phichayut Phinyo; Chonmavadh Boonyanaruthee; Permsak Paholpak; Dumneoensun Pruksakorn; Areerak Phanphaisarn; Apiruk Sangsin,2020,2020,World Journal of Surgical Oncology,10.1186/s12957-020-01913-9,,https://doi.org/10.1186/s12957-020-01913-9,journal-article,['crossref'],"['""surgical world model""']",registered,world-model phrase absent from title and abstract
AUD-287f54e4d6a0,expanded_alternate_terms,"Novel Simulation Model with Pulsatile Flow System for Microvascular Training, Research, and Improving Patient Surgical Outcomes",,Federico Carlos Gallardo; Jorge Luis Bustamante; Clara Martin; Cristian Marcelo Orellana; Mauricio Rojas Caviglia; Guillermo Garcia Oriola; Agustin Ignacio Diaz; Pablo Augusto Rubino; Vicent Quilis Quesada,2020,2020,World Neurosurgery,10.1016/j.wneu.2020.07.116,,https://doi.org/10.1016/j.wneu.2020.07.116,journal-article,['crossref'],"['""patient world model""', '""surgical world model""', '""world model"" patient']",registered,world-model phrase absent from title and abstract
AUD-cfea5920d713,expanded_alternate_terms,On-treatment risk model for predicting treatment response in advanced renal cell carcinoma,"Abstract Purpose The field of immunotherapy combinations for advanced renal cell carcinoma (aRCC) has been expanded in recent years. However, the treatment response varies widely among individual patients. It is still a challenge to predict oncological outcome in clinical practice. We assessed the impact of an activated immune system reflected by changes in C-reactive protein (CRP) levels and the early onset of treatment-related adverse events (TRAEs) on the treatment response. Methods In this retrospective analysis of 57 aRCC patients, CRP kinetics based on previous descriptions of CRP flare-response, CRP response or CRP non-response, and the TRAEs, which occurred within a month after therapy initiation, were obtained for this study. According to logistic regression analysis of both factors, we stratified the patients into risk groups: the presence of CRP flare-response/response and early onset of TRAE (low-risk group); the presence of a single factor (intermediate-risk group); and without both factors (high-risk group). Results Ten patients (17%) experienced primary disease progression. No progressive disease was observed in the low-risk group, while 60% ( n = 6/10) of the high-risk group showed a primary disease progression. Significantly, an increased risk of disease progression was observed by patients without CRP response and TRAEs ( p Conclusion The present analysis displays the predictive value of the on-treatment risk model based on CRP kinetics and the early onset of TRAEs, which can be easy to implement in clinical practice to optimize the treatment monitoring.",Melis Guer; Andreas Janitzky; Martin Schostak,2023,2023,World Journal of Urology,10.1007/s00345-023-04545-2,,https://doi.org/10.1007/s00345-023-04545-2,journal-article,['crossref'],"['""world model"" treatment']",registered,world-model phrase absent from title and abstract
AUD-d5aa0fec108f,expanded_alternate_terms,P535 Optimising vedolizumab in treatment sequences for Crohn’s disease: Results from a simulation model using real-world evidence,"Abstract Background With the availability of biologic therapies for treating Crohn’s disease (CD) there are limited data to inform optimal treatment decisions. Vedolizumab (VDZ), an anti-integrin antibody that selectively targets lymphocyte migration to the gut, was approved in 2014 for the treatment of moderate-to-severe CD. We developed a model based on real-world evidence (RWE) to examine the effect of different positioning for VDZ in CD treatment sequences on clinical outcomes. Methods A Markov sequential model was developed to identify the optimal position of VDZ within a sequence of CD therapies that included corticosteroids (CS), 2 biologics and best supportive care. Three sequences were compared: VDZ as first biologic (first position), second and last biologic among anti-TNFs and ustekinumab as alternate biologic treatments. To test the behaviour of the model, VDZ was also positioned before CS (Position 0, off label). Model inputs were informed using published RWE. At each position in the treatment sequence, patients achieving clinical response or remission during induction continued on maintenance; patients on maintenance could lose clinical response or remission; patients who did not achieve response during induction or lost response during maintenance (including after dose escalation) moved to the next position of the sequence after a treatment-free interval. Surgery, development of intestinal malignancy/lymphoma, and discontinuation of treatment due to serious adverse events or death could occur at each sequence position. VDZ sequences were compared and ranked based on quality-adjusted life years (QALYs), patient-reported outcomes (PRO2/3) derived from CDAI scores, or proportion of patients undergoing surgery by the end of the 10-year time horizon for model simulation. Probabilistic sensitivity analysis (PSA) evaluated the impact of model inputs uncertainty on the outcomes. Results For QALYs, PRO2/3, and rates of surgery, VDZ early in the treatment sequence was the optimal positioning strategy (Table). Using QALYs as the ranking criterion, VDZ before CS was the optimal sequence yielding 5.19 QALYs and incremental QALYs of 0.7, 0.20, and 0.20 versus the second-, third- and fourth-line strategy, respectively. The ranking of VDZ in treatment sequences was preserved when PRO2/3 or surgery were used as ranking criteria. In 1,780/2,000 PSA iterations (89%), VDZ before CS or as first biologic yielded the highest QALYs vs. other sequence positions. Conclusion The results of this simulation model using real-world evidence clearly indicate that positioning VDZ earlier in the treatment sequence may yield better patient outcomes in terms of QALYs, PROs and rates of surgery.",E Louis; A Nikolaou; M Litkiewicz; C Agboton; S Wang; A Armuzzi,2021,2021,Journal of Crohn's and Colitis,10.1093/ecco-jcc/jjab076.656,,https://doi.org/10.1093/ecco-jcc/jjab076.656,journal-article,['crossref'],"['""world model"" treatment']",registered,world-model phrase absent from title and abstract
AUD-47f28c79cf7b,expanded_alternate_terms,Primary health care capacity assessment in Qatar: the primary health care progression model as an assessment method,"Background: The Primary Health Care Performance Initiative (PHCPI) was developed as a measurement of Primary Health Care (PHC) to evaluate the PHC systems, improve services, and maximize health outcomes. With the limitation of data sources and metrics of PHC capacity, PHCPI designed the PHC Progression Model, as a rubric-based mixed-methods assessment tool for capacity measurement through a participatory process. This paper uses the PHC progression model to assess the system capacity of primary health care in Qatar. Methods: The PHC Progression Model consists of a set of 33 quantitative and qualitative measures, each of which is assessed using a rubric that classifies the level of performance into 4 levels, ranging from Level 1 (low capacity) to Level 4 (high capacity). The assessment measured both quantitative and qualitative information. Results: The assessment showed that PHC in Qatar has a strong capacity with an overall score of the key measures of capacity governance (3.6), inputs (4.0), and population health management (4.0). Conclusion: The main strength of the system was in the key inputs such as facility, workforce, fund, information system, and drugs and supply. Also, the assessment showed strong population health and facility management including standardized team organization, measuring performance, community engagement, and use of the information system data. Keywords: Primary health care, progression model, health system evaluation, health care capacity, Qatar",Mohamed Ghaith Al-Kuwari; Jazeel Abdulmajeed; Mujeeb C Kandy; Hamad Al-Mudahka; Samya Al-Abdulla; Hanan Al-Mujalli; Alexandra Tarazi; Mariam Ali Abdulmalik,2023,2023,World Family Medicine Journal /Middle East Journal of Family Medicine,10.5742/mewfm.2023.95256130,,https://doi.org/10.5742/mewfm.2023.95256130,journal-article,['crossref'],"['""world model"" medicine']",registered,world-model phrase absent from title and abstract
