candidate_id,title,field,reviewer_a,reviewer_b,reviewer_a_notes,reviewer_b_notes,reviewer_a_anchors,reviewer_b_anchors
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,causal_evidence,NA,0,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,external_evidence,2,1,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,reproducibility_evidence,0,1,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,horizon_resolved_results,yes,no,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,frozen_external_validation,yes,no,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,action_agnostic_comparator,NA,no,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,action_perturbation,NA,no,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,explicit_causal_estimand,NA,no,"This article empirically supports passive disease staging and forecasting, including application of an ADNI-derived model to an independent Geneva cohort. It does not evaluate an action or intervention in this study, despite citing earlier treatment-simulation work. Error and sensitivity analyses are reported without formal uncertainty calibration. Code, weights, and the private clinical cohort were not publicly released.","The paper repeats a treatment-impact capability claim, so the highest claim is counterfactual, but the empirical study tests only staging/natural-history prediction. GMC is independent yet adapted through imputation/harmonization and GMC-specific fitting.","Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods describe 442 ADNI source participants, 93 independent Geneva Memory Center participants, multimodal biomarker preprocessing, ODE dynamics, and personalized forward/backward five-year trajectories; Results and Figs. 2-6 report stage separation, biomarker associations, external-cohort application, trajectory errors, and individual MMSE forecasts; sensitivity analyses address preprocessing choices.",Secs. 2.1–2.6 and Tables 1–2; Figs. 3–6 and Table 4; Discussion/Conclusion pp. 80–82.
MWM-0164,Simulating clinical interventions with a generative multimodal model of human physiology,highest_capability_claim,action_conditioned,counterfactual,"The paper explicitly disclaims a causal/counterfactual engine, so intervention-token simulations are coded action-conditioned. Frozen cohort tests and active-control/dose comparisons are strong, but horizon queries are not recursive rollouts.","Paired dose/intervention queries and aggregate trial comparisons justify action and partial causal evidence, but curves are independent queries and observational training does not identify individual effects.",Claims and cohorts pp.2-4; Figs.2-4 pp.6-12; Figs.5-6 pp.14-20; Methods pp.28-33 and pp.42-49; Data/Code p.50,Claims/cohorts pp.2-4; Figs.2-6 pp.6-20; Methods pp.28-49; Data/Code Availability p.50
MWM-0164,Simulating clinical interventions with a generative multimodal model of human physiology,causal_evidence,NA,1,"The paper explicitly disclaims a causal/counterfactual engine, so intervention-token simulations are coded action-conditioned. Frozen cohort tests and active-control/dose comparisons are strong, but horizon queries are not recursive rollouts.","Paired dose/intervention queries and aggregate trial comparisons justify action and partial causal evidence, but curves are independent queries and observational training does not identify individual effects.",Claims and cohorts pp.2-4; Figs.2-4 pp.6-12; Figs.5-6 pp.14-20; Methods pp.28-33 and pp.42-49; Data/Code p.50,Claims/cohorts pp.2-4; Figs.2-6 pp.6-20; Methods pp.28-49; Data/Code Availability p.50
MWM-0164,Simulating clinical interventions with a generative multimodal model of human physiology,explicit_causal_estimand,NA,yes,"The paper explicitly disclaims a causal/counterfactual engine, so intervention-token simulations are coded action-conditioned. Frozen cohort tests and active-control/dose comparisons are strong, but horizon queries are not recursive rollouts.","Paired dose/intervention queries and aggregate trial comparisons justify action and partial causal evidence, but curves are independent queries and observational training does not identify individual effects.",Claims and cohorts pp.2-4; Figs.2-4 pp.6-12; Figs.5-6 pp.14-20; Methods pp.28-33 and pp.42-49; Data/Code p.50,Claims/cohorts pp.2-4; Figs.2-6 pp.6-20; Methods pp.28-49; Data/Code Availability p.50
MWM-0164,Simulating clinical interventions with a generative multimodal model of human physiology,closed_loop_evaluation,no,offline,"The paper explicitly disclaims a causal/counterfactual engine, so intervention-token simulations are coded action-conditioned. Frozen cohort tests and active-control/dose comparisons are strong, but horizon queries are not recursive rollouts.","Paired dose/intervention queries and aggregate trial comparisons justify action and partial causal evidence, but curves are independent queries and observational training does not identify individual effects.",Claims and cohorts pp.2-4; Figs.2-4 pp.6-12; Figs.5-6 pp.14-20; Methods pp.28-33 and pp.42-49; Data/Code p.50,Claims/cohorts pp.2-4; Figs.2-6 pp.6-20; Methods pp.28-49; Data/Code Availability p.50
MWM-XB6F8EC5868,Simulating the outcome of amyloid treatments in Alzheimer's disease from imaging and clinical data.,dynamics_evidence,1,2,"Action evidence is strong because dose and timing are explicitly perturbed against natural progression. Causal evidence remains partial: effects are generated from assumed ODE structure without treatment-confounding identification. Independent-cohort validation concerns disease severity rather than intervention response, and frozen status was not verifiable because the supplement was inaccessible. No code or hazard model.","The paper defines a clear no-treatment versus dose/timing intervention contrast, but no treated outcomes identify that contrast. Causal evidence is therefore partial: confounding, empirical overlap, and treatment-effect validation are unavailable. Long trajectories are generated, but performance degradation is not reported at multiple rollout horizons. No code, trained parameters, formal calibration, or safety model was found.","PMC8168944 Methods: 442-person ADNI cohort, latent ODE and intervention definition; Figs. 3-7 and Table 2 compare placebo with 50%/100% lowering across intervention years and sample sizes; Discussion states a conditional causal interpretation and cautions about unmodeled mechanisms; supplement link could not be retrieved.","Methods define 442 amyloid-positive ADNI participants/2,781 observations, irregular multimodal data, four coupled latent disease components, Gaussian decoders, and intervention simulation; Results figures compare natural history with 50%/100% amyloid lowering over intervention times and long disease-course trajectories; Discussion explicitly bounds conclusions as hypothetical model-based scenarios."
MWM-XB6F8EC5868,Simulating the outcome of amyloid treatments in Alzheimer's disease from imaging and clinical data.,reproducibility_evidence,1,0,"Action evidence is strong because dose and timing are explicitly perturbed against natural progression. Causal evidence remains partial: effects are generated from assumed ODE structure without treatment-confounding identification. Independent-cohort validation concerns disease severity rather than intervention response, and frozen status was not verifiable because the supplement was inaccessible. No code or hazard model.","The paper defines a clear no-treatment versus dose/timing intervention contrast, but no treated outcomes identify that contrast. Causal evidence is therefore partial: confounding, empirical overlap, and treatment-effect validation are unavailable. Long trajectories are generated, but performance degradation is not reported at multiple rollout horizons. No code, trained parameters, formal calibration, or safety model was found.","PMC8168944 Methods: 442-person ADNI cohort, latent ODE and intervention definition; Figs. 3-7 and Table 2 compare placebo with 50%/100% lowering across intervention years and sample sizes; Discussion states a conditional causal interpretation and cautions about unmodeled mechanisms; supplement link could not be retrieved.","Methods define 442 amyloid-positive ADNI participants/2,781 observations, irregular multimodal data, four coupled latent disease components, Gaussian decoders, and intervention simulation; Results figures compare natural history with 50%/100% amyloid lowering over intervention times and long disease-course trajectories; Discussion explicitly bounds conclusions as hypothetical model-based scenarios."
MWM-XB6F8EC5868,Simulating the outcome of amyloid treatments in Alzheimer's disease from imaging and clinical data.,horizon_resolved_results,yes,no,"Action evidence is strong because dose and timing are explicitly perturbed against natural progression. Causal evidence remains partial: effects are generated from assumed ODE structure without treatment-confounding identification. Independent-cohort validation concerns disease severity rather than intervention response, and frozen status was not verifiable because the supplement was inaccessible. No code or hazard model.","The paper defines a clear no-treatment versus dose/timing intervention contrast, but no treated outcomes identify that contrast. Causal evidence is therefore partial: confounding, empirical overlap, and treatment-effect validation are unavailable. Long trajectories are generated, but performance degradation is not reported at multiple rollout horizons. No code, trained parameters, formal calibration, or safety model was found.","PMC8168944 Methods: 442-person ADNI cohort, latent ODE and intervention definition; Figs. 3-7 and Table 2 compare placebo with 50%/100% lowering across intervention years and sample sizes; Discussion states a conditional causal interpretation and cautions about unmodeled mechanisms; supplement link could not be retrieved.","Methods define 442 amyloid-positive ADNI participants/2,781 observations, irregular multimodal data, four coupled latent disease components, Gaussian decoders, and intervention simulation; Results figures compare natural history with 50%/100% amyloid lowering over intervention times and long disease-course trajectories; Discussion explicitly bounds conclusions as hypothetical model-based scenarios."
MWM-XB6F8EC5868,Simulating the outcome of amyloid treatments in Alzheimer's disease from imaging and clinical data.,frozen_external_validation,unclear,no,"Action evidence is strong because dose and timing are explicitly perturbed against natural progression. Causal evidence remains partial: effects are generated from assumed ODE structure without treatment-confounding identification. Independent-cohort validation concerns disease severity rather than intervention response, and frozen status was not verifiable because the supplement was inaccessible. No code or hazard model.","The paper defines a clear no-treatment versus dose/timing intervention contrast, but no treated outcomes identify that contrast. Causal evidence is therefore partial: confounding, empirical overlap, and treatment-effect validation are unavailable. Long trajectories are generated, but performance degradation is not reported at multiple rollout horizons. No code, trained parameters, formal calibration, or safety model was found.","PMC8168944 Methods: 442-person ADNI cohort, latent ODE and intervention definition; Figs. 3-7 and Table 2 compare placebo with 50%/100% lowering across intervention years and sample sizes; Discussion states a conditional causal interpretation and cautions about unmodeled mechanisms; supplement link could not be retrieved.","Methods define 442 amyloid-positive ADNI participants/2,781 observations, irregular multimodal data, four coupled latent disease components, Gaussian decoders, and intervention simulation; Results figures compare natural history with 50%/100% amyloid lowering over intervention times and long disease-course trajectories; Discussion explicitly bounds conclusions as hypothetical model-based scenarios."
MWM-XB6F8EC5868,Simulating the outcome of amyloid treatments in Alzheimer's disease from imaging and clinical data.,closed_loop_evaluation,simulation,offline,"Action evidence is strong because dose and timing are explicitly perturbed against natural progression. Causal evidence remains partial: effects are generated from assumed ODE structure without treatment-confounding identification. Independent-cohort validation concerns disease severity rather than intervention response, and frozen status was not verifiable because the supplement was inaccessible. No code or hazard model.","The paper defines a clear no-treatment versus dose/timing intervention contrast, but no treated outcomes identify that contrast. Causal evidence is therefore partial: confounding, empirical overlap, and treatment-effect validation are unavailable. Long trajectories are generated, but performance degradation is not reported at multiple rollout horizons. No code, trained parameters, formal calibration, or safety model was found.","PMC8168944 Methods: 442-person ADNI cohort, latent ODE and intervention definition; Figs. 3-7 and Table 2 compare placebo with 50%/100% lowering across intervention years and sample sizes; Discussion states a conditional causal interpretation and cautions about unmodeled mechanisms; supplement link could not be retrieved.","Methods define 442 amyloid-positive ADNI participants/2,781 observations, irregular multimodal data, four coupled latent disease components, Gaussian decoders, and intervention simulation; Results figures compare natural history with 50%/100% amyloid lowering over intervention times and long disease-course trajectories; Discussion explicitly bounds conclusions as hypothetical model-based scenarios."
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,state_evidence,1,2,The 2D-only objective removes pose conditioning and supports action evidence. World-model dynamics are evaluated only indirectly through one-step downstream guidance on same-source scans.,"Large person-disjoint held-out scan evaluation supports offline guidance utility, but transition fidelity is only a downstream proxy and there is no rollout, uncertainty, external site, code, or data release.",ArXiv 2406.19756 v2 pp. 3-8; Sec. 2.2; Sec. 3.1; Table 1; Fig. 4,Sec. 2.2/Fig. 2; Sec. 3.1; Table 1; Fig. 4
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,action_evidence,2,1,The 2D-only objective removes pose conditioning and supports action evidence. World-model dynamics are evaluated only indirectly through one-step downstream guidance on same-source scans.,"Large person-disjoint held-out scan evaluation supports offline guidance utility, but transition fidelity is only a downstream proxy and there is no rollout, uncertainty, external site, code, or data release.",ArXiv 2406.19756 v2 pp. 3-8; Sec. 2.2; Sec. 3.1; Table 1; Fig. 4,Sec. 2.2/Fig. 2; Sec. 3.1; Table 1; Fig. 4
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,action_perturbation,yes,no,The 2D-only objective removes pose conditioning and supports action evidence. World-model dynamics are evaluated only indirectly through one-step downstream guidance on same-source scans.,"Large person-disjoint held-out scan evaluation supports offline guidance utility, but transition fidelity is only a downstream proxy and there is no rollout, uncertainty, external site, code, or data release.",ArXiv 2406.19756 v2 pp. 3-8; Sec. 2.2; Sec. 3.1; Table 1; Fig. 4,Sec. 2.2/Fig. 2; Sec. 3.1; Table 1; Fig. 4
MWM-0170,Surg-UniWorld: A Unified Surgical World Model with Multimodal Control Experts,action_evidence,1,2,"Multimodal controls and video/geometry metrics support action-conditioned dynamics. Entire future control sequences are supplied, so this is not autonomous or free-running closed-loop control.","Extensive control-modality removal supports action evidence, but future controls expose the full sequence and generation is neither autonomous nor closed-loop.",Abstract and Secs.I-III pp.1-3; Sec.IV-V.A pp.3-7; Sec.V.B-D and Sec.VI pp.8-10,Abstract and Secs.I-III pp.1-3; Secs.IV-V and Tables II-V pp.3-10
MWM-0170,Surg-UniWorld: A Unified Surgical World Model with Multimodal Control Experts,action_agnostic_comparator,no,yes,"Multimodal controls and video/geometry metrics support action-conditioned dynamics. Entire future control sequences are supplied, so this is not autonomous or free-running closed-loop control.","Extensive control-modality removal supports action evidence, but future controls expose the full sequence and generation is neither autonomous nor closed-loop.",Abstract and Secs.I-III pp.1-3; Sec.IV-V.A pp.3-7; Sec.V.B-D and Sec.VI pp.8-10,Abstract and Secs.I-III pp.1-3; Secs.IV-V and Tables II-V pp.3-10
MWM-0174,SurgVista: Long-Horizon Surgical World Modeling with Plausible Instrument-Tissue Dynamics,action_perturbation,yes,no,"Explicit 80- versus 800-frame self-fed evaluation supports rollout evidence. Split/adaptation provenance is insufficient for frozen external coding, and actions omit force/contact with no safety test.","Chained 80/800-frame evaluations support rollout evidence. Control-module ablations are limited action evidence; absent split provenance, appendix and code weaken external/reproducibility judgments.",Introduction/formulation pp.1-3; Methods pp.4-6; Benchmark pp.6-7; Tables 1-5 pp.8-9,Formulation pp.1-3; Methods pp.4-6; benchmark pp.6-7; Tables 1-5 pp.8-9
MWM-0175,SurgWMBench: A Vision-Based Benchmark for World-Modeling Surgical Instrument Motion Planning,highest_capability_claim,passive_forecasting,planning,"Observed 2D trajectories are forecast rather than commanded actions, so the benchmark is coded passive despite planning motivation. Autoregressive error is reported at 5, 10, and 15 steps.","Autoregressive errors at 5/10/15 steps support rollout evidence, but historical 2D trajectories are observations rather than commanded actions and no planner is evaluated.",Abstract and Introduction pp.1-4; Sec.3 pp.4-5; Sec.4 Tables 1-2 pp.7-9; Appendix pp.12-15,Introduction pp.1-4; data pp.4-5; Tables 1-3 and Fig.3 pp.7-15
MWM-0175,SurgWMBench: A Vision-Based Benchmark for World-Modeling Surgical Instrument Motion Planning,action_evidence,NA,0,"Observed 2D trajectories are forecast rather than commanded actions, so the benchmark is coded passive despite planning motivation. Autoregressive error is reported at 5, 10, and 15 steps.","Autoregressive errors at 5/10/15 steps support rollout evidence, but historical 2D trajectories are observations rather than commanded actions and no planner is evaluated.",Abstract and Introduction pp.1-4; Sec.3 pp.4-5; Sec.4 Tables 1-2 pp.7-9; Appendix pp.12-15,Introduction pp.1-4; data pp.4-5; Tables 1-3 and Fig.3 pp.7-15
MWM-0175,SurgWMBench: A Vision-Based Benchmark for World-Modeling Surgical Instrument Motion Planning,action_agnostic_comparator,NA,no,"Observed 2D trajectories are forecast rather than commanded actions, so the benchmark is coded passive despite planning motivation. Autoregressive error is reported at 5, 10, and 15 steps.","Autoregressive errors at 5/10/15 steps support rollout evidence, but historical 2D trajectories are observations rather than commanded actions and no planner is evaluated.",Abstract and Introduction pp.1-4; Sec.3 pp.4-5; Sec.4 Tables 1-2 pp.7-9; Appendix pp.12-15,Introduction pp.1-4; data pp.4-5; Tables 1-3 and Fig.3 pp.7-15
MWM-0175,SurgWMBench: A Vision-Based Benchmark for World-Modeling Surgical Instrument Motion Planning,action_perturbation,NA,no,"Observed 2D trajectories are forecast rather than commanded actions, so the benchmark is coded passive despite planning motivation. Autoregressive error is reported at 5, 10, and 15 steps.","Autoregressive errors at 5/10/15 steps support rollout evidence, but historical 2D trajectories are observations rather than commanded actions and no planner is evaluated.",Abstract and Introduction pp.1-4; Sec.3 pp.4-5; Sec.4 Tables 1-2 pp.7-9; Appendix pp.12-15,Introduction pp.1-4; data pp.4-5; Tables 1-3 and Fig.3 pp.7-15
MWM-0173,Surgical WAM: A World-Action Model for Data-Efficient Surgical Robot Learning,action_evidence,1,0,"Receding-horizon replanning supports simulated closed-loop utility. Direct state and transition fidelity, uncertainty, real-robot quantitative evaluation, and safety tests are missing.",Receding-horizon task success supports planning but not direct world-state or transition fidelity; quantitative evidence is simulation-only and action dependence is not tested.,Abstract pp.1-2; Sec.3 and Fig.2 pp.4-5; Sec.4 Tables 1-3 and Fig.3 pp.5-8; Conclusion pp.7-8,Abstract pp.1-2; Sec.3 and Fig.2 pp.4-5; Sec.4 and Tables 1-3 pp.5-8
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,uncertainty_evidence,1,2,"The architecture is explicitly intended for intervention and counterfactual simulation, but the current empirical batch validates passive simulation/forecasting only; no administered-action response or causal estimand is tested. Horizon-resolved forecasts and uncertainty intervals are substantial, yet reported calibration R-squared plots do not meet the rubric's formal reliability/coverage criterion. Code release is prospective, and data require application.","Counterfactual/intervention capability is claimed, but reported tests are passive generation and rolling forecasts. Forecasts are horizon-resolved with calibration plots; no action perturbation, causal estimand, external cohort, prospective utility, or current public code.","medRxiv full text, DOI 10.64898/2026.07.26.26358943: Abstract and model overview describe the coupled trait, burden, behavior, physiology, and observation processes; cohort/method sections report GLOBEM N=496, four clusters, the 200-person detailed evaluation, particle inference, and repeated simulations; validation figures/tables report occupancy, transition, target-corridor, and 1/3/7/14/21-day forecasting against persistence/prefix-mean nulls with subject-block bootstrap intervals; limitations discuss held-out design and absent external validation.",Abstract; Methods Secs. 2.1–2.7 pp. 5–15; Results Tables 3–4/Figs. 3–5 pp. 16–20; Discussion pp. 20–25.
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,safety_evidence,0,1,"The architecture is explicitly intended for intervention and counterfactual simulation, but the current empirical batch validates passive simulation/forecasting only; no administered-action response or causal estimand is tested. Horizon-resolved forecasts and uncertainty intervals are substantial, yet reported calibration R-squared plots do not meet the rubric's formal reliability/coverage criterion. Code release is prospective, and data require application.","Counterfactual/intervention capability is claimed, but reported tests are passive generation and rolling forecasts. Forecasts are horizon-resolved with calibration plots; no action perturbation, causal estimand, external cohort, prospective utility, or current public code.","medRxiv full text, DOI 10.64898/2026.07.26.26358943: Abstract and model overview describe the coupled trait, burden, behavior, physiology, and observation processes; cohort/method sections report GLOBEM N=496, four clusters, the 200-person detailed evaluation, particle inference, and repeated simulations; validation figures/tables report occupancy, transition, target-corridor, and 1/3/7/14/21-day forecasting against persistence/prefix-mean nulls with subject-block bootstrap intervals; limitations discuss held-out design and absent external validation.",Abstract; Methods Secs. 2.1–2.7 pp. 5–15; Results Tables 3–4/Figs. 3–5 pp. 16–20; Discussion pp. 20–25.
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,formal_calibration,no,yes,"The architecture is explicitly intended for intervention and counterfactual simulation, but the current empirical batch validates passive simulation/forecasting only; no administered-action response or causal estimand is tested. Horizon-resolved forecasts and uncertainty intervals are substantial, yet reported calibration R-squared plots do not meet the rubric's formal reliability/coverage criterion. Code release is prospective, and data require application.","Counterfactual/intervention capability is claimed, but reported tests are passive generation and rolling forecasts. Forecasts are horizon-resolved with calibration plots; no action perturbation, causal estimand, external cohort, prospective utility, or current public code.","medRxiv full text, DOI 10.64898/2026.07.26.26358943: Abstract and model overview describe the coupled trait, burden, behavior, physiology, and observation processes; cohort/method sections report GLOBEM N=496, four clusters, the 200-person detailed evaluation, particle inference, and repeated simulations; validation figures/tables report occupancy, transition, target-corridor, and 1/3/7/14/21-day forecasting against persistence/prefix-mean nulls with subject-block bootstrap intervals; limitations discuss held-out design and absent external validation.",Abstract; Methods Secs. 2.1–2.7 pp. 5–15; Results Tables 3–4/Figs. 3–5 pp. 16–20; Discussion pp. 20–25.
MWM-0199,Toward Safe Autonomous Robotic Endovascular Interventions using World Models,dynamics_evidence,0,1,"Physical closed-loop trials, tip force threshold, and failure categories support decision and safety evidence. Direct learned-model transition error and uncertainty fallback are not evaluated.","Real phantom closed-loop control and measured force/speed/failure categories support decision and safety evidence, but learned-dynamics error and uncertainty are not evaluated.",Methods and data pp.2-4; Tables I-II p.5; Results pp.5-6; Limitations/Safety pp.6-7,Methods pp.2-4; Tables I-II and Results pp.5-6; Limitations/Safety pp.6-7
MWM-0200,Toward World Modeling of Physiological Signals with Chaos-Theoretic Balancing and Latent Dynamics,reproducibility_evidence,1,2,Free-running long/short-horizon signal metrics are reported. Counterfactual and action-awareness claims rely on observational conditioning and qualitative channel replacement without ground-truth alternative outcomes.,"Long-versus-short free rollouts and public code support strong forecasting evidence, but qualitative replacement of observational action channels does not validate counterfactual effects.",Abstract p.1; Sec.3 and Table 1 pp.3-5; Secs.3.5-4 pp.5-10; Appendix Tables 4-6 pp.13-14; Table 10 p.25,Abstract p.1; Sec.3 and Table 1 pp.3-5; Figs.2-3 and Tables 2-3 pp.5-10; Appendix Tables 4-10
