candidate_id,title,abstract,final_corpus_type,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,final_decision,final_reason_code,resolution_route,adjudication_rationale,source_routes,source_record_ids,exact_match_group_size,manual_lineage_review_required
MWM-0175,SurgWMBench: A Vision-Based Benchmark for World-Modeling Surgical Instrument Motion Planning,"Reliable surgical planning requires models that move beyond recognizing the current surgical step or imitating expert demonstrations, and instead anticipate how instrument motion reshapes subsequent operative states. Most surgical video understanding methods focus on recognizing phases, actions, or workflow states, while providing limited support for explicitly modeling instrument motion. Conversely, existing tool motion prediction methods can forecast instrument trajectories, but they generally do not capture the coupled evolution of future surgical video states. World models offer a natural framework for jointly modeling visual state transitions and instrument motion dynamics. However, existing surgical world model studies remain largely centered on visual generation quality, relying on generation-oriented metrics such as FVD and CD-FVD. These metrics are poorly aligned with instrument motion planning, as they do not directly measure whether predicted trajectories are geometrically accurate, temporally coherent, or actionable for downstream planning. This limitation is partly structural, since the field lacks public datasets and standardized evaluation protocols that provide the benchmarking infrastructure needed to assess motion-centric capabilities in surgical world models. In this paper, we introduce SurgWMBench, a vision-based benchmark for short-horizon surgical motion planning and dynamics prediction. Given intraoperative image sequences and historical instrument trajectory, SurgWMBench evaluates both near-future instrument motion prediction and stability under continuous rollout or input perturbations.",empirical,Huanrong Liu; Weiliang Huang; Bob Zhang; Weichao Cai; Chunlin Tian; Qingbiao Li,2026,2026-08-08,arXiv (Cornell University),10.48550/arxiv.2608.08070,2608.08070,https://arxiv.org/abs/2608.08070,preprint,openalex,"""surgical world model""",open-access,include,include_empirical,merged_inclusion_sources,A: The benchmark contains direct empirical evaluation of learned surgical dynamics and rollouts. B: The benchmark directly evaluates learned surgical dynamics and rollout stability.,existing,MWM-0175,1,no
MWM-S006,Surgical Procedural Planning as 3D World Modelling: Towards Automated Pulmonary Resection,"A 3D medical world model combines CT-and-text perception, an action-conditioned diffusion simulator of anatomical changes, and a decision engine that searches feasible pulmonary-resection sequences. Evaluation on clinical cases reports step-level planning performance and surgeon ratings of feasibility and lung preservation.",empirical,Zhen Zhang; Zhaorong Dong; Xiao Yang; Liqin Huang; Qiang Wu; Taidui Zeng; Hanyu Zheng; Mingjing Yang; Shaohua Zheng; Wangbin Ding; Lin Pan,2026,2026-06-01,CVPR 2026 Workshops,,,https://www.openaccess.thecvf.com/content/CVPR2026F/html/Zhang_Surgical_Procedural_Planning_as_3D_World_Modelling_Towards_Automated_Pulmonary_CVPRF_2026_paper.html,conference-paper,citation_chasing,CVPR 2026 official proceedings search,peer-reviewed,include,include_empirical,merged_inclusion_sources,A: The medical 3D world model directly evaluates anatomical action consequences and procedural planning. B: The learned action-response model is empirically evaluated through its contribution to internal surgical planning.,existing,MWM-S006,1,no
MWM-S005,Surgical Vision World Model,The study learns latent actions from unlabeled surgical video and uses them to generate action-controllable surgical observations. Experiments on SurgToolLoc-2022 assess the learned action space and generated-video behavior for interactive surgical simulation.,empirical,Saurabh Koju; Saurav Bastola; Prashant Shrestha; Sanskar Amgain; Yash Raj Shrestha; Rudra P. K. Poudel; Binod Bhattarai,2025,2025-03-03,arXiv,10.48550/arxiv.2503.02904,2503.02904,https://arxiv.org/abs/2503.02904,preprint,citation_chasing,Chen et al. 2026 surgical citation,open-access,include,include_empirical,merged_inclusion_sources,A: The study directly evaluates generated future surgical observations. B: The learned action-conditioned surgical dynamics model is directly evaluated.,existing,MWM-S005,1,no
MWM-0173,Surgical WAM: A World-Action Model for Data-Efficient Surgical Robot Learning,"Learning reliable surgical manipulation policies is bottlenecked by the scarcity of action-labeled demonstrations: teleoperated surgical robot (e.g., dVRK) trajectories with synchronized kinematics are costly to collect, while surgical tasks demand precise contact handling, long-horizon reasoning, and bimanual coordination. Endoscopic video is comparatively inexpensive and abundant relative to synchronized video--kinematics trajectories, and a natural way to exploit it is to learn world models of surgical scenes. However, existing surgical world models use video primarily for simulation or policy evaluation, and rarely translate the learned dynamics into closed-loop control. This gap raises our central question: under a fixed budget of action-labeled demonstrations, does action-free video pretraining improve closed-loop surgical manipulation? To answer it, we introduce the Surgical World-Action Model (Surgical WAM), a unified generative model built on Cosmos Policy that jointly predicts future endoscopic observations and executable surgical robot action chunks. Surgical WAM first learns surgical visual dynamics from action-free video and is then fine-tuned on the fixed action-labeled budget; at deployment, it acts as a closed-loop, receding-horizon controller that executes a short prefix of each predicted action chunk and replans from the resulting observation. On a suite of four simulated surgical manipulation tasks, video pretraining improves the average success rate from 63.5% to 77.8%, including an absolute gain of 20 percentage points on PegTransfer, with the largest improvements on contact-rich and bimanual tasks. These results demonstrate that action-free video provides transferable visual dynamics priors for learning surgical robot control with limited action supervision, positioning data-efficient video pretraining as a practical path toward scaling up surgical robot learning.",empirical,Wenrui Bao; Tianyun Jiang; Zhiben Chen; Ser-Nam Lim; Peter D. Peng; Yuzhang Shang,2026,2026-08-11,arXiv (Cornell University),10.48550/arxiv.2608.11204,2608.11204,https://arxiv.org/abs/2608.11204,preprint,openalex,"""surgical world model"";""world model"" medicine;""world model"" patient",open-access,include,include_empirical,merged_inclusion_sources,A: The learned world-action model is empirically evaluated through model-based robot control. B: The learned visual dynamics are tested through future prediction and closed-loop surgical control.,existing,MWM-0173,1,no
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,"Mechanism-informed models that can simulate counterfactual mental-health trajectories remain scarce in digital phenotyping. Most existing approaches either predict outcomes from sensor-derived data without specifying the cross-domain generative process or reconstruct latent dynamics without encoding the mechanistic assumptions needed for intervention simulation. Here, we introduce the Coupled Stochastic Dynamical System (CSDS), a forward generative model that jointly simulates digital engagement, wearable physiology, and psychiatric burden as a family of coupled stochastic processes. Using the multi-year GLOBEM cohort (N=496) integrating passive sensing, ecological momentary assessment, and survey-based measures, we first identified four distinct behavioural phenotypes by clustering. Bayesian inversion of the CSDS satisfied 80–83% of clusters’ weighted phenotype targets through separable traitvulnerability, physical-activity, and affective-response parameter families. Participant-level inversion produced virtual twins that recovered the individual dynamic structure of complex human behaviours: Hidden Markov Models trained on the synthetic timeseries decoded observed state occupancy and transitions ( r =0.84–0.87 and 0.93–0.94), and outperformed mean- or persistence-based null models in shorthorizon magnitude prediction, with sparser affective channels showing horizon-stable directional forecasting above chance (66–78% balanced accuracy to 21 days). These findings position generative behavioural models as falsifiable and interpretable frameworks for studying youth mental-health trajectories and for developing future personalised interventions.",empirical,"Koutsouleris N, Turner G, Grüning DJ, Penzel N, Jacobs G, Fietz J, Buciuman M, Urquijo M, Mena S, Fraza C, Lalousis P, Antonucci LA, Schneider S, Wang H, Jirsa V, Slovak P, Orben A.",2026,2026-07-29,,10.64898/2026.07.26.26358943,,https://europepmc.org/article/PPR/PPR1288838,,europe_pmc,europe_pmc_core,indexed,include,include_empirical,merged_inclusion_sources,"CSDS is calibrated by Bayesian inversion to multimodal longitudinal sensing and symptom data, then directly evaluates individual virtual-twin state transitions and forecasts through 21 days.",expanded_search,ALT-cc1c1352d964,1,no
MWM-0199,Toward Safe Autonomous Robotic Endovascular Interventions using World Models,"Autonomous mechanical thrombectomy (MT) presents substantial challenges due to highly variable vascular geometries and the requirements for accurate, real-time control. While reinforcement learning (RL) has emerged as a promising paradigm for the automation of endovascular navigation, existing approaches often show limited robustness when faced with diverse patient anatomies or extended navigation horizons. In this work, we investigate a world-model-based framework for autonomous endovascular navigation built on TD-MPC2, a model-based RL method that integrates planning and learned dynamics. We evaluate a TD-MPC2 agent trained on multiple navigation tasks across hold out patient-specific vasculatures and benchmark its performance against the state-of-the-art Soft Actor-Critic (SAC) algorithm agent. Both approaches are further validated in vitro using patient-specific vascular phantoms under fluoroscopic guidance. In simulation, TD-MPC2 demonstrates a significantly higher mean success rate than SAC (58% vs. 36%, p < 0.001), and mean tip contact forces of 0.15 N, well below the proposed 1.5 N vessel rupture threshold. Mean success rates for TD-MPC2 (68%) were comparable to SAC (60%) in vitro, but TD-MPC2 achieved superior path ratios (p = 0.017) at the cost of longer procedure times (p < 0.001). Together, these results provide the first demonstration of autonomous MT navigation validated across both hold out in silico data and fluoroscopy-guided in vitro experiments, highlighting the promise of world models for safe and generalizable AI-assisted endovascular interventions.",empirical,Harry Robertshaw; Nikola Fischer; Han‐Ru Wu; Andrea Walker Perez; Weiyuan Deng; Benjamin Jackson; Christos Bergeles; Alejandro Granados; Thomas C Booth,2026,2026-04-22,arXiv (Cornell University),10.48550/arxiv.2604.20151,2604.20151,https://arxiv.org/abs/2604.20151,preprint,openalex,"""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" treatment",open-access,include,include_empirical,merged_inclusion_sources,A: The learned world model is directly evaluated through autonomous endovascular control. B: Learned dynamics are evaluated through model-based surgical navigation and real-phantom transfer.,existing,MWM-0199,1,no
MWM-0200,Toward World Modeling of Physiological Signals with Chaos-Theoretic Balancing and Latent Dynamics,"Physiological time series signals reflect complex, multi-scale dynamical processes of the human body. Existing modeling studies focus on static tasks such as classification, event forecasting, or short-horizon next step prediction, while long-horizon signal-level forecasting and predictive nature of physiological signals remain underexplored. We introduce NormWear-2, a world model that encodes both multivariate physiological signals and clinical intervention variables into a shared latent space and models their joint temporal evolution as a dynamical system. Our approach combines inference from prior pre-trained knowledge (intuition) with instant non-parametric latent state transition adaptation (insight), enabling coherent forecasting across multiple temporal scales, conditioned on heterogeneous clinical interventions. During the pretraining phase, we find that chaos-theoretic balancing of dynamical regime diversity yields more robust representations, with a smaller balanced corpus outperforming one twice its size and capturing bifurcation regimes. We evaluate the world model performance across diverse real-world physiological datasets spanning heterogeneous temporal resolutions and intervention regimes, covering daily life, point-of-care, and clinical settings, including fitness planning, hemodialysis, diabetes management, and surgical monitoring. These evaluation datasets comprise records from 8,026 subjects, spanning study durations from 3.2 hours for high-resolution signal data to 2.3 years for longitudinal clinical biomarker tracking. NormWear-2 achieves the best overall forecasting performance across time, frequency, and latent representation domains, with significant improvements over state-of-the-art time series foundation models, while maintaining competitive downstream representation quality, providing a step toward general-purpose world models for physiological signals.",empirical,"Yunfei Luo; Xi Chen; Yuliang Chen; Lanshuang Zhang; Md Mofijul Islam; Siwei Zhao; Peter Kotanko; Dasgupta, Subhasis; Andrew Campbell; Rakesh Malhotra; Tauhidur Rahman",2026,2026-05-14,arXiv (Cornell University),10.48550/arxiv.2605.15465,2605.15465,https://arxiv.org/abs/2605.15465,preprint,openalex,"""world model"" clinical;""world model"" physiology",open-access,include,include_empirical,merged_inclusion_sources,A: The study directly evaluates learned physiological rollouts. B: The physiological dynamics model is directly tested on heterogeneous forecasting regimes.,existing,MWM-0200,1,no
MWM-X009A6E0F91,Towards Causality-Aware Inferring: A Sequential Discriminative Approach for Medical Diagnosis.,"Medical diagnosis assistant (MDA) aims to build an interactive diagnostic agent to sequentially inquire about symptoms for discriminating diseases. However, since the dialogue records for building a patient simulator are collected passively, the collected records might be deteriorated by some task-unrelated biases, such as the preference of the collectors. These biases might hinder the diagnostic agent to capture transportable knowledge from the simulator. This work identifies and resolves two representative non-causal biases, i.e., (i) default-answer bias and (ii) distributional inquiry bias. Specifically, Bias (i) originates from the patient simulator which tries to answer the unrecorded inquiries with some biased default answers. To eliminate this bias and improve upon a well-known causal inference technique, i.e., propensity score matching, we propose a novel propensity latent matching in building a patient simulator to effectively answer unrecorded inquiries; Bias (ii) inherently comes along with the passively collected data that the agent might learn by remembering what to inquire within the training data while not able to generalize to the out-of-distribution cases. To this end, we propose a progressive assurance agent, which includes the dual processes accounting for symptom inquiry and disease diagnosis respectively. The diagnosis process pictures the patient mentally and probabilistically by intervention to eliminate the effect of the inquiry behavior. And the inquiry process is driven by the diagnosis process to inquire about symptoms to enhance the diagnostic confidence which alters as the patient distribution changes. In this cooperative manner, our proposed agent can improve upon the out-of-distribution generalization significantly. Extensive experiments demonstrate that our framework achieves new state-of-the-art performance and possesses the advantage of transportability.",empirical,Junfan Lin; Keze Wang; Ziliang Chen; Xiaodan Liang; Liang Lin,2023,2023,IEEE transactions on pattern analysis and machine intelligence,10.1109/tpami.2023.3292363,,https://pubmed.ncbi.nlm.nih.gov/37405895/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,include,include_empirical,merged_inclusion_sources,"The patient simulator learns symptom-response behavior from passive clinical dialogues using propensity latent matching, and the interactive action-response process is evaluated for sequential diagnosis and out-of-distribution transportability.",expanded_search,ALT-009a6e0f911b,1,no
MWM-X5E3C456867,Towards Surgical World-Action Modeling: A Preliminary Joint Visual-Trajectory Forecasting for Surgical Motion Planning,"Reliable surgical planning requires models to anticipate not only how instruments will move, but also how the operative visual state will evolve together with such motion. Existing approaches typically treat future scene generation and instrument trajectory prediction as two separate tasks. Scene-only models cannot directly evaluate the accuracy of future instrument motion at the trajectory level, while trajectory-only models fail to capture the visual consequences of instrument movement, leaving the consistency between predicted trajectories and future scene evolution unaddressed. Jointly forecasting both provides a more complete account of surgical action-scene dynamics by enabling explicit trajectory-level evaluation while simultaneously modeling the corresponding visual evolution. To bridge this gap, we present a preliminary joint visual-trajectory world-action model that simultaneously forecasts future visual states and instrument trajectories from historical surgical observations. Specifically, we encode historical video frames and tool trajectories into latent representations, which are processed by a temporal-spatial encoder and subsequently decoded through separate visual-state and trajectory prediction heads. Based on this preliminary architecture, a chunked autoregressive rollout is repeatedly applied to predict fifteen future steps. The chunked strategy consistently outperforms direct one-shot prediction across all evaluated horizons, improving first-segment PSNR from 18.86 to 23.11 dB and reducing ADE from 45.77 to 22.22 pixels. These results demonstrate the initial feasibility of joint visual-motion forecasting. However, we observe progressive visual degradation and accumulated trajectory errors over longer prediction horizons, which remain important challenges for future surgical world-action modeling.",empirical,Weiliang Huang; Huanrong Liu; Bob Zhang; Qi Dou; Zhen Chen; Yun Gu; Guy Rosman; Qingbiao Li,2026,2026-08-20,arXiv (Cornell University),10.48550/arxiv.2608.20284,2608.20284,https://arxiv.org/abs/2608.20284,preprint,['openalex'],"['""surgical world model""']",open-access,include,include_empirical,merged_inclusion_sources,"The model learns joint surgical visual-state and instrument-trajectory transitions from observed video and tool histories, then directly evaluates fifteen-step chunked autoregressive rollouts. This is learned multistep medical dynamics rather than an isolated endpoint predictor.",sampled_audit,AUD-5087605e130b,1,no
MWM-S003,Treatment-aware Diffusion Probabilistic Model for Longitudinal MRI Generation and Diffuse Glioma Growth Prediction,"A treatment- and time-conditioned diffusion model predicts future multiparametric MRI and tumor masks from real postoperative longitudinal glioma data. Evaluation covers future image generation, serial tumor segmentation, growth prediction, and uncertainty under recorded treatment plans.",empirical,Qinghui Liu; Elies Fuster-García; Ivar Thokle Hovden; Bradley J. MacIntosh; Edvard Grødem; Petter Brandal; Carles Lopez-Mateu; Donatas Sederevičius; Karoline Skogen; Till Schellhorn,2024,2024-09-01,MICCAI 2024 / arXiv,10.48550/arxiv.2309.05406,2309.05406,https://arxiv.org/abs/2309.05406,conference-paper,citation_chasing,Chen et al. 2026 treatment-response citation,peer-reviewed,include,include_empirical,merged_inclusion_sources,A: The study directly evaluates treatment-conditioned future disease imaging. B: Treatment-conditioned disease progression and future observations are directly evaluated.,existing,MWM-S003,1,no
MWM-X2E0B832A46,Type 1 diabetes prevention clinical trial simulator: Case reports of model-informed drug development tool.,"Clinical trials seeking to delay or prevent the onset of type 1 diabetes (T1D) face a series of pragmatic challenges. Despite more than 100 years since the discovery of insulin, teplizumab remains the only FDA-approved therapy to delay progression from Stage 2 to Stage 3 T1D. To increase the efficiency of clinical trials seeking this goal, our project sought to inform T1D clinical trial designs by developing a disease progression model-based clinical trial simulation tool. Using individual-level data collected from the TrialNet Pathway to Prevention and The Environmental Determinants of Diabetes in the Young natural history studies, we previously developed a quantitative joint model to predict the time to T1D onset. We then applied trial-specific inclusion/exclusion criteria, sample sizes in treatment and placebo arms, trial duration, assessment interval, and dropout rate. We implemented a function for presumed drug effects. To increase the size of the population pool, we generated virtual populations using multivariate normal distribution and ctree machine learning algorithms. As an output, power was calculated, which summarizes the probability of success, showing a statistically significant difference in the time distribution until the T1D diagnosis between the two arms. Using this tool, power curves can also be generated through iterations. The web-based tool is publicly available: https://app.cop.ufl.edu/t1d/. Herein, we briefly describe the tool and provide instructions for simulating a planned clinical trial with two case studies. This tool will allow for improved clinical trial designs and accelerate efforts seeking to prevent or delay the onset of T1D.",empirical,Juan Francisco Morales; Marian Klose; Yannick Hoffert; Jagdeep T Podichetty; Jackson Burton; Stephan Schmidt; Klaus Romero; Inish O'Doherty; Frank Martin; Martha Campbell-Thompson; Michael J Haller; Mark A Atkinson; Sarah Kim,2024,2024,CPT: pharmacometrics & systems pharmacology,10.1002/psp4.13193,,https://pubmed.ncbi.nlm.nih.gov/38961520/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,include,include_empirical,merged_inclusion_sources,"A joint natural-history model fitted to TrialNet and TEDDY data drives virtual progression to type 1 diabetes, treatment-effect scenarios, and repeated trial-power simulations.",expanded_search,ALT-2e0b832a46b2,1,no
MWM-0215,World Model Enhanced Offline Reinforcement Learning for Sequential Intervention Optimization in Acute Kidney Injury,"Acute kidney injury (AKI) represents a critical clinical challenge in intensive care units, affecting approximately 20–50% of critically ill patients with mortality rates exceeding 50% in severe cases. The sequential nature of AKI management—involving continuous decisions about diuretics, fluid balance, and renal replacement therapy (RRT)—presents a natural application for reinforcement learning (RL). However, the inherent risks of deploying learned policies in healthcare necessitate robust offline learning approaches that can leverage historical electronic health records without direct patient interaction. This paper introduces World Model Enhanced Offline Reinforcement Learning (WME-ORL), a novel framework that integrates an ensemble Fourier Neural Operator-Transformer (FNO-Transformer) world model with stage-aware Implicit Q-Learning (IQL) for optimizing sequential interventions in AKI patients. Our approach addresses three fundamental challenges in medical offline RL: distribution shift through uncertainty-penalized value estimation, clinical safety through explicit rule integration, and patient heterogeneity through AKI stage-aware policy adaptation. Extensive experiments on 46,337 ICU patients from MIMIC-IV demonstrate that WME-ORL achieves superior policy value (Interquartile-Normalized Return (IQNR), 0.82 vs. 0.72 for standard IQL), reduces predicted RRT initiation rates by 31.9%, and maintains less than 5% clinical rule violations. Ablation studies reveal that the FNO-Transformer architecture provides the most reliable uncertainty estimates among compared architectures, a critical property for safe clinical deployment.",empirical,Bailing Zhang; Yuwei Mi,2026,2026-03-04,AI medicine.,10.53941/aim.2026.100002,,https://doi.org/10.53941/aim.2026.100002,article,crossref;openalex,"""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,merged_inclusion_sources,A: The learned clinical transition model and its planning use are both empirically evaluated. B: The clinical transition model and world-model-enhanced sequential policy are empirically evaluated.,existing,MWM-0215,1,no
MWM-0315,World Models for General Surgical Grasping,"Intelligent vision control systems for surgical robots should adapt to unknown and diverse objects while being robust to system disturbances. Previous methods did not meet these requirements due to mainly relying on pose estimation and feature tracking. We propose a world-model-based deep reinforcement learning framework ""Grasp Anything for Surgery"" (GAS), that learns a pixel-level visuomotor policy for surgical grasping, enhancing both generality and robustness. In particular, a novel method is proposed to estimate the values and uncertainties of depth pixels for a rigid-link object's inaccurate region based on the empirical prior of the object's size; both depth and mask images of task objects are encoded to a single compact 3-channel image (size: 64x64x3) by dynamically zooming in the mask regions, minimizing the information loss. The learned controller's effectiveness is extensively evaluated in simulation and in a real robot. Our learned visuomotor policy handles: i) unseen objects, including 5 types of target grasping objects and a robot gripper, in unstructured real-world surgery environments, and ii) disturbances in perception and control. Note that we are the first work to achieve a unified surgical control system that grasps diverse surgical objects using different robot grippers on real robots in complex surgery scenes (average success rate: 69%). Our system also demonstrates significant robustness across 6 conditions including background variation, target disturbance, camera pose variation, kinematic control error, image noise, and re-grasping after the gripped target object drops from the gripper. Videos and codes can be found on our project page: https://linhongbin.github.io/gas/.",empirical,Hongbin Lin,2024,2024-07-15,arXiv (Cornell University),10.15607/rss.2024.xx.041,2405.17940,https://doi.org/10.15607/rss.2024.xx.041,conference-paper,crossref;openalex,"""surgical world model"";""world model"" patient",open-access,include,include_empirical,merged_inclusion_sources,A: The learned surgical dynamics are empirically evaluated through model-based control. B: A learned surgical world model is evaluated through closed-loop planning and real-robot transfer.,existing,MWM-0315,1,no
MWM-0290,X-WIN: Building Chest Radiograph World Model via Predictive Sensing,"Chest X-ray radiography (CXR) is an essential medical imaging technique for disease diagnosis. However, as 2D projectional images, CXRs are limited by structural superposition and hence fail to capture 3D anatomies. This limitation makes representation learning and disease diagnosis challenging. To address this challenge, we propose a novel CXR world model named X-WIN, which distills volumetric knowledge from chest computed tomography (CT) by learning to predict its 2D projections in latent space. The core idea is that a world model with internalized knowledge of 3D anatomical structure can predict CXRs under various transformations in 3D space. During projection prediction, we introduce an affinity-guided contrastive alignment loss that leverages mutual similarities to capture rich, correlated information across projections from the same volume. To improve model adaptability, we incorporate real CXRs into training through masked image modeling and employ a domain classifier to encourage statistically similar representations for real and simulated CXRs. Comprehensive experiments show that X-WIN outperforms existing foundation models on diverse downstream tasks using linear probing and few-shot fine-tuning. X-WIN also demonstrates the ability to render 2D projections for reconstructing a 3D CT volume.",empirical,"Yang, Zefan; Wang, Ge; Hendler, James; Kalra, Mannudeep K.; Yan, Pingkun",2025,2025-11-18,arXiv (Cornell University),,2511.14918,http://arxiv.org/abs/2511.14918,preprint,openalex,"""medical world model"";""world model"" clinical;""world model"" patient;""world model"" treatment",open-access,include,include_empirical,merged_inclusion_sources,A: The action-conditioned projection model is empirically evaluated for spatial medical-state reconstruction. B: The action-conditioned spatial transition capability receives direct reconstruction-based evaluation.,existing,MWM-0290,1,no
MWM-S002,Xray2Xray: World Model from Chest X-rays with Volumetric Context,"The model learns latent transition dynamics between chest-radiograph projection angles, evaluates synthesis and volumetric reconstruction, and transfers the representation to diagnosis and cardiovascular-risk prediction. Projection angle functions as a non-therapeutic acquisition action.",empirical,Zefan Yang; X. Michael Song; Xuanang Xu; Yongyi Shi; Ge Wang; Mannudeep K. Kalra; Pingkun Yan,2025,2025-06-17,arXiv,10.48550/arxiv.2506.19055,2506.19055,https://arxiv.org/abs/2506.19055,preprint,citation_chasing,Chen et al. 2026 empirical subset,open-access,include,include_empirical,merged_inclusion_sources,A: The model directly evaluates action-conditioned medical projection dynamics. B: The action-conditioned projection model receives direct future-view fidelity evaluation.,existing,MWM-S002,1,no
MWM-0114,medDreamer: Model-Based Reinforcement Learning with Latent Imagination on Complex EHRs for Clinical Decision Support,"Timely and personalized treatment decisions are essential across a wide range of healthcare settings where patient responses can vary significantly and evolve over time. Clinical data used to support these treatment decisions are often irregularly sampled, where missing data frequencies may implicitly convey information about the patient's condition. Existing Reinforcement Learning (RL) based clinical decision support systems often ignore the missing patterns and distort them with coarse discretization and simple imputation. They are also predominantly model-free and largely depend on retrospective data, which could lead to insufficient exploration and bias by historical behaviors. To address these limitations, we propose medDreamer, a novel model-based reinforcement learning framework for personalized treatment recommendation. medDreamer contains a world model with an Adaptive Feature Integration module that simulates latent patient states from irregular data and a two-phase policy trained on a hybrid of real and imagined trajectories. This enables learning optimal policies that go beyond the sub-optimality of historical clinical decisions, while remaining close to real clinical data. We evaluate medDreamer on both sepsis and mechanical ventilation treatment tasks using two large-scale Electronic Health Records (EHRs) datasets. Comprehensive evaluations show that medDreamer significantly outperforms model-free and model-based baselines in both clinical outcomes and off-policy metrics.",empirical,Qianyi Xu; Gousia Habib; Feng Wu; Dilruk Perera; Mengling Feng,2026,2026-04-20,,10.1145/3770854.3780292,,https://doi.org/10.1145/3770854.3780292,conference-paper,openalex,"""world model"" EHR;""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,merged_inclusion_sources,A: The clinical world model’s imagined trajectories are used and evaluated for sequential treatment decisions. B: Learned patient dynamics support empirically evaluated model-based clinical control.,existing,MWM-0114,1,no
MWM-X99717B78A9,"AI-powered in silico twins: redefining precision medicine through simulation, personalization, and predictive healthcare.","In silico twins (ISTs) are emerging as a transformative paradigm in precision medicine, offering dynamic, high-fidelity representations of individual patients through real-time integration of multimodal data. In this work, we define an in silico twin (IST) as a high-fidelity, artificial intelligence(AI)-augmented computational replica of an individual's biological systems that integrates mechanistic modeling (e.g., PBPK, QSP) with patient-specific data streams to simulate, predict, and optimize therapeutic outcomes in real time. By combining AI, physiological and biomechanical modeling, and advanced simulation engines, these systems enable continuous monitoring, predictive diagnostics, and personalized treatment planning. Unlike conventional digital tools, ISTs provide iterative, adaptive simulations that evolve with patient states, fostering a shift from reactive to proactive healthcare. This review explores the technological foundations underpinning ISTs -including machine learning architectures, multi-scale physiological modeling, data integration, and cloud-edge infrastructure- and maps their clinical applications across the patient care continuum. We also distinguish ISTs from digital twins, virtual patients, and traditional computational models, emphasizing their unique contribution to decision support, drug development, and therapeutic optimization. As digital healthcare ecosystems mature, ISTs represent a crucial step toward simulation-driven, individualized medicine. Their continued development offers substantial potential for improving outcomes, accelerating discovery, and reshaping the clinical landscape. Uniquely, this review introduces a practical taxonomy of IST architectures, a verification and validation checklist for model credibility, and a deployment blueprint to guide their clinical translation and real-world adoption.",review,Alharthi S.,2025,2025-12-24,,10.1007/s44446-025-00055-x,,https://europepmc.org/article/MED/41441931,,europe_pmc,europe_pmc_core,indexed,include,include_review,merged_inclusion_sources,"Learned and personalized medical dynamics are central: the review organizes in-silico twins around model layers, simulation engines, feedback loops, disease-progression simulation, treatment optimization, calibration, and validation.",expanded_search,ALT-99717b78a904,1,no
MWM-0234,"Beyond Generative AI: World Models for Clinical Prediction, Counterfactuals, and Planning","Healthcare requires AI that is predictive, reliable, and data-efficient. However, recent generative models lack physical foundation and temporal reasoning required for clinical decision support. As scaling language models show diminishing returns for grounded clinical reasoning, world models are gaining traction because they learn multimodal, temporally coherent, and action-conditioned representations that reflect the physical and causal structure of care. This paper reviews World Models for healthcare systems that learn predictive dynamics to enable multistep rollouts, counterfactual evaluation and planning. We survey recent work across three domains: (i) medical imaging and diagnostics (e.g., longitudinal tumor simulation, projection-transition modeling, and Joint Embedding Predictive Architecture i.e., JEPA-style predictive representation learning), (ii) disease progression modeling from electronic health records (generative event forecasting at scale), and (iii) robotic surgery and surgical planning (action-conditioned guidance and control). We also introduce a capability rubric: L1 temporal prediction, L2 action-conditioned prediction, L3 counterfactual rollouts for decision support, and L4 planning/control. Most reviewed systems achieve L1--L2, with fewer instances of L3 and rare L4. We identify cross-cutting gaps that limit clinical reliability; under-specified action spaces and safety constraints, weak interventional validation, incomplete multimodal state construction, and limited trajectory-level uncertainty calibration. This review outlines a research agenda for clinically robust prediction-first world models that integrate generative backbones (transformers, diffusion, VAE) with causal/mechanical foundation for safe decision support in healthcare.",review,Mohammad Areeb Qazi; Maryam Nadeem; Mohammad Yaqub,2025,2025-11-20,arXiv (Cornell University),10.48550/arxiv.2511.16333,2511.16333,http://arxiv.org/abs/2511.16333,preprint,openalex,"""world model"" clinical",open-access,include,include_review,merged_inclusion_sources,A: Medical world models are the central topic and the article provides a qualifying conceptual and evidence synthesis. B: Medical world models are the primary topic and the paper presents a field taxonomy and evaluation synthesis.,existing,MWM-0234,1,no
