audit_id,route,title,decision,corpus_type,reason_code,rationale
AUD-efc864ef5c34,primary_phrase_filter_residual,Development and validation of a model for predicting upstage in minimally invasive lung adenocarcinoma in Chinese people,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-348e07f2ad7e,primary_phrase_filter_residual,Development and validation of machine learning models and nomograms for predicting the surgical difficulty of laparoscopic resection in rectal cancer,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-9eebdc43558c,primary_phrase_filter_residual,"Development and Validation of Transportable, Clinically Applicable and Scalable Machine Learning Models for Acute Kidney Injury",exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-d6b78cd89555,primary_phrase_filter_residual,Development of a Curriculum for Emergency Physicians to Teach Transesophageal Echocardiography for Cardiac Arrests: A Kern Six-Step Model,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-49f4bc52d4fe,primary_phrase_filter_residual,Development of a prediction model for hypereosinophilic syndrome using real-world data,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-03c626acb647,primary_phrase_filter_residual,Development of an iron status biomarker-based sepsis prognostic model using MIMIC-IV data,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-3eaf82358e2b,primary_phrase_filter_residual,DEVELOPMENT OF STEM CELL-BASED CANCER THERAPY STRATEGIES,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-335440f947ed,primary_phrase_filter_residual,"Development, validation and recalibration of a prediction model for prediabetes: an EHR and NHANES-based study",exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-1b9bda410923,primary_phrase_filter_residual,DiagnoCare: A Diagnostic Analysis System for Electronic Medical Records Combining Medical Knowledge Graph and Large Language Model,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-7e2e353163cb,primary_phrase_filter_residual,Diaphragm Pacing Elicits Ventilatory Plasticity in a Rodent Model of Spinal Cord Injury,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-ee78242c6ae8,primary_phrase_filter_residual,Did organs precede organisms in the origin of life?,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-0ab389a7eccf,primary_medical_filter_residual,Diffusion posterior sampling for simulation-based inference in tall data settings,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-24dfc09002b8,primary_phrase_filter_residual,Discovery of novel quinoline papain-like protease inhibitors for COVID-19 through topology constrained molecular generative model,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-6937d6a9128d,primary_medical_filter_residual,Dishes on the Royal Table in Poland in the 17th and 18th Centuries. Tradition and Western European Inspiration,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-106b304c15e4,primary_phrase_filter_residual,Dissociating language and thought in large language models.,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-cfb6d08fc685,primary_phrase_filter_residual,Do Language Models Exhibit the Same Cognitive Biases in Problem Solving as Human Learners?,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-7b490e48b125,primary_medical_filter_residual,Do Transformer World Models Give Better Policy Gradients?,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-a02909330bd5,primary_phrase_filter_residual,Dorsal prefrontal cortex drives perseverative behavior in mice,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-45550ac75dc7,primary_phrase_filter_residual,DuKA: A Dual-Keyless-Attention Model for Multi-Modality EHR Data Fusion and Organ Failure Prediction,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-7e2f6d1e8288,primary_phrase_filter_residual,Dynamic analysis and optimal control of stochastic information cross-dissemination and variation model with random parametric perturbations.,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-194c2df8d7ae,primary_phrase_filter_residual,"Dynamic survival risk prognostic model and Genomic Landscape for Atypical teratoid/rhabdoid tumor: A Population-Based, Real-World Study",exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-79f7fae396a0,primary_phrase_filter_residual,Dynamical robustness of network of oscillators,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-1e552ce235a5,primary_phrase_filter_residual,EARLY ONSET OF VENO-VENOUS HEMODIAFILTRATION IN THE TREATMENT OF SERVERE COMBINED TRAUMA. CLINICAL OBSERVATION,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-9abe47dc227d,primary_phrase_filter_residual,Early prediction of cognitive impairment in adults aged 20 years and older using machine learning and biomarkers of heavy metal exposure.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-74008e909d41,primary_phrase_filter_residual,EchoApex: A General-Purpose Vision Foundation Model for Echocardiography,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-593d1c3ea8e4,primary_phrase_filter_residual,Echocardiographic Screening Model for Improved Assessment of Atrial Septal Defect Closure: A Multicenter Retrospective Study,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-332fac835a9a,primary_phrase_filter_residual,Echocardiography in Endocarditis,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-eb3201870c91,primary_phrase_filter_residual,Echocardiography of the Right Ventricle for Outcome Prediction in Heart Failure,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-d51d80c5ebae,primary_phrase_filter_residual,Effect analysis of applying high-quality service model to surgical nursing,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-1f037c2132c3,primary_phrase_filter_residual,Effect of a comprehensive geriatric assessment nursing intervention model on older patients with diabetes and hypertension,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-2bb47f72f2f8,primary_phrase_filter_residual,Effectiveness of EHR systems on decision support in primary healthcare: a technology acceptance model 3 perspective,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-897462766d21,primary_phrase_filter_residual,Effects of context-sensitive distraction warnings on drivers’ smartphone use and acceptance: A long-term naturalistic field study,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-b317fb04bae5,primary_phrase_filter_residual,Efficacy of partial and complete resuscitative endovascular balloon occlusion of the aorta in the hemorrhagic shock model of liver injury,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-f64b0991b9f3,primary_phrase_filter_residual,Efficient Autonomous Navigation for GPS-Free Mobile Robots: A VFH-Based Approach Integrated With ROS-Based SLAM,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-2e7f7809b6a5,primary_phrase_filter_residual,Efficient Fine-Tuning of Large Language Models for Automated Medical Documentation,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-229d038c49db,primary_phrase_filter_residual,EHR and Secure Messaging,exclude,not_applicable,no_primary_contribution,The record lacks a primary empirical study or substantive review contribution.
AUD-1c0454d933e2,primary_phrase_filter_residual,Eight challenges in developing theory of intelligence.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-0ba31ded9e56,primary_phrase_filter_residual,Electroacupuncture modulates abnormal brain connectivity after ischemia reperfusion injury in rats: A graph theory-based approach.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-b465dd049712,primary_phrase_filter_residual,Electronic Health Records (EHR) System: Analysis of Gender Differences in EHR Physician/Provider Utilization in a Neurology Department (P7-4.001),exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-e837db265978,primary_phrase_filter_residual,Emergence of AI-Generated Multimedia: Visionary Physicists in Radiology Reincarnated,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-1d627524f614,primary_medical_filter_residual,Emergence of Implicit World Models from Mortal Agents,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-dcedc5a79bb5,primary_phrase_filter_residual,Empowering distribution system operators: A review of distributed energy resource forecasting techniques.,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-76dfe1922ccb,primary_phrase_filter_residual,Empowering Student Pharmacists to Counsel Patients on Endocrine Disrupting Chemicals through Interactive Role-Play.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-ea52fdc9378d,primary_phrase_filter_residual,Endovascular Treatment for Ruptured Intracranial Aneurysms with Intracerebral Hematoma—Clinical Propriety of Less Invasive Treatment,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-c9dc17dcce21,primary_phrase_filter_residual,"Energy, material, and resource efficiency for industrial decarbonization: A systematic review of sociotechnical systems, technological innovations, and policy options",exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-fac7f04d1220,primary_phrase_filter_residual,Enhanced Safety in Autonomous Driving: Integrating a Latent State Diffusion Model for End-to-End Navigation.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-274a14c91c24,primary_phrase_filter_residual,Enhancing competency of clinical research nurses: A comprehensive training and evaluation framework,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-87d8f642f491,primary_phrase_filter_residual,Enhancing Drone Operator Competency within the Construction Industry: Assessing Training Needs and Roadmap for Skill Development,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-a7ed9ae993e4,primary_phrase_filter_residual,Enhancing Heartbeat Classification through Cascading Next Generation and Conventional Reservoir Computing,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-2f81ee0d58a1,primary_phrase_filter_residual,Enhancing intention prediction and interpretability in service robots with LLM and KG.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-719a42c1aac9,primary_phrase_filter_residual,Enhancing preoperative patient education through virtual reality: A leap forward in nursing practice,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-1e390658e5c1,primary_phrase_filter_residual,Enriched spatiotemporal dynamics of a model of Ebola transmission with a composite incidence function and density-independent treatment,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-a31542dac021,primary_phrase_filter_residual,Environmental interventions reduced repetitive behavior in a mouse model,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-c52754cc1a37,primary_phrase_filter_residual,Environmental risk assessment of the use of zinc oxide medicated feeds for weaning piglets in the UK,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-8185965e5383,primary_phrase_filter_residual,Envisioning U.S. Climate Predictions and Projections to Meet New Challenges,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-e6af469f369b,primary_phrase_filter_residual,"Episodic Visual Hallucinations, Inference and Free Energy.",exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-d5b820a5d6be,primary_phrase_filter_residual,Esophageal inserted subclavian catheter: a rare complication,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-c2069adbaddb,primary_phrase_filter_residual,Essential Oils and Fatty Acids in Healthcare,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-1846ca5a9cbd,primary_phrase_filter_residual,Establishment and characterization of a mouse model for studying kidney repair in diabetes,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-b5667f457db4,primary_phrase_filter_residual,Establishment of a nomogram model for predicting therapy complications in patients with polycythemia and deep venous thrombosis,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-655c1efa7e3c,primary_phrase_filter_residual,Establishment of a nutritional management model for familial hypercholesterolemia patients using real-world data and machine learning techniques,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-a82904e11331,primary_phrase_filter_residual,Estimating sampling biases in citizen science datasets,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-2baa75839ddc,primary_phrase_filter_residual,Ethical considerations of use of hold-out sets in clinical prediction model management,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-303fc538c54b,primary_phrase_filter_residual,Ethical Considerations When Designing and Implementing Immersive Realities in Nursing Education.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-e5d70529dd44,primary_phrase_filter_residual,Evaluating artificial intelligence-driven stress echocardiography analysis system (EASE study): A mixed method study.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-11879498d83d,primary_phrase_filter_residual,Evaluating language models for mathematics through interactions,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-926247879a1e,primary_phrase_filter_residual,Evaluating the effectiveness of the pre‑hospital trauma life support (PHTLS) program for the management of trauma patients in the pre-hospital emergency based on Kirkpatrick’s evaluation model,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-5c3feeab0c56,primary_phrase_filter_residual,Evaluating the Safety and Efficacy of Telemedicine Physician Assessments on a Mobile Stroke Unit: Protocol for a Prospective Open-Label Blinded End-Point Randomized Controlled Trial.,exclude,not_applicable,no_primary_contribution,The record lacks a primary empirical study or substantive review contribution.
AUD-27d24b2f4ae0,primary_phrase_filter_residual,Evaluation of a benzodiazepine deprescribing quality improvement initiative for older adults in primary care.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-a76440f76ea7,primary_phrase_filter_residual,Evaluation of galectin-3 and titin in cats with a sarcomeric gene mutation associated with echocardiography,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-bca571a430d4,primary_phrase_filter_residual,"Evaluation of test-negative design estimates of influenza vaccine effectiveness in the context of multiple, co-circulating, vaccine preventable respiratory viruses.",exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-b2894342fd17,primary_phrase_filter_residual,Evaluation of the effects of health education interventions for hypertensive patients based on the health belief model,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-65b0b73fb86b,primary_phrase_filter_residual,Evaluation of the Impact of a 90-day Mortality Prediction Model Integrated in the EHR for Advanced Care Planning *,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-e1ed05916295,primary_phrase_filter_residual,Evolution of Pyrrolysyl-tRNA Synthetase: From Methanogenesis to Genetic Code Expansion,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-4dfe35a1a191,primary_phrase_filter_residual,Evolutionary Implications of Multi-Scale Intelligence,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-77ac234dcbc2,primary_phrase_filter_residual,Evolutionary Implications of Self-Assembling Cybernetic Materials with Collective Problem-Solving Intelligence at Multiple Scales.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-f8085e33c55d,primary_phrase_filter_residual,Exact results for the Ising model on a small-world network,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-ba77c76e6f88,primary_phrase_filter_residual,Expanding the scope of “trans-humanism”: situating within the framework of life and death education – the importance of a “trans-mystical mindset”,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-ea38710c7659,primary_medical_filter_residual,Explainable and generalizable AI-driven multiscale informatics for dynamic system modelling.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-efa06c044888,primary_phrase_filter_residual,Explanatory model of sleep and insomnia in the Arab world: a qualitative study,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-c507433ee094,primary_phrase_filter_residual,Exploring a GPT-based large language model for variable autonomy in a VR-based human-robot teaming simulation.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-cb71b372447e,primary_phrase_filter_residual,Exploring optimal control strategies in a nonlinear fractional bi-susceptible model for Covid-19 dynamics using Atangana-Baleanu derivative.,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-41d45fe569ed,primary_phrase_filter_residual,"Exploring the convergence of Metaverse, Blockchain, and AI : A comprehensive survey of enabling technologies, applications, challenges, and future directions",exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-acbd710d38ba,primary_medical_filter_residual,Exploring the limits of hierarchical world models in reinforcement learning.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-27c5fa0070bd,primary_phrase_filter_residual,"Exploring the matrix: knowledge, perceptions and prospects of artificial intelligence and machine learning in Nigerian healthcare",exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-70741995aaa8,primary_phrase_filter_residual,Exploring the Origin of the Two-Week Predictability Limit: A Revisit of Lorenz’s Predictability Studies in the 1960s,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-1762cf12a80a,primary_phrase_filter_residual,Exploring the Primary School Teachers’ Reasoning and Individuals with Limited Education When Solving False Proportionality Problems,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-eb76f940579b,primary_phrase_filter_residual,Exploring the Promise and Challenges of Artificial Intelligence in Biomedical Research and Clinical Practice,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-31aad5fc50ca,primary_phrase_filter_residual,Exploring the relationship between dyscalculia and working memory in Egyptian children,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-240bc7b9758e,primary_phrase_filter_residual,Exploring the Use of Artificial Intelligence in Agent-Based Modeling Applications: A Bibliometric Study,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-912fe09af85a,primary_phrase_filter_residual,Extrapolating Single-Treatment Effects Out of Factorial Experiments,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-e1566a02f7f6,primary_phrase_filter_residual,EzSkiROS: enhancing robot skill composition with embedded DSL for early error detection.,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-4102d4de5bb9,primary_phrase_filter_residual,Factors associated with reporting left ventricular ejection fraction with 3D echocardiography in real‐world practice,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-c8d9aaec4562,primary_medical_filter_residual,Fair GLASSO: Estimating Fair Graphical Models with Unbiased Statistical Behavior,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-04eaf0ddd099,primary_phrase_filter_residual,FairCLIP: Harnessing Fairness in Vision-Language Learning,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-9d4bfb4db408,primary_phrase_filter_residual,Feasibility of hepatitis C elimination by screening and treatment alone in high-income countries.,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-c0d9f075060c,primary_medical_filter_residual,Federated inference and belief sharing.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-f30a64ffe2fd,primary_phrase_filter_residual,Federated Learning for Secure and Privacy-Preserving Medical Collaboration Across Multi-Cloud Healthcare Systems,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-f37c3c39bc84,primary_phrase_filter_residual,"Federated Learning: Introduction, Evolution, Working, Advantages, and Its Application in Various Domains",exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-fbfd07034911,primary_phrase_filter_residual,Federated Machine Learning for Epileptic Seizure Detection using EEG,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-f1625dcbbd9c,primary_phrase_filter_residual,Feedback,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-d6a1347fbaba,primary_phrase_filter_residual,Feeling our place in the world: an active inference account of self-esteem.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-662c34070acc,primary_phrase_filter_residual,Femoral Neck Fracture with Contralateral Hip Dislocation in a Pediatric Patient: A Case Report,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-4d3aa9aace01,primary_phrase_filter_residual,Fixing the earth: whole-systems thinking in Silicon Valley's environmental ideology.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-161656b09599,primary_phrase_filter_residual,Forgetting ourselves in flow: an active inference account of flow states and how we experience ourselves within them.,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-7322b1fc12d5,primary_phrase_filter_residual,"Formalizing multimodal knowldge in Traffic Sequence Charts for improving performance, safety, and trustworthiness of AI driving functions",exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-e3751d7bba20,primary_phrase_filter_residual,Fostering urban resilience and accessibility in cities: A dynamic knowledge graph approach,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-3f9a848ecd48,primary_phrase_filter_residual,From Information to Knowledge: A Role for Knowledge Networks in Decision Making and Action Selection,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-e344a3bcc198,primary_medical_filter_residual,From Real World to Logic and Back: Learning Generalizable Relational Concepts For Long Horizon Robot Planning,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-52a4765a5b2e,primary_medical_filter_residual,From task structures to world models: what do LLMs know?,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-9bf3a264c070,primary_phrase_filter_residual,From text to video: what will OpenAI’s Sora bring to the oncologic field?,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-2f7cb80891b9,primary_phrase_filter_residual,From the mathematical model to the patient: The scientific and human aspects of artificial intelligence in gastrointestinal surgery,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-b2649662ee4f,primary_phrase_filter_residual,From Trauma to Tumor: Exploring Post–Traumatic Brain Injury Glioblastoma Patient Characteristics,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-f0ff6e69ee70,primary_phrase_filter_residual,Frontiers in Operations: Does Physician’s Choice of When to Perform EHR Tasks Influence Total EHR Workload?,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-60ca5ba91ce3,primary_phrase_filter_residual,Fundamental Capabilities of Large Language Models and their Applications in Domain Scenarios: A Survey,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-5ba2cdc5b621,primary_phrase_filter_residual,Fuzzy Machine Learning: A Comprehensive Framework and Systematic Review,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-056f4bb88cef,primary_phrase_filter_residual,Generalized decomposition of multivariate information.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-e952bef82cef,primary_phrase_filter_residual,Generative AI for Self-Adaptive Systems: State of the Art and Research Roadmap,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-509827d61fb9,primary_phrase_filter_residual,"Generative AI in Industrial Revolution: A Comprehensive Research on Transformations, Challenges, and Future Directions",exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-976660ed1255,primary_phrase_filter_residual,Genetic predisposition to childhood cancer,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-2d2e394260d6,primary_phrase_filter_residual,Getting the diagnosis right: World Patient Safety Day 2024,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-be9568115b81,primary_phrase_filter_residual,GLaM: Fine-Tuning Large Language Models for Domain Knowledge Graph Alignment via Neighborhood Partitioning and Generative Subgraph Encoding,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-3b37f4beb42f,primary_phrase_filter_residual,Global potential for seaweed aquaculture on existing offshore infrastructure,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-a328879ac143,primary_phrase_filter_residual,Growing an Embodied Generative Cognitive Agent,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-02caff7dfbac,primary_phrase_filter_residual,Gut microbiota-based discriminative model for patients with ulcerative colitis: A meta-analysis and real-world study,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-c08027739abf,primary_phrase_filter_residual,Harnessing autophagy: A potential breakthrough in digestive disease treatment,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-20eb22721a51,primary_phrase_filter_residual,Health education intervention and its impact on patients with unilateral vestibular dysfunction: An information-motivation-behavioral model approach,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-236d80178f70,primary_phrase_filter_residual,Healthcare Innovation: Bringing the Buzzword to Real-World Healthcare Settings,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-f47b63e50890,primary_phrase_filter_residual,Hemodynamic management of congenital diaphragmatic hernia: the role of targeted neonatal echocardiography,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-a6bea58bca72,primary_phrase_filter_residual,Heterogeneity in strategy use during arbitration between experiential and observational learning.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-d728c3d4bd6b,primary_phrase_filter_residual,Heuristics for the Intelligent Prediction of Population Growth,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
