candidate_id,title,field,reviewer_a,reviewer_b,adjudicated_value,adjudication_notes
MWM-X872C154484,Development of a model-based clinical trial simulation platform to optimize the design of clinical trials for Duchenne muscular dystrophy.,weights_access,NA for neural weights; parameter estimates and model specification are available in article/supplement materials,NA — parametric NONMEM coefficients rather than neural weights; parameter estimates are reported/supplemented.,,
MWM-X872C154484,Development of a model-based clinical trial simulation platform to optimize the design of clinical trials for Duchenne muscular dystrophy.,data_access,Underlying consortium and trial data are governed and not publicly downloadable,Governed consortium data; not openly downloadable.,,
MWM-X872C154484,Development of a model-based clinical trial simulation platform to optimize the design of clinical trials for Duchenne muscular dystrophy.,preprocessing_reproducibility,"Study mapping, outcome definitions, model equations, covariate process, and simulation platform are documented; raw harmonization scripts are NI","Partial — CDISC harmonization, endpoint definitions, model equations, and code are described, but source data are restricted.",,
MWM-X872C154484,Development of a model-based clinical trial simulation platform to optimize the design of clinical trials for Duchenne muscular dystrophy.,randomness,Virtual patients sample interindividual variability; visual-predictive simulations are stochastic; exact seed protocol is NI,"500 simulated VPC datasets and 1,000 bootstraps; seeds were not reported.",,
MWM-X872C154484,Development of a model-based clinical trial simulation platform to optimize the design of clinical trials for Duchenne muscular dystrophy.,evidence_anchors,"Clinical and Translational Science full text, DOI 10.1002/psp4.12753: Methods and Table 1 describe 15 studies and split; model and simulation sections define trajectories and hypothetical actions; Results and Figs. 2-5 show internal/external VPCs; Appendix S5 contains code","Methods (database, endpoint models, censoring, geographic split); Tables 1–3; Figs. 1–5 and external VPC supplement; Discussion and Appendix S5 (model code).",,
MWM-X872C154484,Development of a model-based clinical trial simulation platform to optimize the design of clinical trials for Duchenne muscular dystrophy.,appraisal_strengths,"Large integrated longitudinal dataset, true geographically external validation, multiple clinically meaningful outcomes, and accessible model code","Large multisource longitudinal dataset, prespecified geographic external set, five endpoints, explicit censoring model, and public model code.",,
MWM-X872C154484,Development of a model-based clinical trial simulation platform to optimize the design of clinical trials for Duchenne muscular dystrophy.,appraisal_limitations,External validation covers natural history rather than treatment response; dropout and safety are absent; decision utility remains simulation-based,"Treatment effects are hypothetical, dropout and safety are not modeled, governed data limit reproduction, and clinical decision impact is untested.",,
MWM-X872C154484,Development of a model-based clinical trial simulation platform to optimize the design of clinical trials for Duchenne muscular dystrophy.,source_status,Full open-access journal text and supplement inspected through PMC,indexed,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,publication_status,Preprint,"Preprint (bioRxiv/openRxiv version 2, 2026; not peer reviewed at inspection cutoff).",,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,domain,Whole-brain neural dynamics and behavior in C. elegans,Whole-brain neural dynamics and behavior in C. elegans.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,dataset_or_cohort,"Previously published Kato et al. immobilized C. elegans whole-brain calcium recording, dataset TS20140715e",Public Kato et al. whole-brain calcium-imaging recording of an immobilized wild-type C. elegans.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,sample_scale,"One animal, 109 simultaneously recorded neurons, approximately 1,080 seconds, with seven inferred fictive behavioral states","One approximately 1,080-second recording with 109 neurons and seven fictive behavioral states; autonomous rollouts up to 30,000 steps.",,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,institution_count,One previously published experimental recording; institution count is effectively one source laboratory,One experimental dataset/session.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,split_strategy,No held-out animal or explicit train/test split; the same recording grounds fitting and distributional comparison,No independent train/test recording; model fit and generative comparisons use the same recorded session.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,observation_process,Continuous calcium activity from 109 neurons with concurrent inferred fictive locomotor labels in an immobilized animal,Whole-brain calcium activity and manually/algorithmically assigned fictive behavior sampled as a continuous time series; downstream body motion is heuristic/simulated.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,missingness,NI: no conventional missing-data mechanism is described for the selected recording,Missing-neuron or observation handling was not reported; analysis uses the selected recorded traces.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,censoring_or_competing_events,"NA: no censoring, mortality, or competing clinical event",NA — one fixed experimental recording; no clinical censoring or competing events.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,state,Three-dimensional stochastic latent state encoding causal neural history,Three-dimensional latent state inferred from neural causal history.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,observation_decoder,GRU neural decoder predicts continuous neural activity and GRU behavioral decoder outputs categorical state logits,RNN decoders generate 109-neuron activity and discrete behavior; behavior is mapped heuristically to eigenworms/ElegansBot motion.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,action,Global/local latent-noise perturbations and learned steering fields that bias desired behavioral states,Latent noise injection and state-steering intervention; no observed biological action or treatment variable in the base model.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,action_provenance,Entirely simulated interventions applied to learned transition rates; no biological perturbation is administered,Purely simulated latent interventions selected by investigators.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,transition_mechanism,State-dependent Gaussian latent transition network trained with one-step data-driven forcing in an importance-weighted autoencoder framework,Stochastic Gaussian Markov transition in latent space with neural and behavioral recurrent decoders.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,maximum_horizon,"30,000 free-running steps, approximately 168 minutes; 1,000 independent 60-second rollouts; 10,000-step steering runs","30,000-step autonomous rollout (reported as approximately 168 minutes); robustness/steering experiments include 60-second and 10,000-step simulations.",,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,rollout_regime,"Autonomous free-running latent generation, repeated stochastic samples, perturbation maps, and goal-directed steering",Autonomous free-running stochastic latent dynamics with repeated generated trajectories and simulated steering.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,capability_claim,Counterfactual: the paper claims virtual perturbation and targeted steering of neural/behavioral dynamics,Counterfactual — paper explicitly presents latent interventions/steering as counterfactual manipulation of neural-behavior dynamics.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,baselines,"Empirical behavior/neural distributions, unsteered rollout, noise perturbations, and architectural analyses; no independent state-of-the-art forecasting baseline is central",Recorded-session statistics and unsteered generated trajectories; no independent learned action-agnostic model.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,state_fidelity_metrics,"Behavior-state frequencies, functional-connectivity reconstruction, kinematic dispersal, and manifold fidelity","Neural functional-connectivity agreement (reported R²), behavior occupancy/frequency divergence, and decoded behavior/state structure.",,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,transition_metrics,"Behavior-frequency KL 0.0027 with chi-square p=0.136, transition KL 0.0063 with global p=0.999, and functional-connectivity R-squared values reported near 0.81/0.99",Behavior transition-matrix correlations/divergences and generated trajectory statistics; evaluated on same-session distributions.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,rollout_stability,"A 30,000-step trajectory preserves aggregate topology/distributions, and 1,000 rollouts show divergence; exact trajectory fidelity is not expected or externally verified","30,000-step generation, 1,000 rollouts to 60 seconds, and robustness across intervention-noise intensities.",,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,action_sensitivity,"Global noise, localized perturbations across 3,137 manifold points, and steering toward ventral-turn or forward/slow regimes are evaluated",Unsteered baseline versus latent noise/desired-state steering at varied intensities; interventions are not validated against biological perturbations.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,calibration_and_uncertainty,"State-dependent encoder/transition standard deviations and repeated stochastic samples are shown; no reliability, interval coverage, or formal calibration",Stochastic variance and repeated rollouts are reported; no predictive calibration or interval coverage.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,external_validation,"No held-out animal, independent recording, freely moving worm, or biological intervention validation","None; no second worm, session, strain, or laboratory dataset.",,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,decision_utility,"The model demonstrates simulated steering and hypothesis-generation value, not a clinical or experimental decision-impact study",Simulated goal-directed steering and body-motion visualization only; no real biological or clinical decision evaluation.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,safety_evaluation,"Robustness to latent noise is tested, but no clinically relevant hazard, constraint violation, or biological safety test applies",NA for the demonstrated nonclinical in-silico neural model; no hazard evaluation.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,statistical_analysis,"KL divergence, chi-square tests, R-squared connectivity comparisons, repeated stochastic rollouts, and perturbation-error maps","KL divergences, chi-square tests, correlations/R², repeated stochastic simulations, and selected p-values.",,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,causal_language,"Uses digital-twin and counterfactual-intervention language, but does not establish biological causal identification",Explicit counterfactual intervention and control language for latent dynamics.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,estimand,NI: no explicit causal estimand for a real intervention,No explicit biological intervention-effect estimand; outcomes are model-generated state/behavior trajectories.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,confounding_strategy,No adjustment for observational or experimental confounding in the single-recording analysis,None; observational neural sequence plus simulated intervention.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,positivity_and_overlap,NA/NI: simulated steering support is defined in latent space; biological intervention positivity is not assessed,Not evaluated; latent interventions have no empirical action-support analysis.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,counterfactual_validation,"No optogenetic, neural-ablation, or other real perturbation validates the predicted counterfactual response",No real perturbation experiment; only internal model/domain consistency.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,code_access,NI: no paper-specific public code repository identified in the inspected preprint,Unavailable — no inspectable implementation link identified in the preprint.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,weights_access,"NI: pretrained encoder, transition, decoder, and steering weights are not reported as public",Unavailable — fitted model weights were not released.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,data_access,The source Kato recording is precisely identified; a paper-specific processed-data package is NI,Public — source neural/behavior recording is linked through the cited OSF dataset.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,preprocessing_reproducibility,"Dataset identifier, architecture, training objective, latent dimension, generation, perturbation, and steering methods are described","Partial — architecture and transformation steps are described, but code, exact pipeline, and fitted parameters are unavailable.",,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,randomness,One thousand stochastic rollouts and 20 samples per perturbation intensity are described; seed values are NI,Large repeated stochastic rollout sets are reported; exact reproducible seeds were not reported.,,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,evidence_anchors,"bioRxiv v2 full text, DOI 10.64898/2026.06.05.730482: Results on latent dynamics report the single 109-neuron recording and 30,000-step generation; Figs. 2-4 report distributions, 1,000 rollouts, perturbations, and steering; Methods sections 4.1-4.7 define dataset, stochastic transition, GRU decoders, training, and interventions","Results Secs. 2.2–2.5, Figs. 2–4 (generation, transitions, interventions); Discussion Sec. 3; Methods Secs. 4.1–4.5 (dataset, latent model, decoding); Fig. S1.",,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,appraisal_strengths,"Unusually long free generation, multimodal decoding, explicit stochastic modeling, repeated perturbations, and quantitative aggregate-dynamics checks","Long autonomous stochastic rollouts, joint neural/behavior decoding, multiple fidelity statistics, and explicit intervention demonstrations.",,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,appraisal_limitations,"Single training animal, no held-out sequence/animal, no real intervention validation, no formal calibration, and no released implementation","Single training/evaluation recording, no held-out subject/session, no biological perturbation validation, no calibration, and no code/weights.",,
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,source_status,Full bioRxiv v2 preprint inspected,registered,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,primary_source_url,https://doi.org/10.1101/2021.02.26.21252524,https://arxiv.org/abs/2102.06779v4,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,publication_status,Preprint,"Preprint (medRxiv/arXiv version 4, 2021; not peer reviewed in inspected source).",,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,domain,Mechanical ventilation; model-based control on a physical test lung,Mechanical ventilation control on a physical test lung.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,dataset_or_cohort,QuickLung ISO artificial adult lung connected to open-source PVP ventilator hardware across six resistance/compliance settings,Open-source PVP ventilator connected to a commercial QuickLung test lung across six resistance/compliance settings.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,sample_scale,"Physical bench trajectories across R={5,20} and C={10,20,50}, six target pressure waveforms, and a deployment setup involving 10 ventilators, four compressors, and two servers; exact transition count is NI","Ten ventilators, four compressors, and two control servers are described; exact number of simulator-training breaths/transitions was not reported. PID benchmark used 2,400 trajectories per lung setting.",,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,institution_count,"One experimental bench/laboratory; no patient, animal, or multicenter cohort",One experimental laboratory/platform.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,split_strategy,"A separate learned simulator is fit per lung setting; open-loop test trajectories are used, but exact train/validation/test proportions and grouping are NI",Random 20% held-out open-loop sequences for simulator testing; controller evaluation uses physical closed-loop trials across six lung settings and target waveforms.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,observation_process,Discrete histories of inspiratory-valve controls and measured pressures during inspiratory phases; target pressure waveforms span 10-35 cmH2O,"High-frequency airway pressure and valve-control histories during approximately 9-second, 300-step breaths; six R/C lung settings.",,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,missingness,NA: engineered sensor streams are treated as complete; missing pressure/control handling is not reported,NA — controlled benchtop sensor streams; missingness was not modeled.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,censoring_or_competing_events,NA: no patient censoring or competing event; breaths can terminate through safety overrides,NA — fixed breath/control episodes with explicit abort/reset conditions.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,state,History-based partially observed state approximated by the previous Hc controls and Hp pressures,"Recent pressure history and control history, with lung resistance/compliance setting implicit through separate models.",,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,observation_decoder,Boundary-specific and general deep regression models predict the next pressure and are stitched into a simulator,Deep dynamics model predicts next airway pressure.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,action,"Inspiratory and expiratory valve commands, with a residual neural correction to a PID controller",Continuous inspiratory valve command; expiratory control is hard-coded.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,action_provenance,Safe PID-centered boundary and triangular exploration collect data; learned controller acts through valve commands,Safe PI/PID-guided physical exploration commands and learned controller commands deployed on hardware.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,transition_mechanism,"Deep neural next-pressure models, separate by lung setting, recursively compose the differentiable data-driven simulator",Autoregressive neural pressure simulator; PID-residual neural controller and RL baselines trained using model rollouts.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,maximum_horizon,Open-loop simulator evaluation through 30 steps; physical closed-loop evaluation over complete inspiratory phases,Open-loop simulator error evaluated across 25 recursive steps; closed-loop breath control spans 300 steps (about 9 seconds/three breaths).,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,rollout_regime,"Recursive simulator prediction, simulator-based controller optimization, and frozen sim-to-real bench execution",Recursive free-running pressure simulation and real closed-loop hardware control.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,capability_claim,Planning: learned dynamics are used to optimize sequential ventilator control,Planning — learned controller selects sequential inspiratory actions using a learned simulator.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,baselines,"Physics-based models, exhaustive grid-searched PID, direct learned controller variants, and residual-PID ablations","P, PI, PID, PPO, DQN, model-free/model-based controller variants; no action-agnostic transition comparator.",,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,state_fidelity_metrics,L1 waveform-tracking error across six ISO pressure targets and six lung settings,Pressure MAE across six R/C settings (approximately 0.39–0.85 in reported units) and physical waveform L1 tracking error.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,transition_metrics,"Open-loop distance as a function of prediction horizon through 30 steps, with example measured-versus-simulated trajectories",Open-loop error plotted by recursive prediction step to 25 steps (Fig. 5).,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,rollout_stability,Horizon-resolved open-loop error is explicitly plotted; final controllers are evaluated over complete physical breaths and across six settings,Closed-loop pressure tracking over full breaths and multiple target waveforms/settings; hardware safety aborts constrain failures.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,action_sensitivity,"Boundary/triangular control perturbations explore valve inputs; controller and residual-strength ablations are reported, but no action-agnostic dynamics model is tested",Safe exploratory valve commands use boundary and triangular perturbations; no shuffled/removal action-model ablation.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,calibration_and_uncertainty,"NI/negative: no probabilistic ensemble, interval, reliability assessment, or formal calibration",No predictive uncertainty or formal calibration reported.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,external_validation,Controllers trained on learned simulators are tested on the physical ventilator-lung apparatus across individual and pooled lung settings without reported physical fine-tuning,Simulator-to-real controller transfer across six test-lung settings on the same hardware family; no new site/device population.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,decision_utility,Learned residual-PID controllers outperform the best physical grid-searched PID in reported per-setting and robust six-setting L1 scores,Real closed-loop pressure-control performance versus PID and RL/controller baselines.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,safety_evaluation,"Pressure/volume threshold overrides, tubing-disconnection handling, software-delay protections, hard-coded expiration, and a pneumatic safety valve are described on bench hardware","Software pressure/volume/disconnection/delay checks, hard-coded expiratory control, and a mechanical safety valve with abort behavior.",,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,statistical_analysis,"Averaged L1 scores over inspiratory phases and six waveforms, simulator horizon curves, and controller ablations; inferential tests and run-level confidence intervals are NI",Point/aggregate errors and benchmark comparisons; confidence intervals and inferential tests were not reported.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,causal_language,NA: engineered control performance is not an identified causal treatment effect,Control/planning language only; no clinical treatment-effect claim.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,estimand,NA: no causal estimand,NA — physical control performance rather than a causal estimand.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,confounding_strategy,NA: physical control experiment rather than observational treatment assignment,NA — controlled benchtop experiment.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,positivity_and_overlap,Exploration is constrained to a safe pressure region; no formal support/coverage diagnostic is reported,"Targeted exploration is constrained around safe baseline controllers, but formal action-overlap/coverage diagnostics are not reported.",,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,counterfactual_validation,NA: sim-to-real bench transfer is not a patient counterfactual validation,NA — no treatment counterfactual claim; evaluation is simulator-to-real control transfer.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,code_access,"The PVP ventilator platform is open source, but paper-specific simulator/controller training code is NI",Unavailable for the reported learned simulator/controller; the underlying PVP ventilator platform is open source.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,weights_access,NI: trained simulator and controller weights are not reported as public,Unavailable — learned model/controller weights were not released.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,data_access,NI: paper-specific pressure/control trajectories are not reported as downloadable,Unavailable — collected pressure/control trajectories were not released.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,preprocessing_reproducibility,"Physical configuration, lung settings, exploration policies, history inputs, architectures, controller loss, and evaluation are described; exact dataset split and artifacts are incomplete","Partial — hardware, signals, history windows, architectures, and training procedures are described; exact data volume and executable pipeline are absent.",,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,randomness,Exploration and neural optimization are stochastic; exact random seeds and repeated-run protocol are NI,Random targeted exploration is described; seeds and repeated independent training runs were not reported.,,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,evidence_anchors,"Author arXiv v4 full text corresponding to DOI 10.1101/2021.02.26.21252524: Sections 3-5 define QuickLung, six settings, exploration, learned simulator, residual PID, and real tests; Fig. 5 reports open-loop horizon error; Figs. 7-8 compare controllers; appendices describe safety protections","Methods pp. 5–8, Secs. 3–5 and Figs. 3–9 (system, exploration, simulator, control); Sec. 4.1/Fig. 5 (25-step error); Appendix B pp. 13–15, Tables 3–5.",,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,appraisal_strengths,"True horizon-resolved simulator evaluation, explicit sim-to-real closed-loop testing, robust multi-setting controller, and concrete hardware safety interlocks","Physical closed-loop validation, multiple lung mechanics and waveform targets, horizon-resolved simulator error, strong control baselines, and explicit hardware safeguards.",,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,appraisal_limitations,"Bench lung only, incomplete data/code release, no uncertainty quantification, and no patient or clinical workflow validation","Benchtop rather than patient validation, same-platform transfer, no uncertainty/calibration, incomplete dataset reporting, and no released learned artifacts.",,
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,source_status,Full author arXiv v4 preprint inspected; canonical medRxiv DOI retained,open-access,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,primary_source_url,http://arxiv.org/abs/2409.13299,https://doi.org/10.1016/j.bea.2025.100198,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,publication_status,Peer-reviewed journal successor; matching author preprint inspected,"Peer-reviewed journal article (Biomedical Engineering Advances, 2025); full coding used the publicly accessible arXiv v2 manuscript because the version-of-record PDF was not retrievable without the publisher interface.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,domain,ICU heparin dosing; offline model-based reinforcement learning,EHR-based heparin dosing and offline reinforcement learning.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,dataset_or_cohort,MIMIC-III adult ICU records for patients receiving intravenous heparin,MIMIC-III adult ICU records for patients receiving intravenous heparin.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,sample_scale,"1,911 patients; 1,528 training and 383 test; 7-72 hourly observations after heparin initiation","1,911 individuals; 1,528 training and 383 test patients.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,institution_count,"One source hospital/database, Beth Israel Deaconess Medical Center MIMIC-III",One source health system/database (Beth Israel Deaconess Medical Center MIMIC-III).,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,split_strategy,Explicit 80% training and 20% test allocation; randomization/grouping details are NI,Random 80/20 patient split into training and test sets.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,observation_process,"Adult clinical variables, labs, vitals, and heparin records binned into one-hour intervals","Hourly records from 7 to 72 hours after heparin treatment, including laboratory values, vital signs, scores, and outcomes.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,missingness,"High-missing-rate features are removed; derived scores are reconstructed; sample-and-hold, KNN, and linear imputation are applied; outliers are removed and values normalized",High-missingness variables removed; outliers screened; sample-and-hold plus KNN/linear imputation and normalization applied.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,censoring_or_competing_events,"Trajectories shorter than 7 hours are excluded and follow-up is capped at 72 hours; discharge, death, bleeding, and other competing events are not modeled",Trajectories are truncated to 7–72 hours; death/discharge and informative treatment discontinuation are not modeled as censoring/competing events.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,state,Sixteen current-patient variables excluding aPTT and dose; reward uses next anticoagulation indicators,Sixteen preprocessed clinical variables excluding aPTT and heparin dose from the state vector.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,observation_decoder,Four-layer fully connected probabilistic ensemble predicts next state and reward,Probabilistic ensemble predicts next clinical state and reward.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,action,Six quantile-defined intravenous heparin dose classes,Intravenous heparin dose discretized into six quantile-based action classes.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,action_provenance,Observed clinician doses form expert trajectories; learned SAC-based policies generate rollout actions,Observed clinician-administered/recorded doses for offline data; learned policy actions during model rollout.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,transition_mechanism,Gaussian probabilistic transition/reward model; seven networks trained and the best five selected as an ensemble,"Ensemble probabilistic dynamics model with recursive rollout, conservative model-based Q learning, and guided reward learning.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,maximum_horizon,One-hour transition; policy evaluation uses 36-step or 36-hour model rollouts,One-hour transitions and 36-step (36-hour) model rollouts.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,rollout_regime,Initial states are sampled from batch data and recursively rolled out under learned policies; 380 episodes assess simulated success,Free-running model rollouts for policy training/evaluation plus offline weighted-importance-sampling evaluation on held-out patients.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,capability_claim,Planning: the learned transition model supports sequential heparin-policy optimization,Planning — optimizes a sequential heparin dosing policy through learned-model rollouts.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,baselines,"COMBO, SAC, BCQ, Double DQN, Dueling DQN, DQN, model-free/model-based variants, and clinician behavior","COMBO, SAC, BCQ, Double DQN, Dueling DQN, and DQN in model-free/model-based variants; no action-agnostic transition comparator.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,state_fidelity_metrics,"Policy-return, WIS, action-agreement, PT/INR dose-tendency, and simulated treatment-success summaries","No direct next-state clinical prediction metric; model adequacy is inferred from policy returns, Q values, WIS, and treatment-success proxies.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,transition_metrics,"No direct held-out next-state RMSE, likelihood, calibration, or clinical-variable trajectory error is reported; return/Q-value behavior is used as indirect model evidence",No one-step or horizon-specific state-transition error reported.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,rollout_stability,Only a 36-hour rollout setting is evaluated for treatment success; no degradation curve across model horizons is reported,"36-hour simulated treatment episodes; no model-drift, constraint-violation, or error-versus-horizon analysis.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,action_sensitivity,"Dose-action distributions and clinician agreement are shown, but no action-removal, action-shuffle, or controlled dose perturbation validates response sensitivity","No action removal, shuffle, dose-class perturbation, or support-stratified sensitivity test.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,calibration_and_uncertainty,Gaussian ensemble and mean/standard deviation across runs represent uncertainty; no formal calibration or predictive coverage is reported,Ensemble variance/conservatism is used as a model-error proxy; no calibration or interval coverage.,,
