candidate_id,title,decision,corpus_type,reason_code,rationale,full_text_needed
MWM-0214,Words as Difference Makers: How Large Language Models Determine Causal Structure in Text,exclude,not_applicable,wrong_domain,“Words as Difference Makers: How Large Language Models Determine Causal Structure in Text” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0215,World Model Enhanced Offline Reinforcement Learning for Sequential Intervention Optimization in Acute Kidney Injury,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “World Model Enhanced Offline Reinforcement Learning for Sequential Intervention Optimiz…”.,yes
MWM-0216,World Models for Biomedicine: A Steerability Framework,exclude,not_applicable,no_empirical_evaluation,“World Models for Biomedicine: A Steerability Framework” is conceptual or proposed and reports no qualifying primary empirical evaluation.,no
MWM-0217,World Models for Embodied Intelligence: From Plausible to Controllable to Actionable,exclude,not_applicable,wrong_domain,“World Models for Embodied Intelligence: From Plausible to Controllable to Actionable” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0218,World Models for Robotic Manipulation: A Survey,exclude,not_applicable,wrong_domain,“World Models for Robotic Manipulation: A Survey” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0219,"World Models: A Comprehensive Survey of Architectures, Methodologies, Reasoning Paradigms, and Applications",exclude,not_applicable,wrong_domain,"“World Models: A Comprehensive Survey of Architectures, Methodologies, Reasoning Paradig…” concerns a non-medical domain or uses world-model terminology outside medical AI.",no
MWM-0220,"World Models: Predictive State, Generative Simulation, and Decision-Making Across Artificial Intelligence",exclude,not_applicable,wrong_domain,"“World Models: Predictive State, Generative Simulation, and Decision-Making Across Artif…” concerns a non-medical domain or uses world-model terminology outside medical AI.",no
MWM-0221,WorldKernel: A World Model is the Coupling Kernel of Admissible Possible Worlds,exclude,not_applicable,wrong_domain,“WorldKernel: A World Model is the Coupling Kernel of Admissible Possible Worlds” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0222,Zero-Leakage Parquet Datasets and In Silico CRISPR Results for Colorectal Cancer 5-FU Response,exclude,not_applicable,duplicate_publication,“Zero-Leakage Parquet Datasets and In Silico CRISPR Results for Colorectal Cancer 5-FU R…” is a duplicate or non-primary record from an already represented publication lineage.,no
MWM-0223,[AI in rehabilitation-application of artificial mental models for personalized medicine].,exclude,not_applicable,no_empirical_evaluation,“[AI in rehabilitation-application of artificial mental models for personalized medicine…” is conceptual or proposed and reports no qualifying primary empirical evaluation.,no
MWM-0224,A beautiful loop: An active inference theory of consciousness.,exclude,not_applicable,wrong_domain,“A beautiful loop: An active inference theory of consciousness.” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0225,A lightweight dataflow-based software framework for building forest simulators,exclude,not_applicable,wrong_domain,“A lightweight dataflow-based software framework for building forest simulators” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0226,A new variant of midpoint Newton’s method for solving nonlinear models,exclude,not_applicable,no_world_model_dynamics,"“A new variant of midpoint Newton’s method for solving nonlinear models” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0227,A Review on Artificial Intelligence,exclude,not_applicable,review_not_primary,“A Review on Artificial Intelligence” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0228,Adaptive consolidation of active inference: excitatory and inhibitory mechanisms for organizing feedforward and feedback memory systems in sleep.,exclude,not_applicable,no_world_model_dynamics,"“Adaptive consolidation of active inference: excitatory and inhibitory mechanisms for or…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0229,AI in Action: A Road Map From the Radiology AI Council for Effective Model Evaluation and Deployment.,exclude,not_applicable,no_world_model_dynamics,"“AI in Action: A Road Map From the Radiology AI Council for Effective Model Evaluation a…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0230,An integrated prognosis prediction model based on real-word clinical characteristics for immunotherapy in advanced esophageal squamous cell carcinoma.,exclude,not_applicable,static_prediction,"“An integrated prognosis prediction model based on real-word clinical characteristics fo…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0231,"Artificial Intelligence and Blockchain Convergence in Intelligent Transport Systems: Challenges, Opportunities, and Implementation Strategies",exclude,not_applicable,wrong_domain,“Artificial Intelligence and Blockchain Convergence in Intelligent Transport Systems: Ch…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0232,Asthma Link: A Pilot Pragmatic Clinical Trial of School-Supervised Asthma Therapy to Improve Pediatric Asthma Morbidity,exclude,not_applicable,no_world_model_dynamics,"“Asthma Link: A Pilot Pragmatic Clinical Trial of School-Supervised Asthma Therapy to Im…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0233,Automated Risk‐Based Cryptoperiod Calculation in ICSs : Analytical Framework and Software Tool,exclude,not_applicable,wrong_domain,“Automated Risk‐Based Cryptoperiod Calculation in ICSs : Analytical Framework and Softwa…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0234,"Beyond Generative AI: World Models for Clinical Prediction, Counterfactuals, and Planning",include,review,include_review,"“Beyond Generative AI: World Models for Clinical Prediction, Counterfactuals, and Planni…” is centered on defining or synthesizing evidence for medical or biomedical world models.",yes
MWM-0235,Beyond the numbers: App-enabled stroke prediction system for high-risk individuals in imbalanced datasets,exclude,not_applicable,static_prediction,"“Beyond the numbers: App-enabled stroke prediction system for high-risk individuals in i…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0236,Causal Temporal Reasoning for Markov Decision Processes,exclude,not_applicable,wrong_domain,“Causal Temporal Reasoning for Markov Decision Processes” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0237,Characterizing benign ethnic neutropenia using a real-world national model: Evidence from national health and nutrition examination survey 2015–2018,exclude,not_applicable,static_prediction,"“Characterizing benign ethnic neutropenia using a real-world national model: Evidence fr…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0238,CheXWorld: Exploring Image World Modeling for Radiograph Representation Learning,exclude,not_applicable,no_world_model_dynamics,"“CheXWorld: Exploring Image World Modeling for Radiograph Representation Learning” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0239,CLARITY: Medical World Model for Guiding Treatment Decisions by Modeling Context-Aware Disease Trajectories in Latent Space,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “CLARITY: Medical World Model for Guiding Treatment Decisions by Modeling Context-Aware…”.,yes
MWM-0240,Costs of biomarker testing in advanced non-small cell lung cancer: a global study comparing next-generation sequencing and single-gene testing.,exclude,not_applicable,no_world_model_dynamics,"“Costs of biomarker testing in advanced non-small cell lung cancer: a global study compa…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0241,Detection of brain network abnormalities by graph invariants in Alzheimer's disease using MRI images.,exclude,not_applicable,static_prediction,"“Detection of brain network abnormalities by graph invariants in Alzheimer's disease usi…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0242,EchoWorld: Learning Motion-Aware World Models for Echocardiography Probe Guidance,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “EchoWorld: Learning Motion-Aware World Models for Echocardiography Probe Guidance”.,yes
MWM-0243,ecuring Critical Infrastructure with World Models that Learn from Real-World Sensor and Activity Logs,exclude,not_applicable,wrong_domain,“ecuring Critical Infrastructure with World Models that Learn from Real-World Sensor and…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0244,"Enacting recovery: Virtual reality, active inference, and cognitive behavioural therapy for depression",exclude,not_applicable,no_empirical_evaluation,"“Enacting recovery: Virtual reality, active inference, and cognitive behavioural therapy…” is conceptual or proposed and reports no qualifying primary empirical evaluation.",no
MWM-0245,Enhanced Non-EEG Multimodal Seizure Detection: A Real-World Model for Identifying Generalised Seizures Across the Ictal State.,exclude,not_applicable,static_prediction,"“Enhanced Non-EEG Multimodal Seizure Detection: A Real-World Model for Identifying Gener…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0246,Ep. 92: Is AI Eating Its Own Trash?,exclude,not_applicable,wrong_domain,“Ep. 92: Is AI Eating Its Own Trash?” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0247,Evaluating Multifaceted Community-Based Health Initiatives: A Case Study of a Population Health Initiative,exclude,not_applicable,no_world_model_dynamics,"“Evaluating Multifaceted Community-Based Health Initiatives: A Case Study of a Populatio…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0248,Evaluating the impact of data biases on algorithmic fairness and clinical utility of machine learning models for prolonged opioid use prediction.,exclude,not_applicable,static_prediction,"“Evaluating the impact of data biases on algorithmic fairness and clinical utility of ma…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0249,EvolvingAgent: Curriculum Self-evolving Agent with Continual World Model for Long-Horizon Tasks,exclude,not_applicable,wrong_domain,“EvolvingAgent: Curriculum Self-evolving Agent with Continual World Model for Long-Horiz…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0250,FHIR Standard-Based Oncology Data Model for Cancer Screening: Design and Implementation Study.,exclude,not_applicable,no_world_model_dynamics,"“FHIR Standard-Based Oncology Data Model for Cancer Screening: Design and Implementation…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0251,FHIR Standard–Based Oncology Data Model for Cancer Screening: Design and Implementation Study (Preprint),exclude,not_applicable,duplicate_publication,“FHIR Standard–Based Oncology Data Model for Cancer Screening: Design and Implementation…” is a duplicate or non-primary record from an already represented publication lineage.,no
MWM-0252,From Screens to Scenes: A Survey of Embodied AI in Healthcare,exclude,not_applicable,review_not_primary,“From Screens to Scenes: A Survey of Embodied AI in Healthcare” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0253,From Static Prediction to Mindful Machines: A Paradigm Shift in Distributed AI Systems,exclude,not_applicable,wrong_domain,“From Static Prediction to Mindful Machines: A Paradigm Shift in Distributed AI Systems” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0254,From theory into practice: insights from a real-world implementation model for tailored exercise prescription in chronic diseases.,exclude,not_applicable,no_world_model_dynamics,"“From theory into practice: insights from a real-world implementation model for tailored…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0255,F²Bench: An Open-ended Fairness Evaluation Benchmark for LLMs with Factuality Considerations,exclude,not_applicable,wrong_domain,“F²Bench: An Open-ended Fairness Evaluation Benchmark for LLMs with Factuality Considera…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0256,How Culture Drove Us Into the Cognitive Niche,exclude,not_applicable,wrong_domain,“How Culture Drove Us Into the Cognitive Niche” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0257,How Far Are Surgeons from Surgical World Models? A Pilot Study on Zero-shot Surgical Video Generation with Expert Assessment,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “How Far Are Surgeons from Surgical World Models? A Pilot Study on Zero-shot Surgical Vi…”.,yes
MWM-0258,Humans rationally balance detailed and temporally abstract world models.,exclude,not_applicable,wrong_domain,“Humans rationally balance detailed and temporally abstract world models.” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0259,Inferring when to move.,exclude,not_applicable,wrong_domain,“Inferring when to move.” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0260,Interpretation and Control of AI Model Behavior Through Direct Adjustment of Latent Representations,exclude,not_applicable,wrong_domain,“Interpretation and Control of AI Model Behavior Through Direct Adjustment of Latent Rep…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0261,Learning Emotional Dynamics: A World Model Approach,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Learning Emotional Dynamics: A World Model Approach”.,yes
MWM-0262,Mechanisms of learning through the actualization of discrepancies,exclude,not_applicable,wrong_domain,“Mechanisms of learning through the actualization of discrepancies” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0263,Medical World Model,uncertain,uncertain,uncertain,"“Medical World Model” is plausibly eligible, but the available abstract or metadata cannot confirm both dynamics and empirical evaluation.",yes
MWM-0264,Medical World Model: Generative Simulation of Tumor Evolution for Treatment Planning,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Medical World Model: Generative Simulation of Tumor Evolution for Treatment Planning”.,yes
MWM-0265,Multimodal generative AI for interpreting 3D medical images and videos.,exclude,not_applicable,no_empirical_evaluation,“Multimodal generative AI for interpreting 3D medical images and videos.” is conceptual or proposed and reports no qualifying primary empirical evaluation.,no
MWM-0266,Numerical solutions of a fractional order SEIR epidemic model of measles under Caputo fractional derivative.,exclude,not_applicable,no_world_model_dynamics,"“Numerical solutions of a fractional order SEIR epidemic model of measles under Caputo f…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0267,On structural and practical identifiability: Current status and update of results,exclude,not_applicable,review_not_primary,“On structural and practical identifiability: Current status and update of results” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0268,Optimizing Depression Classification Using Combined Datasets and Hyperparameter Tuning with Optuna.,exclude,not_applicable,static_prediction,"“Optimizing Depression Classification Using Combined Datasets and Hyperparameter Tuning…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0269,Pathogen stress heightens sensorimotor dimensions in the human collective semantic space.,exclude,not_applicable,wrong_domain,“Pathogen stress heightens sensorimotor dimensions in the human collective semantic spac…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0270,Predicting Inpatient Risk of Mortality in Diabetic Patients Using Administrative Data and Machine Learning: An External Validation Study Using SPARCS,exclude,not_applicable,static_prediction,"“Predicting Inpatient Risk of Mortality in Diabetic Patients Using Administrative Data a…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0271,Predictive Bioharmonics: The First Real-World Model Capable of Predicting Oocyte-Level IVF Outcomes Before Fertilization,exclude,not_applicable,static_prediction,"“Predictive Bioharmonics: The First Real-World Model Capable of Predicting Oocyte-Level…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0272,rbio1 - training scientific reasoning LLMs with biological world models as soft verifiers,exclude,not_applicable,no_world_model_dynamics,"“rbio1 - training scientific reasoning LLMs with biological world models as soft verifie…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0273,Risk-Based Optimization of Cryptoperiods to Minimize Impact of Data Siphoning Attacks on ICSs,exclude,not_applicable,wrong_domain,“Risk-Based Optimization of Cryptoperiods to Minimize Impact of Data Siphoning Attacks o…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0274,Simplifying Latent Dynamics with Softly State-Invariant World Models,exclude,not_applicable,wrong_domain,“Simplifying Latent Dynamics with Softly State-Invariant World Models” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0275,Speech World Model: Causal State-Action Planning with Explicit Reasoning for Speech,exclude,not_applicable,wrong_domain,“Speech World Model: Causal State-Action Planning with Explicit Reasoning for Speech” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0276,STELLA: Towards a Biomedical World Model with Self-Evolving Multimodal Agents,exclude,not_applicable,no_world_model_dynamics,"“STELLA: Towards a Biomedical World Model with Self-Evolving Multimodal Agents” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0277,Structured Dynamics in the Algorithmic Agent.,exclude,not_applicable,wrong_domain,“Structured Dynamics in the Algorithmic Agent.” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0278,Surgical Robot Learning: From Demonstration and Simulation to World Models-A Review,exclude,not_applicable,review_not_primary,“Surgical Robot Learning: From Demonstration and Simulation to World Models-A Review” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0279,SÍNDROME DA MATERNIDADE MODERNA: UMA RESPOSTA AO ESTRESSE SOCIAL E PSICOLÓGICO VIVENCIADO POR MÃES NO CONTEXTO ATUAL,exclude,not_applicable,wrong_domain,“SÍNDROME DA MATERNIDADE MODERNA: UMA RESPOSTA AO ESTRESSE SOCIAL E PSICOLÓGICO VIVENCIA…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0280,Targeted Unlearning Using Perturbed Sign Gradient Methods With Applications On Medical Images,exclude,not_applicable,static_prediction,"“Targeted Unlearning Using Perturbed Sign Gradient Methods With Applications On Medical…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0281,Team-based learning (TBL) in health professions education: A systematic review on its conceptual elements and outcomes.,exclude,not_applicable,no_world_model_dynamics,"“Team-based learning (TBL) in health professions education: A systematic review on its c…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0282,The Cost of Continuous Glucose Monitoring Versus Self-Monitoring of Blood Glucose in Type 1 Diabetes Pregnancies in the United States: A Cost-Consequences Analysis Using Real-World Evidence.,exclude,not_applicable,no_world_model_dynamics,"“The Cost of Continuous Glucose Monitoring Versus Self-Monitoring of Blood Glucose in Ty…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0283,Thinking Machines: Foundations of General Intelligence and World Models,exclude,not_applicable,wrong_domain,“Thinking Machines: Foundations of General Intelligence and World Models” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0284,Towards Probabilistic Inference of Human Motor Intentions by Assistive Mobile Robots Controlled via a Brain-Computer Interface,exclude,not_applicable,no_world_model_dynamics,"“Towards Probabilistic Inference of Human Motor Intentions by Assistive Mobile Robots Co…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0285,Trustworthy Machine Learning for Medicine,exclude,not_applicable,no_world_model_dynamics,"“Trustworthy Machine Learning for Medicine” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0286,Why world models fail under intervention: Ontological–causal separation as a necessary structure,exclude,not_applicable,wrong_domain,“Why world models fail under intervention: Ontological–causal separation as a necessary…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0287,WITHDRAWN,exclude,not_applicable,inaccessible_metadata,“WITHDRAWN” is withdrawn and does not provide an inspectable eligible primary record.,no
MWM-0288,World Model for AI Autonomous Navigation in Mechanical Thrombectomy,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “World Model for AI Autonomous Navigation in Mechanical Thrombectomy”.,yes
MWM-0289,World Models for Pharmaceutical Science Should Simulate Biological Consequences rather than Merely Continue Statistical Patterns,exclude,not_applicable,no_empirical_evaluation,“World Models for Pharmaceutical Science Should Simulate Biological Consequences rather…” is conceptual or proposed and reports no qualifying primary empirical evaluation.,no
MWM-0290,X-WIN: Building Chest Radiograph World Model via Predictive Sensing,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “X-WIN: Building Chest Radiograph World Model via Predictive Sensing”.,yes
MWM-0291,A Qualitative Study of the Views of Ethnic Minority Healthcare Workers Towards COVID-19 Vaccine Education (CoVE) to Support Vaccine Promotion and Uptake.,exclude,not_applicable,wrong_domain,“A Qualitative Study of the Views of Ethnic Minority Healthcare Workers Towards COVID-19…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0292,An application of small-world network on predicting the behavior of infectious disease on campus.,exclude,not_applicable,no_world_model_dynamics,"“An application of small-world network on predicting the behavior of infectious disease…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0293,"BWArea Model: Learning World Model, Inverse Dynamics, and Policy for Controllable Language Generation",exclude,not_applicable,wrong_domain,"“BWArea Model: Learning World Model, Inverse Dynamics, and Policy for Controllable Langu…” concerns a non-medical domain or uses world-model terminology outside medical AI.",no
MWM-0294,Cardiac Copilot: Automatic Probe Guidance for Echocardiography with World Model,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Cardiac Copilot: Automatic Probe Guidance for Echocardiography with World Model”.,yes
MWM-0295,"Cerebellar-driven cortical dynamics can enable task acquisition, switching and consolidation.",include,empirical,include_empirical,"The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Cerebellar-driven cortical dynamics can enable task acquisition, switching and consolid…”.",yes
MWM-0296,Championing Civility in the Clinical Learning Environment: Evaluation of a Novel Training Program.,exclude,not_applicable,no_world_model_dynamics,"“Championing Civility in the Clinical Learning Environment: Evaluation of a Novel Traini…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0297,Clustering uncertain overlapping symptoms of multiple diseases in clinical diagnosis.,exclude,not_applicable,static_prediction,"“Clustering uncertain overlapping symptoms of multiple diseases in clinical diagnosis.” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0298,DEXTENZA versus Topical Steroid or Antihistamine Therapy for Treatment of Allergic Conjunctivitis.,exclude,not_applicable,no_world_model_dynamics,"“DEXTENZA versus Topical Steroid or Antihistamine Therapy for Treatment of Allergic Conj…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0299,EchoPT: A Pretrained Transformer Architecture That Predicts 2D In-Air Sonar Images for Mobile Robotics.,exclude,not_applicable,wrong_domain,“EchoPT: A Pretrained Transformer Architecture That Predicts 2D In-Air Sonar Images for…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0300,Enhancing Robot Social Navigation with Reinforcement Learning and Advanced Predictive Models: Cosine-Gated-LSTM and Adaptive Predictive Horizons,exclude,not_applicable,wrong_domain,“Enhancing Robot Social Navigation with Reinforcement Learning and Advanced Predictive M…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0301,Evaluating the Perceived Benefits of Education in Revenue Cycle Management and the Impact on Medical Claims Reimbursement,exclude,not_applicable,wrong_domain,“Evaluating the Perceived Benefits of Education in Revenue Cycle Management and the Impa…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0302,Is nesting addiction medicine and hepatology care in the outpatient setting worthwhile? A retrospective case series at a single tertiary center.,exclude,not_applicable,no_world_model_dynamics,"“Is nesting addiction medicine and hepatology care in the outpatient setting worthwhile?…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0303,"Large language models for generating rules, yay or nay?",exclude,not_applicable,no_world_model_dynamics,"“Large language models for generating rules, yay or nay?” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0304,Object-centric proto-symbolic behavioural reasoning from pixels,exclude,not_applicable,wrong_domain,“Object-centric proto-symbolic behavioural reasoning from pixels” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0305,Offline Inverse Constrained Reinforcement Learning for Safe-Critical Decision Making in Healthcare,exclude,not_applicable,no_world_model_dynamics,"“Offline Inverse Constrained Reinforcement Learning for Safe-Critical Decision Making in…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0306,Predicting Heart Diseases in IoT-Based Electronic Health Records: A Federated Learning Approach,exclude,not_applicable,static_prediction,"“Predicting Heart Diseases in IoT-Based Electronic Health Records: A Federated Learning…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0307,Recommended updates to the USEPA Framework for Metals Risk Assessment: Aquatic ecosystems.,exclude,not_applicable,wrong_domain,“Recommended updates to the USEPA Framework for Metals Risk Assessment: Aquatic ecosyste…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0308,Synthesis and Quality Assessment of Combined Time-Series and Static Medical Data Using a Real-world Time-Series Generative Adversarial Network (Preprint),exclude,not_applicable,no_world_model_dynamics,"“Synthesis and Quality Assessment of Combined Time-Series and Static Medical Data Using…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0309,Temporal restriction of biomedical research on human embryos created in vitro,exclude,not_applicable,wrong_domain,“Temporal restriction of biomedical research on human embryos created in vitro” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0310,Testing Predictive Coding through an Information-Theoretic Analysis of Intracranial EEG Recordings,exclude,not_applicable,no_world_model_dynamics,"“Testing Predictive Coding through an Information-Theoretic Analysis of Intracranial EEG…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0311,The Algorithmic Agent Perspective and Computational Neuropsychiatry: From Etiology to Advanced Therapy in Major Depressive Disorder.,exclude,not_applicable,no_empirical_evaluation,“The Algorithmic Agent Perspective and Computational Neuropsychiatry: From Etiology to A…” is conceptual or proposed and reports no qualifying primary empirical evaluation.,no
MWM-0312,The brain versus AI: World-model-based versatile circuit computation underlying diverse functions in the neocortex and cerebellum,exclude,not_applicable,review_not_primary,“The brain versus AI: World-model-based versatile circuit computation underlying diverse…” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0313,"Uma atitude em relação à morte em tempos de pandemia pela Covid-19 Cartas à distância (Juan Carlos Rulfo, 2021)",exclude,not_applicable,wrong_domain,“Uma atitude em relação à morte em tempos de pandemia pela Covid-19 Cartas à distância (…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0314,Viability of Open Large Language Models for Clinical Documentation in German Health Care: Real-World Model Evaluation Study.,exclude,not_applicable,static_prediction,"“Viability of Open Large Language Models for Clinical Documentation in German Health Car…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0315,World Models for General Surgical Grasping,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “World Models for General Surgical Grasping”.,yes
MWM-0316,Abstract 15443: An Economic Modeling Analysis of an Intensive GDMT Optimization Program in Hospitalized Heart Failure Patients,exclude,not_applicable,no_world_model_dynamics,"“Abstract 15443: An Economic Modeling Analysis of an Intensive GDMT Optimization Program…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0317,An Explainable and Actionable Mistrust Scoring Framework for Model Monitoring,exclude,not_applicable,wrong_domain,“An Explainable and Actionable Mistrust Scoring Framework for Model Monitoring” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0318,Body in Russian Magical Practices: Ritual Specialists – Patients,exclude,not_applicable,wrong_domain,“Body in Russian Magical Practices: Ritual Specialists – Patients” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0319,"COVID-19 Vaccination and Clinical Outcomes at a Secondary Referral Hospital During the Delta Variant-dominant Period in West Sumatra, Indonesia.",exclude,not_applicable,static_prediction,"“COVID-19 Vaccination and Clinical Outcomes at a Secondary Referral Hospital During the…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0320,Delphic Offline Reinforcement Learning under Nonidentifiable Hidden Confounding,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Delphic Offline Reinforcement Learning under Nonidentifiable Hidden Confounding”.,yes
MWM-0321,"Development and validation of a real-world model to predict 1-year Level 3 (severe) hypoglycaemia risk in adults with diabetes (the iNPHORM study, United States).",exclude,not_applicable,static_prediction,"“Development and validation of a real-world model to predict 1-year Level 3 (severe) hyp…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0322,Directed networks and resting-state effective brain connectivity with state-space reconstruction using reservoir computing causality,exclude,not_applicable,no_world_model_dynamics,"“Directed networks and resting-state effective brain connectivity with state-space recon…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
