candidate_id,title,decision,corpus_type,reason_code,rationale,full_text_needed
MWM-0237,Characterizing benign ethnic neutropenia using a real-world national model: Evidence from national health and nutrition examination survey 2015–2018,exclude,not_applicable,static_prediction,"“Characterizing benign ethnic neutropenia using a real-world...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0238,CheXWorld: Exploring Image World Modeling for Radiograph Representation Learning,exclude,not_applicable,no_world_model_dynamics,“CheXWorld: Exploring Image World Modeling for Radiograph...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0239,CLARITY: Medical World Model for Guiding Treatment Decisions by Modeling Context-Aware Disease Trajectories in Latent Space,include,empirical,include_empirical,The oncology world model rolls out treatment-conditioned disease trajectories and reports treatment-planning results.,yes
MWM-0240,Costs of biomarker testing in advanced non-small cell lung cancer: a global study comparing next-generation sequencing and single-gene testing.,exclude,not_applicable,no_world_model_dynamics,“Costs of biomarker testing in advanced non-small cell lung...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0241,Detection of brain network abnormalities by graph invariants in Alzheimer's disease using MRI images.,exclude,not_applicable,static_prediction,"“Detection of brain network abnormalities by graph invariants in...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0242,EchoWorld: Learning Motion-Aware World Models for Echocardiography Probe Guidance,include,empirical,include_empirical,The motion-aware echocardiography model simulates probe-adjustment outcomes and is evaluated on sequential guidance.,yes
MWM-0243,ecuring Critical Infrastructure with World Models that Learn from Real-World Sensor and Activity Logs,exclude,not_applicable,wrong_domain,“ecuring Critical Infrastructure with World Models that Learn...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0244,"Enacting recovery: Virtual reality, active inference, and cognitive behavioural therapy for depression",exclude,not_applicable,no_empirical_evaluation,"“Enacting recovery: Virtual reality, active inference, and...” is conceptual, proposed, or protocol-only and reports no qualifying empirical dynamics evaluation.",no
MWM-0245,Enhanced Non-EEG Multimodal Seizure Detection: A Real-World Model for Identifying Generalised Seizures Across the Ictal State.,exclude,not_applicable,static_prediction,"“Enhanced Non-EEG Multimodal Seizure Detection: A Real-World...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0246,Ep. 92: Is AI Eating Its Own Trash?,exclude,not_applicable,wrong_domain,“Ep 92: Is AI Eating Its Own Trash” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0247,Evaluating Multifaceted Community-Based Health Initiatives: A Case Study of a Population Health Initiative,exclude,not_applicable,no_world_model_dynamics,“Evaluating Multifaceted Community-Based Health Initiatives: A...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0248,Evaluating the impact of data biases on algorithmic fairness and clinical utility of machine learning models for prolonged opioid use prediction.,exclude,not_applicable,static_prediction,"“Evaluating the impact of data biases on algorithmic fairness and...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0249,EvolvingAgent: Curriculum Self-evolving Agent with Continual World Model for Long-Horizon Tasks,exclude,not_applicable,wrong_domain,“EvolvingAgent: Curriculum Self-evolving Agent with Continual...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0250,FHIR Standard-Based Oncology Data Model for Cancer Screening: Design and Implementation Study.,exclude,not_applicable,no_world_model_dynamics,“FHIR Standard-Based Oncology Data Model for Cancer Screening:...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0251,FHIR Standard–Based Oncology Data Model for Cancer Screening: Design and Implementation Study (Preprint),exclude,not_applicable,duplicate_publication,This is the preprint version of the published oncology data-model study MWM-0250.,no
MWM-0252,From Screens to Scenes: A Survey of Embodied AI in Healthcare,exclude,not_applicable,review_not_primary,“From Screens to Scenes: A Survey of Embodied AI in Healthcare” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0253,From Static Prediction to Mindful Machines: A Paradigm Shift in Distributed AI Systems,exclude,not_applicable,wrong_domain,“From Static Prediction to Mindful Machines: A Paradigm Shift in...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0254,From theory into practice: insights from a real-world implementation model for tailored exercise prescription in chronic diseases.,exclude,not_applicable,no_world_model_dynamics,“From theory into practice: insights from a real-world...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0255,F²Bench: An Open-ended Fairness Evaluation Benchmark for LLMs with Factuality Considerations,exclude,not_applicable,wrong_domain,“F²Bench: An Open-ended Fairness Evaluation Benchmark for LLMs...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0256,How Culture Drove Us Into the Cognitive Niche,exclude,not_applicable,wrong_domain,“How Culture Drove Us Into the Cognitive Niche” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0257,How Far Are Surgeons from Surgical World Models? A Pilot Study on Zero-shot Surgical Video Generation with Expert Assessment,exclude,not_applicable,no_world_model_dynamics,“How Far Are Surgeons from Surgical World Models A Pilot Study on...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0258,Humans rationally balance detailed and temporally abstract world models.,exclude,not_applicable,wrong_domain,“Humans rationally balance detailed and temporally abstract world...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0259,Inferring when to move.,exclude,not_applicable,no_empirical_evaluation,"“Inferring when to move” is conceptual, proposed, or protocol-only and reports no qualifying empirical dynamics evaluation.",no
MWM-0260,Interpretation and Control of AI Model Behavior Through Direct Adjustment of Latent Representations,exclude,not_applicable,wrong_domain,“Interpretation and Control of AI Model Behavior Through Direct...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0261,Learning Emotional Dynamics: A World Model Approach,exclude,not_applicable,wrong_domain,“Learning Emotional Dynamics: A World Model Approach” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0262,Mechanisms of learning through the actualization of discrepancies,exclude,not_applicable,wrong_domain,“Mechanisms of learning through the actualization of discrepancies” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0263,Medical World Model,include,empirical,include_empirical,This is the indexed conference publication of the empirically evaluated tumor-evolution Medical World Model.,yes
MWM-0264,Medical World Model: Generative Simulation of Tumor Evolution for Treatment Planning,exclude,not_applicable,duplicate_publication,This is the preprint lineage of the indexed conference publication MWM-0263.,no
MWM-0265,Multimodal generative AI for interpreting 3D medical images and videos.,exclude,not_applicable,review_not_primary,“Multimodal generative AI for interpreting 3D medical images and...” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0266,Numerical solutions of a fractional order SEIR epidemic model of measles under Caputo fractional derivative.,exclude,not_applicable,no_world_model_dynamics,“Numerical solutions of a fractional order SEIR epidemic model of...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0267,On structural and practical identifiability: Current status and update of results,exclude,not_applicable,review_not_primary,“On structural and practical identifiability: Current status and...” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0268,Optimizing Depression Classification Using Combined Datasets and Hyperparameter Tuning with Optuna.,exclude,not_applicable,static_prediction,"“Optimizing Depression Classification Using Combined Datasets and...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0269,Pathogen stress heightens sensorimotor dimensions in the human collective semantic space.,exclude,not_applicable,wrong_domain,“Pathogen stress heightens sensorimotor dimensions in the human...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0270,Predicting Inpatient Risk of Mortality in Diabetic Patients Using Administrative Data and Machine Learning: An External Validation Study Using SPARCS,exclude,not_applicable,static_prediction,"“Predicting Inpatient Risk of Mortality in Diabetic Patients...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0271,Predictive Bioharmonics: The First Real-World Model Capable of Predicting Oocyte-Level IVF Outcomes Before Fertilization,exclude,not_applicable,static_prediction,"“Predictive Bioharmonics: The First Real-World Model Capable of...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0272,rbio1 - training scientific reasoning LLMs with biological world models as soft verifiers,exclude,not_applicable,no_world_model_dynamics,“rbio1 - training scientific reasoning LLMs with biological world...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0273,Risk-Based Optimization of Cryptoperiods to Minimize Impact of Data Siphoning Attacks on ICSs,exclude,not_applicable,wrong_domain,“Risk-Based Optimization of Cryptoperiods to Minimize Impact of...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0274,Simplifying Latent Dynamics with Softly State-Invariant World Models,exclude,not_applicable,wrong_domain,“Simplifying Latent Dynamics with Softly State-Invariant World Models” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0275,Speech World Model: Causal State-Action Planning with Explicit Reasoning for Speech,exclude,not_applicable,wrong_domain,“Speech World Model: Causal State-Action Planning with Explicit...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0276,STELLA: Towards a Biomedical World Model with Self-Evolving Multimodal Agents,exclude,not_applicable,no_empirical_evaluation,"“STELLA: Towards a Biomedical World Model with Self-Evolving...” is conceptual, proposed, or protocol-only and reports no qualifying empirical dynamics evaluation.",no
MWM-0277,Structured Dynamics in the Algorithmic Agent.,exclude,not_applicable,wrong_domain,“Structured Dynamics in the Algorithmic Agent” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0278,Surgical Robot Learning: From Demonstration and Simulation to World Models-A Review,exclude,not_applicable,review_not_primary,“Surgical Robot Learning: From Demonstration and Simulation to...” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0279,SÍNDROME DA MATERNIDADE MODERNA: UMA RESPOSTA AO ESTRESSE SOCIAL E PSICOLÓGICO VIVENCIADO POR MÃES NO CONTEXTO ATUAL,exclude,not_applicable,no_world_model_dynamics,“SÍNDROME DA MATERNIDADE MODERNA: UMA RESPOSTA AO ESTRESSE SOCIAL...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0280,Targeted Unlearning Using Perturbed Sign Gradient Methods With Applications On Medical Images,exclude,not_applicable,static_prediction,"“Targeted Unlearning Using Perturbed Sign Gradient Methods With...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0281,Team-based learning (TBL) in health professions education: A systematic review on its conceptual elements and outcomes.,exclude,not_applicable,review_not_primary,“Team-based learning (TBL) in health professions education: A...” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0282,The Cost of Continuous Glucose Monitoring Versus Self-Monitoring of Blood Glucose in Type 1 Diabetes Pregnancies in the United States: A Cost-Consequences Analysis Using Real-World Evidence.,exclude,not_applicable,no_world_model_dynamics,“The Cost of Continuous Glucose Monitoring Versus Self-Monitoring...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0283,Thinking Machines: Foundations of General Intelligence and World Models,exclude,not_applicable,wrong_domain,“Thinking Machines: Foundations of General Intelligence and World...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0284,Towards Probabilistic Inference of Human Motor Intentions by Assistive Mobile Robots Controlled via a Brain-Computer Interface,exclude,not_applicable,no_world_model_dynamics,“Towards Probabilistic Inference of Human Motor Intentions by...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0285,Trustworthy Machine Learning for Medicine,exclude,not_applicable,no_world_model_dynamics,“Trustworthy Machine Learning for Medicine” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0286,Why world models fail under intervention: Ontological–causal separation as a necessary structure,exclude,not_applicable,wrong_domain,“Why world models fail under intervention: Ontological–causal...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0287,WITHDRAWN,exclude,not_applicable,policy_excluded,The record is explicitly withdrawn and is excluded from the review corpus.,no
MWM-0288,World Model for AI Autonomous Navigation in Mechanical Thrombectomy,exclude,not_applicable,duplicate_publication,This is the earlier conference lineage of the expanded endovascular world-model study MWM-0199.,no
MWM-0289,World Models for Pharmaceutical Science Should Simulate Biological Consequences rather than Merely Continue Statistical Patterns,uncertain,uncertain,uncertain,"The truncated abstract centers pharmaceutical world models, but it is unclear whether the article is an eligible review or commentary.",yes
MWM-0290,X-WIN: Building Chest Radiograph World Model via Predictive Sensing,include,empirical,include_empirical,The radiograph world model predicts observations under 3D transformations and is empirically evaluated.,yes
MWM-0291,A Qualitative Study of the Views of Ethnic Minority Healthcare Workers Towards COVID-19 Vaccine Education (CoVE) to Support Vaccine Promotion and Uptake.,exclude,not_applicable,no_world_model_dynamics,“A Qualitative Study of the Views of Ethnic Minority Healthcare...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0292,An application of small-world network on predicting the behavior of infectious disease on campus.,exclude,not_applicable,no_world_model_dynamics,“An application of small-world network on predicting the behavior...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0293,"BWArea Model: Learning World Model, Inverse Dynamics, and Policy for Controllable Language Generation",exclude,not_applicable,wrong_domain,"“BWArea Model: Learning World Model, Inverse Dynamics, and Policy...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.",no
MWM-0294,Cardiac Copilot: Automatic Probe Guidance for Echocardiography with World Model,include,empirical,include_empirical,The data-driven cardiac world model predicts nearby probe-plane observations and improves navigation on clinical scans.,yes
MWM-0295,"Cerebellar-driven cortical dynamics can enable task acquisition, switching and consolidation.",exclude,not_applicable,wrong_domain,"“Cerebellar-driven cortical dynamics can enable task acquisition,...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.",no
MWM-0296,Championing Civility in the Clinical Learning Environment: Evaluation of a Novel Training Program.,exclude,not_applicable,no_world_model_dynamics,“Championing Civility in the Clinical Learning Environment:...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0297,Clustering uncertain overlapping symptoms of multiple diseases in clinical diagnosis.,exclude,not_applicable,static_prediction,"“Clustering uncertain overlapping symptoms of multiple diseases...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0298,DEXTENZA versus Topical Steroid or Antihistamine Therapy for Treatment of Allergic Conjunctivitis.,exclude,not_applicable,no_world_model_dynamics,“DEXTENZA versus Topical Steroid or Antihistamine Therapy for...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0299,EchoPT: A Pretrained Transformer Architecture That Predicts 2D In-Air Sonar Images for Mobile Robotics.,exclude,not_applicable,wrong_domain,“EchoPT: A Pretrained Transformer Architecture That Predicts 2D...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0300,Enhancing Robot Social Navigation with Reinforcement Learning and Advanced Predictive Models: Cosine-Gated-LSTM and Adaptive Predictive Horizons,exclude,not_applicable,wrong_domain,“Enhancing Robot Social Navigation with Reinforcement Learning...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0301,Evaluating the Perceived Benefits of Education in Revenue Cycle Management and the Impact on Medical Claims Reimbursement,exclude,not_applicable,no_world_model_dynamics,“Evaluating the Perceived Benefits of Education in Revenue Cycle...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0302,Is nesting addiction medicine and hepatology care in the outpatient setting worthwhile? A retrospective case series at a single tertiary center.,exclude,not_applicable,no_world_model_dynamics,“Is nesting addiction medicine and hepatology care in the...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0303,"Large language models for generating rules, yay or nay?",exclude,not_applicable,wrong_domain,"“Large language models for generating rules, yay or nay” concerns a non-medical domain rather than medical or biomedical world-model dynamics.",no
MWM-0304,Object-centric proto-symbolic behavioural reasoning from pixels,exclude,not_applicable,wrong_domain,“Object-centric proto-symbolic behavioural reasoning from pixels” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0305,Offline Inverse Constrained Reinforcement Learning for Safe-Critical Decision Making in Healthcare,include,empirical,include_empirical,A generative healthcare world model simulates unsafe decision sequences for empirically evaluated offline constrained RL.,yes
MWM-0306,Predicting Heart Diseases in IoT-Based Electronic Health Records: A Federated Learning Approach,exclude,not_applicable,static_prediction,"“Predicting Heart Diseases in IoT-Based Electronic Health...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0307,Recommended updates to the USEPA Framework for Metals Risk Assessment: Aquatic ecosystems.,exclude,not_applicable,wrong_domain,“Recommended updates to the USEPA Framework for Metals Risk...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0308,Synthesis and Quality Assessment of Combined Time-Series and Static Medical Data Using a Real-world Time-Series Generative Adversarial Network (Preprint),exclude,not_applicable,no_world_model_dynamics,“Synthesis and Quality Assessment of Combined Time-Series and...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0309,Temporal restriction of biomedical research on human embryos created in vitro,exclude,not_applicable,no_world_model_dynamics,“Temporal restriction of biomedical research on human embryos...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0310,Testing Predictive Coding through an Information-Theoretic Analysis of Intracranial EEG Recordings,exclude,not_applicable,no_world_model_dynamics,“Testing Predictive Coding through an Information-Theoretic...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0311,The Algorithmic Agent Perspective and Computational Neuropsychiatry: From Etiology to Advanced Therapy in Major Depressive Disorder.,exclude,not_applicable,review_not_primary,“The Algorithmic Agent Perspective and Computational...” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0312,The brain versus AI: World-model-based versatile circuit computation underlying diverse functions in the neocortex and cerebellum,exclude,not_applicable,wrong_domain,“The brain versus AI: World-model-based versatile circuit...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0313,"Uma atitude em relação à morte em tempos de pandemia pela Covid-19 Cartas à distância (Juan Carlos Rulfo, 2021)",exclude,not_applicable,wrong_domain,“Uma atitude em relação à morte em tempos de pandemia pela...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0314,Viability of Open Large Language Models for Clinical Documentation in German Health Care: Real-World Model Evaluation Study.,exclude,not_applicable,static_prediction,"“Viability of Open Large Language Models for Clinical...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0315,World Models for General Surgical Grasping,include,empirical,include_empirical,The surgical world-model controller is evaluated in simulation and on a real robot across diverse grasping conditions.,yes
MWM-0316,Abstract 15443: An Economic Modeling Analysis of an Intensive GDMT Optimization Program in Hospitalized Heart Failure Patients,exclude,not_applicable,duplicate_publication,This conference abstract is superseded by the full journal article MWM-0325.,no
MWM-0317,An Explainable and Actionable Mistrust Scoring Framework for Model Monitoring,exclude,not_applicable,no_world_model_dynamics,“An Explainable and Actionable Mistrust Scoring Framework for...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0318,Body in Russian Magical Practices: Ritual Specialists – Patients,exclude,not_applicable,wrong_domain,“Body in Russian Magical Practices: Ritual Specialists – Patients” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0319,"COVID-19 Vaccination and Clinical Outcomes at a Secondary Referral Hospital During the Delta Variant-dominant Period in West Sumatra, Indonesia.",exclude,not_applicable,static_prediction,"“COVID-19 Vaccination and Clinical Outcomes at a Secondary...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0320,Delphic Offline Reinforcement Learning under Nonidentifiable Hidden Confounding,include,empirical,include_empirical,Compatible world models support confounding-aware offline planning evaluated on sepsis and EHR benchmarks.,yes
MWM-0321,"Development and validation of a real-world model to predict 1-year Level 3 (severe) hypoglycaemia risk in adults with diabetes (the iNPHORM study, United States).",exclude,not_applicable,static_prediction,"“Development and validation of a real-world model to predict...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0322,Directed networks and resting-state effective brain connectivity with state-space reconstruction using reservoir computing causality,exclude,not_applicable,no_world_model_dynamics,“Directed networks and resting-state effective brain connectivity...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0323,Dynamical latent state computation in the male macaque posterior parietal cortex.,exclude,not_applicable,no_world_model_dynamics,“Dynamical latent state computation in the male macaque posterior...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0324,Early detection of cognitive impairment among primary care settings: A program evaluation,exclude,not_applicable,no_world_model_dynamics,“Early detection of cognitive impairment among primary care...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0325,Economic Modeling Analysis of an Intensive GDMT Optimization Program in Hospitalized Heart Failure Patients.,exclude,not_applicable,no_world_model_dynamics,“Economic Modeling Analysis of an Intensive GDMT Optimization...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0326,Generalized external synchronization of networks based on clustered pandemic systems-The approach of Covid-19 towards influenza.,exclude,not_applicable,no_world_model_dynamics,“Generalized external synchronization of networks based on...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0327,"Learning, Prediction and Planning with Approximate Forward Models",exclude,not_applicable,wrong_domain,"“Learning, Prediction and Planning with Approximate Forward Models” concerns a non-medical domain rather than medical or biomedical world-model dynamics.",no
MWM-0328,Persistent memory for AI coding agents: a pre-registered SWE-bench Verified benchmark,exclude,not_applicable,wrong_domain,“Persistent memory for AI coding agents: a pre-registered...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0329,POSQA: Probe the World Models of LLMs with Size Comparisons,exclude,not_applicable,wrong_domain,“POSQA: Probe the World Models of LLMs with Size Comparisons” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0330,"Real-World Effects of Second-Generation Versus Earlier Intermediate/Basal Insulin Analogues on Rates of Hypoglycemia in Adults with Type 1 and 2 Diabetes (iNPHORM, US).",exclude,not_applicable,no_world_model_dynamics,“Real-World Effects of Second-Generation Versus Earlier...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0331,Steps towards a minimal unifying model of consciousness: An integration of models of consciousness based on the free energy principle,exclude,not_applicable,wrong_domain,“Steps towards a minimal unifying model of consciousness: An...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0332,TensorInference: A Julia package for tensor-based probabilistic inference,exclude,not_applicable,wrong_domain,“TensorInference: A Julia package for tensor-based probabilistic...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0333,"The conductor model of consciousness, our neuromorphic twins, and the human-AI deal",exclude,not_applicable,wrong_domain,"“The conductor model of consciousness, our neuromorphic twins,...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.",no
MWM-0334,The Phase 3 INVIGORATE Trial of Reproxalap in Patients with Seasonal Allergic Conjunctivitis.,exclude,not_applicable,no_world_model_dynamics,“The Phase 3 INVIGORATE Trial of Reproxalap in Patients with...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0335,The use of environmental exposure chambers in studies related to ocular surface effects.,exclude,not_applicable,review_not_primary,“The use of environmental exposure chambers in studies related to...” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0336,Toward Real-World Voice Disorder Classification.,exclude,not_applicable,static_prediction,"“Toward Real-World Voice Disorder Classification” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0337,What's Missing from Machine Learning for Medicine? New Methods for Causal Effect Estimation and Representation Learning from EHR Data,exclude,not_applicable,no_world_model_dynamics,“What's Missing from Machine Learning for Medicine New Methods...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0338,When Demonstrations Meet Generative World Models: A Maximum Likelihood Framework for Offline Inverse Reinforcement Learning,exclude,not_applicable,wrong_domain,“When Demonstrations Meet Generative World Models: A Maximum...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0339,World models and predictive coding for cognitive and developmental robotics: frontiers and challenges,exclude,not_applicable,wrong_domain,“World models and predictive coding for cognitive and...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0340,ТЕОРЕТИЧНІ ЗАСАДИ РЕАЛІЗАЦІЇ ДЕРЖАВНО-ПРИВАТНОГО ПАРТНЕРСТВА У СФЕРІ ОХОРОНИ ЗДОРОВ’Я В УКРАЇНІ,exclude,not_applicable,no_world_model_dynamics,“ТЕОРЕТИЧНІ ЗАСАДИ РЕАЛІЗАЦІЇ ДЕРЖАВНО-ПРИВАТНОГО ПАРТНЕРСТВА У...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0341,A Theoretical Framework for Inference and Learning in Predictive Coding Networks,exclude,not_applicable,wrong_domain,“A Theoretical Framework for Inference and Learning in Predictive...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0342,A Vaccine for Volatility? Financial Market Reactions to the Arrival of the Covid-19 Vaccine,exclude,not_applicable,wrong_domain,“A Vaccine for Volatility Financial Market Reactions to the...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0343,Analysis and Optimization of Network Properties for Bionic Topology Hopfield Neural Network Using Gaussian-Distributed Small-World Rewiring Method,exclude,not_applicable,wrong_domain,“Analysis and Optimization of Network Properties for Bionic...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0344,Assessing the validity of test scores using response process data from an eye-tracking study: a new approach.,exclude,not_applicable,no_world_model_dynamics,“Assessing the validity of test scores using response process...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0345,Brain signals of a Surprise-Actor-Critic model: Evidence for multiple learning modules in human decision making.,exclude,not_applicable,wrong_domain,“Brain signals of a Surprise-Actor-Critic model: Evidence for...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0346,Building artificial intelligence and machine learning models : a primer for emergency physicians.,exclude,not_applicable,review_not_primary,“Building artificial intelligence and machine learning models : a...” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0347,Contrastive Unsupervised Learning of World Model with Invariant Causal Features,exclude,not_applicable,wrong_domain,“Contrastive Unsupervised Learning of World Model with Invariant...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0348,Disintegrating and Reintegrating the Self – (In)Flexible Self-Models in Depersonalisation and Psychedelic Experiences,exclude,not_applicable,no_empirical_evaluation,"“Disintegrating and Reintegrating the Self – (In)Flexible...” is conceptual, proposed, or protocol-only and reports no qualifying empirical dynamics evaluation.",no
MWM-0349,Dynamical Latent State Computation in the Posterior Parietal Cortex,exclude,not_applicable,duplicate_publication,This is the preprint version of the journal study MWM-0323.,no
MWM-0350,Economic evaluation of adalimumab versus etanercept for psoriatic arthritis in a Brazilian real-world model.,exclude,not_applicable,no_world_model_dynamics,“Economic evaluation of adalimumab versus etanercept for...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0351,Efficient Deep Reinforcement Learning with Predictive Processing Proximal Policy Optimization,exclude,not_applicable,wrong_domain,“Efficient Deep Reinforcement Learning with Predictive Processing...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0352,Evolution of Technology in Artificial Intelligence (AI),exclude,not_applicable,review_not_primary,“Evolution of Technology in Artificial Intelligence (AI)” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0353,Getting Further Faster: Illuminating Opportunities for Health Departments to Support Community-Driven Social Determinants of Health Interventions,exclude,not_applicable,no_world_model_dynamics,“Getting Further Faster: Illuminating Opportunities for Health...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
