audit_id,route,title,decision,corpus_type,reason_code,rationale,confidence
ALT-48d786c52a2b,fresh_alternate_public_search,Foot digital twin and in silico clinical applications,uncertain,review,insufficient_abstract,"The foot digital twin silico clinical applications title plausibly denotes a medical world-model review, but the missing abstract does not establish its primary scope.",low
ALT-0cdd85000e2e,fresh_alternate_public_search,Forecasting Alzheimer’s Disease Progression via Identity-preserved Denoising Diffusion Generative Adversarial Network,include,empirical,include_empirical,The forecasting alzheimer s disease progression identity preserved denoising diffusion generative study learns or calibrates temporal dynamics and directly evaluates held-out future states or multi-step forecasts.,high
ALT-1f8852f05ce9,fresh_alternate_public_search,Forecasting individual progression trajectories in Huntington disease enables more powered clinical trials.,exclude,not_applicable,no_learned_dynamics,The forecasting individual progression trajectories huntington disease enables more powered clinical study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-f31edb288d07,fresh_alternate_public_search,Forum on immune digital twins: a meeting report.,exclude,not_applicable,review_not_primary,This review centers on forum immune digital twins meeting report rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-c2595dfe6458,fresh_alternate_public_search,"Fostering Undergraduate Medicine, Nursing, and Pharmacy Students' Readiness for Interprofessional Learning Using High Fidelity Simulation.",exclude,not_applicable,no_learned_dynamics,"The fostering undergraduate medicine nursing pharmacy students readiness interprofessional learning high study evaluates education, training, or simulator hardware rather than learned patient dynamics.",high
ALT-df67bd5a7c1f,fresh_alternate_public_search,Foundation models in omics research: a comprehensive survey.,exclude,not_applicable,review_not_primary,This review centers on foundation omics research comprehensive survey rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-d0134a879a2c,fresh_alternate_public_search,From digital twins to clinically trustworthy twins: a clinical-claim-based validation framework for personalized digital health.,include,review,include_review,"This review primarily synthesizes dynamic medical digital twins for digital twins clinically trustworthy twins clinical claim validation personalized digital, including prediction, simulation, or intervention use.",medium
ALT-07eab1d34392,fresh_alternate_public_search,From disease progression to healthcare demand: A temporal model for epidemic cost and insurance projection,exclude,not_applicable,no_learned_dynamics,The disease progression healthcare demand temporal epidemic cost insurance projection study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-5f0ef8cf9ed7,fresh_alternate_public_search,From genes to trajectories: mapping genetic influences on Huntington's disease progression.,exclude,not_applicable,no_future_or_action_evaluation,"The genes trajectories mapping genetic influences huntington s disease progression study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-c68a299766e5,fresh_alternate_public_search,From intravascular imaging to adaptive vascular care: intelligent photonics and digital twins in panvascular disease.,exclude,not_applicable,review_not_primary,This review centers on intravascular imaging adaptive vascular care intelligent photonics digital twins panvascular rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-4dc856a87102,fresh_alternate_public_search,From mechanistic models to artificial intelligence: exploring the potential of digital twins in geriatric oncology.,include,review,include_review,"This review primarily synthesizes dynamic medical digital twins for mechanistic artificial intelligence exploring potential digital twins geriatric oncology, including prediction, simulation, or intervention use.",medium
ALT-5358455df8a0,fresh_alternate_public_search,From Monitor to Autonomous Manager,exclude,not_applicable,wrong_domain,"This record concerns monitor autonomous manager, which is outside medical or biomedical systems.",high
ALT-88c653f749f2,fresh_alternate_public_search,From Realism to Learner Engagement: Rethinking Fidelity in Simulation-Based Education.,exclude,not_applicable,review_not_primary,This review centers on realism learner engagement rethinking fidelity simulation education rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-2dc2cb28426f,fresh_alternate_public_search,From serological surveys to disease burden: a modelling pipeline for Chagas disease.,exclude,not_applicable,review_not_primary,This review centers on serological surveys disease burden pipeline chagas disease rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-a031eedceed1,fresh_alternate_public_search,From Sound Abduction to Governed Intervention: A Closed-Loop Architecture for Medical Digital Twins in Multiple Sclerosis Care,exclude,not_applicable,review_not_primary,This review centers on sound abduction governed intervention closed loop architecture medical digital twins rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-f7ef75a1f217,fresh_alternate_public_search,From virtual to reality: innovative practices of digital twins in tumor therapy.,include,review,include_review,"This review primarily synthesizes dynamic medical digital twins for virtual reality innovative practices digital twins tumor therapy, including prediction, simulation, or intervention use.",medium
ALT-ae68eb54e309,fresh_alternate_public_search,Frontoparietal network activity during model-based reinforcement learning updates is reduced among adolescents with severe sexual abuse.,exclude,not_applicable,no_learned_dynamics,The frontoparietal network activity during reinforcement learning updates is reduced among record does not describe a learned temporal or action-conditioned medical dynamics model.,high
ALT-04d5c0ebe6f3,fresh_alternate_public_search,Gambling Environment Exposure Increases Temporal Discounting but Improves Model-Based Control in Regular Slot-Machine Gamblers.,exclude,not_applicable,no_learned_dynamics,The gambling environment exposure increases temporal discounting but improves control regular study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-737788a217c0,fresh_alternate_public_search,"Gaussian process linking functions for mind, brain, and behavior.",exclude,not_applicable,no_learned_dynamics,The gaussian process linking functions mind brain behavior study uses prescribed mechanistic or statistical dynamics rather than a learned transition mechanism.,high
ALT-af439b143cbc,fresh_alternate_public_search,GeneCytNet: an interpretable deep learning framework for rheumatoid arthritis classification and,exclude,not_applicable,no_learned_dynamics,The genecytnet interpretable deep learning rheumatoid arthritis classification study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-056bf65776d0,fresh_alternate_public_search,Generating whole-brain neural activity and behavior through unified latent dynamics,include,empirical,include_empirical,The generating whole brain neural activity behavior through unified latent dynamics study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,high
ALT-d95710ea0760,fresh_alternate_public_search,"Generative ""Medical Time Travel"" Simulators for Disease Progression Forecasting",uncertain,empirical,insufficient_abstract,"The generative medical time travel simulators disease progression forecasting title plausibly denotes learned medical dynamics, but the missing abstract does not establish direct future or action evaluation.",low
ALT-865a7d2dad0f,fresh_alternate_public_search,Generative Adversarial Networks in Brain Imaging: A Narrative Review.,exclude,not_applicable,review_not_primary,This review centers on generative adversarial networks brain imaging narrative review rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-e89a02bb5f94,fresh_alternate_public_search,Generative AI as a transformational logic for cognitive neuroscience.,exclude,not_applicable,no_future_or_action_evaluation,"The generative ai as transformational logic cognitive neuroscience study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-1b5dc1365909,fresh_alternate_public_search,Generative atlasing in universal gene expression space defines cell types and microenvironment spectra during disease progression,exclude,not_applicable,no_future_or_action_evaluation,"The generative atlasing universal gene expression space defines cell types microenvironment study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-49858f3d90ed,fresh_alternate_public_search,Generative modeling of clinical time series via latent stochastic differential equations.,include,empirical,include_empirical,The generative clinical time series latent stochastic differential equations study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,high
ALT-e36be08e8db3,fresh_alternate_public_search,Generative morphodynamic forecasting enables robust zero-shot volumetric medical segmentation.,include,empirical,include_empirical,The generative morphodynamic forecasting enables robust zero shot volumetric medical segmentation study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,high
ALT-cf3e7ea336cb,fresh_alternate_public_search,Genetic Algorithm-Based Trajectory Optimization for Digital Twin Robots,exclude,not_applicable,wrong_domain,"This record concerns genetic algorithm trajectory optimization digital twin robots, which is outside medical or biomedical systems.",high
ALT-48cdaa08f5c9,fresh_alternate_public_search,Genome-wide Analysis of Motor Progression in Parkinson Disease.,exclude,not_applicable,review_not_primary,This review centers on genome wide motor progression parkinson disease rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-0b099473166d,fresh_alternate_public_search,Graph Representation Forecasting of Patient's Medical Conditions: Toward a Digital Twin.,include,empirical,include_empirical,The graph representation forecasting patient s medical conditions digital twin study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,high
ALT-1a4671bd7258,fresh_alternate_public_search,Graph representation forecasting of patient’s medical conditions: towards a digital twin,include,empirical,include_empirical,The graph representation forecasting patient s medical conditions digital twin study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,high
ALT-46fd7430b78a,fresh_alternate_public_search,Graph-Enhanced Management-Context-Aware Multi-Step Forecasting of Hourly Sensor-Derived Physiological and Behavioral Indicators in Hu Sheep,exclude,not_applicable,no_future_or_action_evaluation,"The graph enhanced management context aware multi step forecasting hourly sensor study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-026f27757855,fresh_alternate_public_search,Graphicalized vision-language modeling for comprehensive lung nodule analysis and risk stratification.,exclude,not_applicable,no_learned_dynamics,The graphicalized vision language comprehensive lung nodule risk stratification study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-98ab17bf337e,fresh_alternate_public_search,Ground-JEPA: Learning Physically Grounded Latent World Models for Zero-Shot Dynamics Generalization of Legged Robots,exclude,not_applicable,wrong_domain,"This record concerns ground jepa learning physically grounded latent world zero shot dynamics, which is outside medical or biomedical systems.",high
ALT-15cd2d278855,fresh_alternate_public_search,Handling Comparison between a Human and a Patient Simulator for Nursing Care Related Physical Human-robot Interaction,exclude,not_applicable,wrong_domain,"This record concerns handling comparison between human patient simulator nursing care related physical, which is outside medical or biomedical systems.",high
ALT-f7c03f16c952,fresh_alternate_public_search,Healthcare cyberspace: medical cyber physical system in digital twin,exclude,not_applicable,no_learned_dynamics,"The healthcare cyberspace medical cyber physical system digital twin record describes a static, conceptual, or mechanistic twin without learned temporal transitions.",medium
ALT-1f1e3d4bfc67,fresh_alternate_public_search,Heart Digital Twins Predict Features of Invasive Reentrant Circuits and Ablation Lesions in Scar-Dependent Ventricular Tachycardia.,exclude,not_applicable,no_primary_empirical_evaluation,"The heart digital twins predict features invasive reentrant circuits ablation lesions record is editorial, corrective, conceptual, or consensus-based and lacks a primary learned-dynamics evaluation.",high
ALT-686f5b19d4cd,fresh_alternate_public_search,Hepatitis C screening in Lithuania: first-year results and scenarios for achieving WHO elimination targets.,exclude,not_applicable,no_future_or_action_evaluation,"The hepatitis c screening lithuania first year results scenarios achieving who study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-45ea5921be00,fresh_alternate_public_search,Heterogeneity in Preclinical Alzheimer’s Disease Trial Cohort Identified by Image-based Data-Driven Disease Progression Modelling,exclude,not_applicable,no_future_or_action_evaluation,"The heterogeneity preclinical alzheimer s disease trial cohort identified by image study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-77e8f9271a36,fresh_alternate_public_search,Hierarchical Bayesian modelling of disease progression to inform clinical trial design in centronuclear myopathy.,exclude,not_applicable,no_future_or_action_evaluation,"The hierarchical bayesian disease progression inform clinical trial design centronuclear myopathy study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-08d3d401d3c2,fresh_alternate_public_search,High-dimensional neuronal activity from low-dimensional latent dynamics: a solvable model,exclude,not_applicable,no_future_or_action_evaluation,"The high dimensional neuronal activity low dimensional latent dynamics solvable study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-40d308c363fa,fresh_alternate_public_search,High-fidelity simulation and virtual reality: an evaluation of medical students' experiences.,exclude,not_applicable,no_learned_dynamics,"The high fidelity simulation virtual reality medical students experiences study evaluates education, training, or simulator hardware rather than learned patient dynamics.",high
ALT-dc9dc43cedb5,fresh_alternate_public_search,High-Fidelity Simulation Improves Long-Term Knowledge of Clinical Swallow Evaluation.,exclude,not_applicable,no_learned_dynamics,"The high fidelity simulation improves long term knowledge clinical swallow study evaluates education, training, or simulator hardware rather than learned patient dynamics.",high
ALT-2581e79133b4,fresh_alternate_public_search,Homebound by COVID19: the benefits and consequences of non-pharmaceutical intervention strategies.,exclude,not_applicable,no_future_or_action_evaluation,"The homebound by covid19 benefits consequences non pharmaceutical intervention strategies study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-f4055f1f7062,fresh_alternate_public_search,Homogeneous Transformation Matrix Based Neural Network for Model Based Reinforcement Learning on Robot Manipulator,exclude,not_applicable,wrong_domain,"This record concerns homogeneous transformation matrix neural network reinforcement learning robot manipulator, which is outside medical or biomedical systems.",high
ALT-11ca23d625dd,fresh_alternate_public_search,How to improve statistical power in a trial with SCA2 patients using natural history data.,exclude,not_applicable,no_future_or_action_evaluation,"The how improve statistical power trial sca2 patients natural history data study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-1b13efd72b37,fresh_alternate_public_search,How to Probe Dynamics of Brain Function: A Narrative Review.,exclude,not_applicable,review_not_primary,This review centers on how probe dynamics brain function narrative review rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-d527b2b5e8f4,fresh_alternate_public_search,Human Digital Twin for Personalized Elderly Type 2 Diabetes Management.,exclude,not_applicable,review_not_primary,This review centers on human digital twin personalized elderly type 2 diabetes management rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-925f8474c37b,fresh_alternate_public_search,Human Patient Simulator Simulation,exclude,not_applicable,no_future_or_action_evaluation,"The human patient simulator simulation study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",medium
ALT-cf089f5a91f0,fresh_alternate_public_search,Hybrid deep learning-mechanistic modeling of cellular dynamics from a spatiotemporal single-cell atlas.,include,empirical,include_empirical,The hybrid deep learning mechanistic cellular dynamics spatiotemporal single cell atlas study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,high
ALT-9de7a99d4bd5,fresh_alternate_public_search,Hyperspectral imaging analysis for early detection of tomato bacterial leaf spot disease.,exclude,not_applicable,wrong_domain,"This record concerns hyperspectral imaging early detection tomato bacterial leaf spot disease, which is outside medical or biomedical systems.",high
ALT-3ab5d5dbce77,fresh_alternate_public_search,IDDF2023-ABS-0192 Multi-omics landscape of disease progression characterized by an interpretable multimodal model vec3d,exclude,not_applicable,no_future_or_action_evaluation,"The iddf2023 abs 0192 multi omics landscape disease progression characterized by study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",medium
ALT-ace6023fb2ac,fresh_alternate_public_search,IDDF2026-ABS-0436 Structured lifestyle intervention reduces early non-alcoholic fatty liver disease progression,exclude,not_applicable,no_future_or_action_evaluation,"The iddf2026 abs 0436 structured lifestyle intervention reduces early non alcoholic study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",medium
ALT-975cceb155c5,fresh_alternate_public_search,Identifiability-Guided Assessment of Digital Twins in Alzheimer's Disease Clinical Research and Care.,exclude,not_applicable,no_learned_dynamics,"The identifiability guided assessment digital twins alzheimer s disease clinical research record describes a static, conceptual, or mechanistic twin without learned temporal transitions.",high
ALT-43a1e660b540,fresh_alternate_public_search,Identification of a conserved sequence of disease progression in Idiopathic Pulmonary Fibrosis.,exclude,not_applicable,no_future_or_action_evaluation,"The identification conserved sequence disease progression idiopathic pulmonary fibrosis study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-a3f91721b5ec,fresh_alternate_public_search,"Identification of Novel Genetic Variants and Food Intake Factors Associated with Type 2 Diabetes in South Korean Adults, Using an Illness-Death Model.",exclude,not_applicable,no_learned_dynamics,The identification genetic variants food intake factors associated type 2 diabetes study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-e78308f33533,fresh_alternate_public_search,Identification of Patient Clusters with Distinct Disease Progression Patterns Utilizing a Nationwide Finnish Population with Type 2 Diabetes.,exclude,not_applicable,no_learned_dynamics,The identification patient clusters distinct disease progression patterns utilizing nationwide finnish study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-d4b19e45be46,fresh_alternate_public_search,Identification of undiagnosed atrial fibrillation using a machine learning risk prediction algorithm and diagnostic testing (PULsE-AI) in primary care: cost-effectiveness of a screening strategy evaluated in a randomized controlled trial in England.,exclude,not_applicable,no_learned_dynamics,The identification undiagnosed atrial fibrillation machine learning risk prediction algorithm diagnostic study uses prescribed mechanistic or statistical dynamics rather than a learned transition mechanism.,high
ALT-431f97fa6f8e,fresh_alternate_public_search,Identifying the regional substrates predictive of Alzheimer’s disease progression through a convolutional neural network model and occlusion,exclude,not_applicable,no_learned_dynamics,The identifying regional substrates predictive alzheimer s disease progression through convolutional study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-dbd32ff69f87,fresh_alternate_public_search,Idiopathic pulmonary fibrosis therapy development: a clinical pharmacology perspective.,exclude,not_applicable,review_not_primary,This review centers on idiopathic pulmonary fibrosis therapy clinical pharmacology perspective rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-392f9f81771f,fresh_alternate_public_search,Immune signatures of CD4 and CD68 predicts disease progression in cutaneous T cell lymphoma.,exclude,not_applicable,no_learned_dynamics,The immune signatures cd4 cd68 predicts disease progression cutaneous t cell study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-47c1801d13d3,fresh_alternate_public_search,Impact of abdominal adipose tissue segmentation on radiomics-based prognostic evaluation using CT enterography in Crohn's disease.,exclude,not_applicable,no_learned_dynamics,The impact abdominal adipose tissue segmentation radiomics prognostic ct enterography crohn study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-6a10e87861d3,fresh_alternate_public_search,"Impact of Latent Reservoirs, Latent Infection Delays, and Treatments on HIV Dynamics",exclude,not_applicable,no_future_or_action_evaluation,"The impact latent reservoirs latent infection delays treatments hiv dynamics study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-c6d112c9b297,fresh_alternate_public_search,Impact of Personal Protective Equipment on the Performance of Emergency Pediatric Tasks.,exclude,not_applicable,no_future_or_action_evaluation,"The impact personal protective equipment performance emergency pediatric tasks study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-9869fc34bea6,fresh_alternate_public_search,Implementation of a high fidelity simulation based training program for physicians of children requiring long term invasive home ventilation: a study by ISPAT team.,exclude,not_applicable,no_learned_dynamics,"The implementation high fidelity simulation training program physicians children requiring long study evaluates education, training, or simulator hardware rather than learned patient dynamics.",high
ALT-2ba28da816c7,fresh_alternate_public_search,Implementation of hybrid simulation training to promote collective and self-efficacy in medical students: a two-pronged approach.,exclude,not_applicable,no_learned_dynamics,"The implementation hybrid simulation training promote collective self efficacy medical students study evaluates education, training, or simulator hardware rather than learned patient dynamics.",high
ALT-33c4be7c0920,fresh_alternate_public_search,In Situ Simulation for Ventilator Management in Emergency Medicine.,exclude,not_applicable,no_learned_dynamics,"The situ simulation ventilator management emergency medicine study evaluates education, training, or simulator hardware rather than learned patient dynamics.",high
ALT-fdd9bf608834,fresh_alternate_public_search,Inefficient autophagosome formation limits the temporal dynamics of OPTN-mediated mitophagy in neurons,exclude,not_applicable,no_future_or_action_evaluation,"The inefficient autophagosome formation limits temporal dynamics optn mediated mitophagy neurons study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-ff4061259605,fresh_alternate_public_search,Inference of Disease Burden for Chronic Kidney Disease Screening Intervention Based on a Micro-Simulation Model,exclude,not_applicable,no_learned_dynamics,The inference disease burden chronic kidney disease screening intervention micro simulation study uses prescribed mechanistic or statistical dynamics rather than a learned transition mechanism.,high
ALT-ad2c2c11044d,fresh_alternate_public_search,Inferring Trajectories of Psychotic Disorders Using Dynamic Causal Modeling.,exclude,not_applicable,review_not_primary,This review centers on inferring trajectories psychotic disorders dynamic causal rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-9d1913e3630a,fresh_alternate_public_search,Inflammatory Flux and Disease Progression in Hidradenitis Suppurativa: A Multi-Compartment Deterministic Model Simulating Lifestyle and Pharmaceutical Interventions in In Silico Cohorts,exclude,not_applicable,review_not_primary,This review centers on inflammatory flux disease progression hidradenitis suppurativa multi compartment deterministic simulating rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-dd6aa2dbdab6,fresh_alternate_public_search,Influence of Layer Thickness and Shade on the Transmission of Light through Contemporary Resin Composites.,exclude,not_applicable,no_future_or_action_evaluation,"The influence layer thickness shade transmission light through contemporary resin composites study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-ce8e478cffeb,fresh_alternate_public_search,Influence of Treatment Effect Modifiers in Fabry Disease: A Systematic Literature Review.,exclude,not_applicable,review_not_primary,This review centers on influence treatment effect modifiers fabry disease systematic literature review rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-23dc62f381e9,fresh_alternate_public_search,"Information, Not AI Model Sophistication, Limits Resolution of Disease Progression in COPDGene",exclude,not_applicable,no_future_or_action_evaluation,"The information not ai sophistication limits resolution disease progression copdgene study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-480db8223160,fresh_alternate_public_search,"Innovating medical education: Development of an affordable, 3‐D printed knot‐tying simulator",exclude,not_applicable,review_not_primary,This review centers on innovating medical education affordable 3 d printed knot tying simulator rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-3362baf3dfa8,fresh_alternate_public_search,Innovative Left Ventricular Assist Device in High-fidelity Patient Simulator.,exclude,not_applicable,no_future_or_action_evaluation,"The innovative left ventricular assist device high fidelity patient simulator study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-9122657be6ed,fresh_alternate_public_search,Insights into Disease Progression of Translational Preclinical Rat Model of Interstitial Pulmonary Fibrosis through Endpoint Analysis,exclude,not_applicable,no_learned_dynamics,The insights into disease progression translational preclinical rat interstitial pulmonary fibrosis study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-d3993e000d34,fresh_alternate_public_search,Integrated Longitudinal Population Dose-Hemoglobin Response of Daprodustat Following Dose Titration in Patients With Anemia in Chronic Kidney Disease.,exclude,not_applicable,no_learned_dynamics,The integrated longitudinal population dose hemoglobin response daprodustat following dose titration study uses prescribed mechanistic or statistical dynamics rather than a learned transition mechanism.,high
ALT-f4f203cfae4a,fresh_alternate_public_search,"Integrated Trajectory Planning for Robotic Manipulators via Binocular Optimization, Structural Dynamics and Digital Twin Monitoring",exclude,not_applicable,wrong_domain,"This record concerns integrated trajectory planning robotic manipulators binocular optimization structural dynamics digital, which is outside medical or biomedical systems.",high
ALT-ee4f79e3bb68,fresh_alternate_public_search,Integrating Dynamical Systems Modeling with Spatiotemporal scRNA-Seq Data Analysis.,exclude,not_applicable,review_not_primary,This review centers on integrating dynamical systems spatiotemporal scrna seq data rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-80e8b45510b3,fresh_alternate_public_search,Integration of Digital Twin Technology in Orthodontics: A Scoping Review.,exclude,not_applicable,review_not_primary,This review centers on integration digital twin technology orthodontics scoping review rather than evaluated medical learned world-model dynamics as its primary subject.,high
ALT-440f12a2daf9,fresh_alternate_public_search,Intelligent digital twin reference architecture models for medical and healthcare industry,exclude,not_applicable,no_learned_dynamics,"The intelligent digital twin reference architecture medical healthcare industry record describes a static, conceptual, or mechanistic twin without learned temporal transitions.",medium
ALT-21d66f3f3ce3,fresh_alternate_public_search,Intelligent virtual case learning system based on real medical records and natural language processing.,exclude,not_applicable,no_learned_dynamics,"The intelligent virtual case learning system real medical records natural language study evaluates education, training, or simulator hardware rather than learned patient dynamics.",high
ALT-f3beb2aaaf7b,fresh_alternate_public_search,International Delphi consensus on acute kidney injury: Foundations for AI-driven digital twin development in critical care nephrology.,exclude,not_applicable,no_primary_empirical_evaluation,"The international delphi consensus acute kidney injury foundations ai driven digital record is editorial, corrective, conceptual, or consensus-based and lacks a primary learned-dynamics evaluation.",high
ALT-4870df4fd48b,fresh_alternate_public_search,Interpolation of Latent Dynamics for Surgical Action Recognition Using Gaussian Processes,exclude,not_applicable,no_future_or_action_evaluation,"The interpolation latent dynamics surgical action recognition gaussian processes study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",medium
ALT-8e4690fb56cd,fresh_alternate_public_search,Interpretable learning of temporal cellular dynamics from single-cell data.,exclude,not_applicable,no_learned_dynamics,The interpretable learning temporal cellular dynamics single cell data study uses prescribed mechanistic or statistical dynamics rather than a learned transition mechanism.,high
ALT-3535aa02c4f1,fresh_alternate_public_search,Inter‐cohort staging efficacy of gaussian process progression model for Alzheimer’s disease,exclude,not_applicable,no_learned_dynamics,The inter cohort staging efficacy gaussian process progression alzheimer s disease study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-6b7467bd30eb,fresh_alternate_public_search,Is San Diego California on Track to Reach HCV Elimination? A Modeling Analysis of Combination Prevention Strategies.,exclude,not_applicable,no_future_or_action_evaluation,"The is san diego california track reach hcv elimination combination prevention study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-ca0de840242f,fresh_alternate_public_search,JAK2 V617F as a Marker for Long-Term Disease Progression and Mortality in Polycythemia Vera and its Role in Economic Modeling.,exclude,not_applicable,no_learned_dynamics,The jak2 v617f as marker long term disease progression mortality polycythemia study uses prescribed mechanistic or statistical dynamics rather than a learned transition mechanism.,high
ALT-528007e98cf3,fresh_alternate_public_search,Job role and stress influence student movement during postpartum haemorrhage simulation: an exploratory study.,exclude,not_applicable,no_learned_dynamics,"The job stress influence student movement during postpartum haemorrhage simulation exploratory study evaluates education, training, or simulator hardware rather than learned patient dynamics.",high
ALT-283f49a5dd7d,fresh_alternate_public_search,Joint Bayesian Hidden Markov Model With Subject-Specific Transitions for Wearable Sensor Data.,exclude,not_applicable,no_learned_dynamics,The joint bayesian hidden markov subject specific transitions wearable sensor data study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,high
ALT-b724ec3dd757,fresh_alternate_public_search,Joint modeling of multistate survival processes with informative examination scheme: application to progressions in diabetes.,exclude,not_applicable,no_future_or_action_evaluation,"The joint multistate survival processes informative examination scheme application progressions diabetes study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-6a64d732fb1e,fresh_alternate_public_search,Koopman-based linearization of preparatory EEG dynamics in Parkinson's disease during galvanic vestibular stimulation.,include,empirical,include_empirical,The koopman linearization preparatory eeg dynamics parkinson s disease during galvanic study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,high
ALT-e2f8771453bd,fresh_alternate_public_search,Landscape analysis for a neonatal disease progression model of bronchopulmonary dysplasia: Leveraging clinical trial experience and real-world data.,exclude,not_applicable,no_future_or_action_evaluation,"The landscape neonatal disease progression bronchopulmonary dysplasia leveraging clinical trial experience study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-98dcceeee9f7,fresh_alternate_public_search,Large Language Model-Based Patient Simulation to Foster Communication Skills in Health Care Professionals: User-Centered Development and Usability Study.,exclude,not_applicable,no_learned_dynamics,"The large language patient simulation foster communication skills health care professionals study evaluates education, training, or simulator hardware rather than learned patient dynamics.",high
ALT-8ead226bc8ef,fresh_alternate_public_search,Large-scale screening of clinical assessments to distinguish between states in the Integrated HD Progression Model (IHDPM).,exclude,not_applicable,no_future_or_action_evaluation,"The large scale screening clinical assessments distinguish between states integrated hd study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",high
ALT-2184850f7d5f,fresh_alternate_public_search,Laryngeal Mask Airway (LMA) Placement in a Neonatal Patient Simulator Using a Non-Inflatable Supraglottic Airway (SGA).,exclude,not_applicable,no_learned_dynamics,"The laryngeal mask airway placement neonatal patient simulator non inflatable supraglottic study evaluates education, training, or simulator hardware rather than learned patient dynamics.",high
