audit_id,route,title,decision,corpus_type,reason_code,rationale,confidence
ALT-f18019790089,fresh_alternate_public_search,Metaheuristic Optimization of Insulin Infusion Protocols Using Historical Data with Validation Using a Patient Simulator,exclude,empirical,no_learned_dynamics,Optimizes insulin protocols directly and validates them in an external simulator without learning its dynamics.,high
ALT-8ba24309a321,fresh_alternate_public_search,Metaverse and Healthcare: Machine Learning-Enabled Digital Twins of Cancer.,exclude,empirical,no_learned_dynamics,Uses classical machine learning for cancer monitoring and prediction without a learned temporal transition model.,high
ALT-f54f836740db,fresh_alternate_public_search,Methods of multi-indication meta-analysis for health technology assessment: A simulation study.,exclude,empirical,no_learned_dynamics,"Evaluates meta-analysis methods on simulated datasets, not a learned biomedical dynamics model.",high
ALT-b84af39c016f,fresh_alternate_public_search,Microglia measured by TSPO PET are associated with Alzheimer's disease pathology and mediate key steps in a disease progression model.,exclude,empirical,no_learned_dynamics,Tests biomarker associations and mediation within a progression framework without learning temporal dynamics.,high
ALT-118fa8b2d039,fresh_alternate_public_search,Midbody proteins display distinct temporal dynamics during cytokinesis,exclude,empirical,no_learned_dynamics,Observes protein localization dynamics experimentally without constructing or evaluating a learned transition model.,high
ALT-d6b848e7b0a6,fresh_alternate_public_search,Minimizing contamination in the use of personal protective equipment: Simulation results through tracking contamination and enhanced protocols.,exclude,empirical,no_learned_dynamics,Evaluates PPE protocols using participant simulation without any learned dynamics model.,high
ALT-d77f8f8fc7e9,fresh_alternate_public_search,Mixed-methods education of mechanical ventilation for residents in the era of the COVID-19 pandemic: Preliminary interventional study.,exclude,empirical,no_learned_dynamics,Assesses simulator-based medical education rather than learned physiological dynamics or planning capability.,high
ALT-661282bf2203,fresh_alternate_public_search,Mixture Disease Progression Model to Predict and Cluster the Long-Term Trajectory of Cognitive Decline in Alzheimer's Disease.,exclude,empirical,no_learned_dynamics,Fits long-term prognostic trajectories without evaluating a learned transition model through rollouts.,high
ALT-0c64fd7a0821,fresh_alternate_public_search,MODEL BASED REINFORCEMENT LEARNING FOR ADAPTIVE CONTROL IN SMART ROBOTICS,exclude,review,wrong_domain,Reviews model-based reinforcement learning for general robotics rather than biomedical or clinical systems.,high
ALT-5ca460d9ad34,fresh_alternate_public_search,Model-based meta-analysis of individual International Prostate Symptom Score trajectories in patients with benign prostatic hyperplasia with moderate or severe symptoms.,exclude,empirical,no_learned_dynamics,Fits a pharmacometric drug-disease model; pharmacometric simulations are outside the eligibility boundary.,high
ALT-40ddf0978e0b,fresh_alternate_public_search,"Model-based Prediction of the Long-term Glucose-Lowering Effects of Ipragliflozin, a Selective Sodium-Glucose Cotransporter 2 (SGLT2) Inhibitor, in Patients with Type 2 Diabetes Mellitus.",exclude,empirical,no_learned_dynamics,Uses pharmacometric response models and simulations rather than a learned temporal state-transition model.,high
ALT-de4e4abe7798,fresh_alternate_public_search,Model-Based Reinforcement Learning For Robot Control,exclude,not_applicable,wrong_domain,"Title concerns robot control with no medical, physiological, or biomedical application.",high
ALT-a443c916104d,fresh_alternate_public_search,Model-Based Reinforcement Learning Inspired by Augmented PD for Robotic Control,exclude,not_applicable,wrong_domain,Title concerns robotic control rather than a medical or biomedical dynamics model.,high
ALT-52e63b9c5989,fresh_alternate_public_search,Model-Informed Approaches for Pediatric Type 2 Diabetes Evidence Generation: Insights from a Model-Based Longitudinal HbA1c Meta-Analysis from EMA Marketing Authorization Applications.,exclude,empirical,no_learned_dynamics,"Uses longitudinal meta-analysis for trial-power simulation, not a learned state-transition environment model.",high
ALT-654a209caf98,fresh_alternate_public_search,Model-informed Clinical Trial Design for Autosomal Dominant Tubulointerstitial Kidney Disease: Integrating Disease Progression and Trial Simulation,exclude,empirical,no_learned_dynamics,"Title describes disease-progression and clinical-trial simulation, an excluded model-informed trial-design application.",medium
ALT-8c1a16eec40b,fresh_alternate_public_search,Model-Informed Decision Making from Drug Discovery to Reimbursement: A Roadmap for Clinical Pharmacology in Value-Based Healthcare.,exclude,not_applicable,no_primary_empirical_evaluation,This commentary proposes a clinical-pharmacology roadmap without primary empirical world-model evaluation.,high
ALT-d6b871b84199,fresh_alternate_public_search,Modeling Alzheimer's Disease Biomarkers' Trajectory in the Absence of a Gold Standard Using a Bayesian Approach.,exclude,empirical,no_learned_dynamics,"Models latent biomarker trajectories statistically without learned state transitions, action responses, or rollout evaluation.",high
ALT-98bf80bad9a2,fresh_alternate_public_search,Modeling Alzheimer's disease progression utilizing clinical trial and ADNI data to predict longitudinal trajectory of CDR-SB.,exclude,empirical,no_learned_dynamics,"Predicts CDR-SB trajectories using nonlinear mixed effects, an ordinary prognostic disease-progression model.",high
ALT-70ad50f2107d,fresh_alternate_public_search,Modeling Amyotrophic Lateral Sclerosis Progression: Logic in the Logit.,exclude,empirical,no_learned_dynamics,Uses logistic regression as an ordinary personalized disease-progression forecasting model.,high
ALT-95bfe14c6a9e,fresh_alternate_public_search,"Modeling and Remodeling the Cell: How Digital Twins and HCMV Can Elucidate the Complex Interactions of Viral Latency, Epigenetic Regulation, and Immune Responses.",exclude,review,review_not_primary,Reviews HCMV biology and proposes immune digital twins without a world-model taxonomy or evidence synthesis.,medium
ALT-03ace2710f2a,fresh_alternate_public_search,Modeling Diabetic Retinopathy Progression as Continuous-Time Latent Dynamics: Prototype Evidence from Irregular Longitudinal OCT,exclude,empirical,no_future_or_action_evaluation,Learns continuous-time latent dynamics but evaluates only next-visit thickness prediction without rollouts or interventions.,high
ALT-99e986b2180b,fresh_alternate_public_search,Modeling Disability-Adjusted Life-Years for Policy and Decision Analysis.,exclude,empirical,no_learned_dynamics,"Demonstrates DALY accounting in predefined Markov models, not dynamics learned from biomedical data.",high
ALT-d53f6878448a,fresh_alternate_public_search,Modeling disease progression and treatment pathways for depression jointly using agent based modeling and system dynamics.,exclude,empirical,no_learned_dynamics,Uses agent-based and system-dynamics simulation parametrized from data rather than learned dynamics.,high
ALT-8a99daff4bf9,fresh_alternate_public_search,Modeling Disease Progression Trajectories from Longitudinal Observational Data.,exclude,empirical,no_future_or_action_evaluation,"Learns HMM progression patterns but evaluates trajectory discovery, not future rollouts, interventions, or control.",high
ALT-bf194e895160,fresh_alternate_public_search,Modeling Disease Progression with Generative Time Series Models: A New Approach to Complex Disease Trajectories,uncertain,not_applicable,insufficient_abstract,"The title suggests generative disease trajectories, but no abstract establishes rollout or transition-model evaluation.",low
ALT-4118a283b2ab,fresh_alternate_public_search,Modeling drug retention as memory effects in obese patients using fractional and augmented models.,exclude,empirical,no_learned_dynamics,"Uses physiologically specified pharmacokinetic models fitted to one patient, which are excluded pharmacometric simulators.",high
ALT-c7bb818e3db6,fresh_alternate_public_search,Modeling human disease: a mouse model of acute kidney injury to chronic kidney disease progression after cardiac arrest,exclude,not_applicable,no_learned_dynamics,"Title describes an animal disease model, not a learned computational dynamics model.",high
ALT-d23a481163da,fresh_alternate_public_search,Modeling Huntington’s disease progression utilizing the Huntington’s disease integrated staging system,exclude,not_applicable,no_learned_dynamics,Title indicates conventional disease-progression modeling using a staging system without learned dynamics.,medium
ALT-9b9996b82504,fresh_alternate_public_search,Modeling Liver Fibrosis Progression in Patients With Viral Hepatitis Using the Machine Learning Tool Subtype and Stage Inference (SuStaIn).,exclude,empirical,no_future_or_action_evaluation,"Infers biomarker ordering from cross-sectional data without evaluating future prediction, rollout, or intervention response.",high
ALT-48f2148b8918,fresh_alternate_public_search,Modeling neural coding in the auditory midbrain with high resolution and accuracy,include,empirical,include_empirical,Learns stimulus-conditioned neural dynamics and directly validates simulated neural responses across diverse sounds.,high
ALT-19a255ae7e4a,fresh_alternate_public_search,Modeling robust COVID-19 intensive care unit occupancy thresholds for imposing mitigation to prevent exceeding capacities.,exclude,empirical,no_learned_dynamics,Uses a calibrated mechanistic compartmental epidemic simulator rather than learned temporal dynamics.,high
ALT-163ef53dbd65,fresh_alternate_public_search,Modelling disease course in amyotrophic lateral Sclerosis: pseudo-longitudinal insights from cross-sectional health-related quality of life data.,exclude,empirical,no_learned_dynamics,Applies a conventional progression model for pseudo-longitudinal interpretation without learned transition dynamics.,high
ALT-73726e04516a,fresh_alternate_public_search,Modelling NAFLD disease burden in four Asian regions-2019-2030.,exclude,empirical,no_learned_dynamics,"Projects population disease burden using a conventional disease-progression model, not a learned dynamics simulator.",high
ALT-21155df63ca2,fresh_alternate_public_search,Modelling neural coding in the auditory midbrain with high resolution and accuracy.,include,empirical,include_empirical,"Learns stimulus-conditioned neural dynamics and validates simulated responses, adaptation, and masking across sounds.",high
ALT-6c1b2a68cda0,fresh_alternate_public_search,Modernizing a Classic: An Artificial Intelligence–Powered Patient Simulator in Athletic Training Education,exclude,not_applicable,no_primary_empirical_evaluation,Describes an educational chatbot simulator and explicitly defers learner-outcome evaluation to future work.,high
ALT-30d568cab800,fresh_alternate_public_search,Modulation of the cytoskeleton for cancer therapy.,exclude,empirical,no_learned_dynamics,Computer vision analyzes cellular dynamics and drug effects but does not learn or evaluate transitions.,high
ALT-eb50e06fc0c7,fresh_alternate_public_search,Monitoring Structural Health Using Digital Twin,exclude,not_applicable,wrong_domain,Structural-health monitoring concerns engineered infrastructure rather than medical or biomedical systems.,high
ALT-f0fdc7edaced,fresh_alternate_public_search,Monoclonal antibodies and aptamers: The future therapeutics for Alzheimer's disease.,exclude,review,review_not_primary,Reviews Alzheimer therapeutics and immunotherapy rather than medical world models.,high
ALT-ee7f568aa545,fresh_alternate_public_search,Motor Progression in Early-Stage Parkinson's Disease: A Clinical Prediction Model and the Role of Cerebrospinal Fluid Biomarkers.,exclude,empirical,no_future_or_action_evaluation,"Predicts only the following year's motor score, an excluded one-step prognostic forecast.",high
ALT-e0fc4e44685e,fresh_alternate_public_search,Motor unit number index (MUNIX) in the D50 disease progression model reflects disease accumulation independently of disease aggressiveness in ALS.,exclude,empirical,no_learned_dynamics,Uses a disease-progression framework to analyze biomarker associations without learned temporal transitions.,high
ALT-06c8d697042b,fresh_alternate_public_search,Motor unit number index (MUNIX) loss of 50% occurs in half the time of 50% functional loss according to the D50 disease progression model of ALS.,exclude,empirical,no_learned_dynamics,Derives progression markers within a conventional disease-course model without learned dynamics or rollouts.,high
ALT-ebd92b552247,fresh_alternate_public_search,MP39-06 PREDICTORS OF RAPID DISEASE PROGRESSION FROM INITIAL DIAGNOSIS OF ERECTILE DYSFUNCTION TO SURGICAL INTERVENTION,exclude,empirical,no_learned_dynamics,"Title describes predictors of progression to surgery, an ordinary prognostic analysis.",high
ALT-772584a789d2,fresh_alternate_public_search,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,include,empirical,include_empirical,Learns a Bayesian epidemiological environment model and evaluates planning policies for disease-control interventions.,high
ALT-65f39e17534b,fresh_alternate_public_search,Multi-scale machine learning model predicts muscle and functional disease progression.,exclude,empirical,no_learned_dynamics,Random forests predict annualized progression but do not learn or roll out patient state transitions.,high
ALT-2a711063e190,fresh_alternate_public_search,Multicenter Survival Analysis and Application of an Olfactory Neuroblastoma Staging Modification Incorporating Hyams Grade.,exclude,empirical,no_learned_dynamics,Staging and survival models estimate prognosis without learned temporal dynamics or rollouts.,high
ALT-86b936d2e69e,fresh_alternate_public_search,Multifunctional Nano-Contrast Agent Carriers: From Traditional Platforms to Next-Generation Theranostic Applications in Molecular Imaging.,exclude,review,review_not_primary,This nanotheranostics review only mentions digital twins tangentially and does not synthesize medical world models.,high
ALT-2eefec198c09,fresh_alternate_public_search,Multiple sclerosis as an asynchronous neuroinflammatory system.,exclude,review,review_not_primary,"This conceptual MS synthesis discusses disease timing, not medical world-model methods or evidence.",high
ALT-87a660788a1b,fresh_alternate_public_search,Multiscale mathematical model-informed reinforcement learning optimizes combination treatment scheduling in glioblastoma evolution.,include,empirical,include_empirical,A learned tumor-dynamics surrogate is evaluated for reinforcement-learning treatment scheduling and transcriptomically verified.,medium
ALT-39da47e849b2,fresh_alternate_public_search,"Multiscale model of primary motor cortex circuits predicts in vivo cell-type-specific, behavioral state-dependent dynamics.",exclude,empirical,no_learned_dynamics,"The biophysical cortical simulator is manually specified and constrained, not learned or adapted from temporal data.",high
ALT-39db18f484f3,fresh_alternate_public_search,Multistable bimodal perceptual coding within the ventral premotor cortex.,exclude,empirical,no_future_or_action_evaluation,The trained RNN is analyzed for latent states without evaluating future-state prediction or rollout capability.,medium
ALT-cd685692660b,fresh_alternate_public_search,Multivariate disease progression modeling with longitudinal ordinal data.,exclude,empirical,no_learned_dynamics,Disease-course mapping predicts visits statistically but lacks an explicit learned transition or rollout model.,high
ALT-30486cae5a85,fresh_alternate_public_search,Mutual Adaptation and Influence: Survey of Latent Dynamics Models in Human-Robot Interaction,exclude,review,wrong_domain,This robotics survey is nonmedical despite reviewing latent dynamics for prediction and control.,high
ALT-c8668820c69c,fresh_alternate_public_search,Myo-ODE: continuous-time trajectory reconstruction and risk prediction of high myopia via neural ordinary differential equations.,include,empirical,include_empirical,Myo-ODE learns continuous refractive dynamics and directly predicts future high-myopia risk from longitudinal clinical data.,high
ALT-62fea0c2bd49,fresh_alternate_public_search,"Natural History and Real-World Data in Rare Diseases: Applications, Limitations, and Future Perspectives.",exclude,review,review_not_primary,This rare-disease data review discusses progression modeling broadly rather than medical world models.,high
ALT-91b1a484f748,fresh_alternate_public_search,Natural history of progressive vision loss in Bietti crystalline dystrophy: a model-based meta-analysis.,exclude,empirical,no_learned_dynamics,"This meta-analysis fits linear BCVA progression, an ordinary prognostic model without learned state transitions.",high
ALT-6accf7c50924,fresh_alternate_public_search,Natural history study and statistical modeling of disease progression in a preclinical model of myotubular myopathy.,exclude,empirical,no_learned_dynamics,Joint longitudinal-survival modeling estimates expected phenotype progression without learned transition rollouts.,high
ALT-595a5409884a,fresh_alternate_public_search,NEUBOrg: artificially induced pluripotent stem cell-derived brain organoid to model and study genetics of Alzheimer’s disease progression.,exclude,empirical,no_learned_dynamics,The platform claims AD organoid simulations but does not specify learned temporal transitions or evaluated rollouts.,medium
ALT-e85714508cea,fresh_alternate_public_search,Neural basis of concurrent deliberation toward a choice and confidence judgment.,exclude,empirical,no_learned_dynamics,Behavioral accumulation and neural activity are characterized without a learned biomedical dynamics simulator or rollout evaluation.,high
ALT-d8e480ba88f8,fresh_alternate_public_search,Neural Network Model for Predicting Progression of Disease,exclude,empirical,no_learned_dynamics,This generic neural network performs disease-stage prediction without learned temporal transitions or rollouts.,high
ALT-a5b2a549c79e,fresh_alternate_public_search,Neurobiologically realistic neural network enables cross-scale modeling of neural dynamics.,exclude,empirical,no_future_or_action_evaluation,"NBGNet learns neural dynamics but evaluates cross-scale reconstruction and held-out mapping, not future-state rollouts.",medium
ALT-4f0dc103a540,fresh_alternate_public_search,Neurophysiological trajectories in Alzheimer's disease progression.,exclude,empirical,no_learned_dynamics,Event-based sequencing estimates biomarker ordering rather than learned patient-state transitions or future rollouts.,high
ALT-253a3f97dbe5,fresh_alternate_public_search,New classification for advanced breast cancer patients experiencing disease progression during salvage treatment: a single-center retrospective cohort study.,exclude,empirical,no_learned_dynamics,The study classifies progression patterns for prognosis without learning temporal dynamics.,high
ALT-3a4c65a5156f,fresh_alternate_public_search,New insights into spatio-temporal dynamics of mesenchymal progenitor cell ingress during peri-implant wound healing: Provided by intravital imaging,exclude,empirical,no_learned_dynamics,Intravital imaging observes wound-healing dynamics but the title indicates no learned dynamics model.,high
ALT-577309fbf719,fresh_alternate_public_search,New IPECAD open-source model framework for the health technology assessment of early Alzheimer’s disease treatment: development and use cases,exclude,empirical,no_learned_dynamics,This health-economic cohort transition simulator is structurally specified rather than learned from patient trajectories.,high
ALT-e32f66429421,fresh_alternate_public_search,New PK/PD model directly links diabetes drug dose to blood glucose level for personalized care.,include,empirical,include_empirical,Personalized PK/PD dynamics are fitted from glucose data and evaluated for dose-response prediction and optimization.,high
ALT-9df76980b1db,fresh_alternate_public_search,Novel data-driven subtypes and stages of brain atrophy in the ALS-FTD spectrum.,exclude,empirical,no_learned_dynamics,SuStaIn infers pseudo-temporal atrophy stages but does not learn transition dynamics or evaluate rollouts.,high
ALT-07829259dc20,fresh_alternate_public_search,Novel multi-cluster workflow system to support real-time HPC-enabled epidemic science: Investigating the impact of vaccine acceptance on COVID-19 spread.,exclude,empirical,no_learned_dynamics,"The epidemic digital twin is a mechanistic agent-based simulator, not a learned or data-adapted dynamics model.",high
ALT-16549d8f8005,fresh_alternate_public_search,Novel non-linear models for clinical trial analysis with longitudinal data: A tutorial using SAS for both frequentist and Bayesian methods.,exclude,review,review_not_primary,"This statistical tutorial concerns proportional trial models, not medical world models.",high
ALT-6920e7874f73,fresh_alternate_public_search,NSF DARE-transforming modeling in neurorehabilitation: perspectives and opportunities from US funding agencies.,exclude,review,review_not_primary,This funding commentary surveys computational neurorehabilitation broadly rather than synthesizing healthcare world models.,high
ALT-89c318355037,fresh_alternate_public_search,Numerical study of spatial and temporal dynamics of integrin clustering during early cell adhesion,exclude,empirical,no_learned_dynamics,The adhesion simulator uses prescribed mechanical and Brownian dynamics rather than learned state transitions.,high
ALT-ae6a889ecec3,fresh_alternate_public_search,Operations (Management) Warp Speed: Parsimonious Design for Rapid Deployment of Hospital Prediction and Decision Support Framework during a Pandemic,include,empirical,include_empirical,Adaptively tuned disease and patient-flow dynamics directly forecast hospital states for operational decision support.,medium
ALT-e09335683ce3,fresh_alternate_public_search,Optical compression of multimodal clinical data into a unified visual memory for generative trajectory forecasting,include,empirical,include_empirical,The learned multimodal memory generatively forecasts multi-horizon ICU deterioration trajectories and evaluates transition warning performance.,high
ALT-c0b7789845a6,fresh_alternate_public_search,Optimal control of agent-based models via surrogate modeling.,exclude,empirical,wrong_domain,The validated control algorithm is generic to agent-based models and lacks a primary medical application.,high
ALT-b062a5a9fbf8,fresh_alternate_public_search,Optimized glycemic control of type 2 diabetes with reinforcement learning: a proof-of-concept trial.,include,empirical,include_empirical,Model-based reinforcement learning uses patient-model dynamics to optimize insulin actions and receives clinical evaluation.,high
ALT-50dd7ca42806,fresh_alternate_public_search,Optimizing diagnostic algorithms to advance Hepatitis C elimination in Italy: A cost effectiveness evaluation.,exclude,empirical,no_learned_dynamics,The Markov cost-effectiveness simulator uses fixed disease transitions rather than learned patient dynamics.,high
ALT-37d02c6c439a,fresh_alternate_public_search,Orai1 calcium channel inhibition prevents progression of chronic pancreatitis.,exclude,empirical,no_learned_dynamics,This wet-lab intervention study uses preclinical disease models without learning a temporal dynamics model.,high
ALT-33f73024e834,fresh_alternate_public_search,Orchestrating Precision in Alzheimer's Disease Progression Forecasting,exclude,empirical,no_learned_dynamics,XGBoost and random forests provide ordinary progression forecasts without learned state transitions or rollouts.,high
ALT-b434663d4dfb,fresh_alternate_public_search,"Ordinal SuStaIn: Subtype and Stage Inference for Clinical Scores, Visual Ratings, and Other Ordinal Data.",exclude,empirical,no_learned_dynamics,"Ordinal SuStaIn learns pseudo-temporal staging patterns, not temporal state transitions or rollout capability.",high
ALT-4b7d37193372,fresh_alternate_public_search,Oscillating latent dynamics in robot systems during walking and reaching.,exclude,empirical,wrong_domain,This learned robot controller is nonmedical.,high
ALT-d6ac75259f6b,fresh_alternate_public_search,osr1 couples intermediate mesoderm cell fate with temporal dynamics of vessel progenitor cell differentiation,exclude,empirical,no_learned_dynamics,The study experimentally characterizes developmental timing without a learned state-transition model.,high
ALT-96dec8675f01,fresh_alternate_public_search,Ovarian Hyperstimulation Syndrome: A Simulation Case for Emergency Medicine Residents.,exclude,empirical,no_learned_dynamics,"This educational patient simulator evaluates resident training, not learned biomedical dynamics.",high
ALT-3b1ea6e0fb8b,fresh_alternate_public_search,Overcoming the Challenges in the Development and Implementation of Artificial Intelligence in Radiology: A Comprehensive Review of Solutions Beyond Supervised Learning.,exclude,review,review_not_primary,"This radiology AI review mentions digital twins among many solutions, so world models are not primary.",high
ALT-3f71243c1849,fresh_alternate_public_search,P78 Progression to decompensation or hepatocellular carcinoma and risk factors for mortality and disease progression in individuals with early-stage liver disease,exclude,empirical,no_learned_dynamics,"The title describes clinical progression risk factors, not a learned dynamics or rollout model.",high
ALT-c4ba2a43324b,fresh_alternate_public_search,PAD-S/CSA as a candidate shared representation layer for computational psychotherapy: minimal architecture and a staged validation roadmap.,exclude,not_applicable,no_primary_empirical_evaluation,The theory article proposes future state-transition models but reports no fitted model or empirical evaluation.,high
ALT-ffa943add08e,fresh_alternate_public_search,Paracetamol Concentrations and Time-Course of Ductus Arteriosus Diameter in Extremely Preterm Neonates: A Population Pharmacokinetic-Pharmacodynamic Analysis.,include,empirical,include_empirical,Patient-fitted PK/PD dynamics are evaluated through dose-conditioned simulations of ductus closure trajectories.,high
ALT-8421c1da4a70,fresh_alternate_public_search,Parallel inference of hierarchical latent dynamics in two-photon calcium imaging of neuronal populations,exclude,empirical,no_future_or_action_evaluation,"VaLPACa learns hierarchical neural dynamics but evaluates latent disentanglement, not future-state or action-response capability.",medium
ALT-66e595aae4e6,fresh_alternate_public_search,Parsimonious EBM: generalising the event-based model of disease progression for simultaneous events,exclude,empirical,no_learned_dynamics,P-EBM estimates pseudo-temporal event sequences and staging without learned transition rollouts.,high
ALT-23f67b6e2f8e,fresh_alternate_public_search,"Patient-specific digital twins in aortic disease: integrating computational hemodynamics, immune profiling, and precision endovascular strategy.",include,review,include_review,"This review proposes a medical digital-twin architecture and synthesizes prediction, procedural planning, and translation requirements.",high
ALT-a367196497f1,fresh_alternate_public_search,Patterns of grey and white matter changes differ between bulbar and limb onset amyotrophic lateral sclerosis.,exclude,empirical,no_learned_dynamics,Imaging comparisons use disease phase for stratification without learning temporal dynamics or future rollouts.,high
ALT-fbcefa84d51e,fresh_alternate_public_search,Perceiving latent dynamics: Innate and coachable visual estimation of limb damping,exclude,empirical,no_learned_dynamics,The study measures human visual inference of damping rather than learning a biomedical temporal dynamics model.,high
ALT-a878d512f6ca,fresh_alternate_public_search,Perioperative crisis resource management simulation training in anaesthesia.,exclude,review,review_not_primary,"This review concerns educational simulation for anaesthesia training, not medical world models.",high
ALT-9944b3605899,fresh_alternate_public_search,"Personalised digital twin models for Trypanosoma cruzi : improving prognosis, therapy, and long-term complications",uncertain,not_applicable,insufficient_abstract,"The medical digital-twin title is relevant, but no abstract reveals model learning, evaluation, or article type.",low
ALT-65e33104f45e,fresh_alternate_public_search,Personalized Computational Causal Modeling of the Alzheimer Disease Biomarker Cascade.,exclude,empirical,no_future_or_action_evaluation,"Personalized ODEs fit biomarker trajectories, but only training fit, not future or intervention prediction, is evaluated.",medium
ALT-bf936bea3ffc,fresh_alternate_public_search,Personalized Input-Output Hidden Markov Models for Disease Progression Modeling,include,empirical,include_empirical,The learned input-output HMM models medication-conditioned disease transitions and demonstrates predictive performance on Parkinson’s datasets.,high
ALT-5fad97611707,fresh_alternate_public_search,Personalized modeling of Alzheimer's disease progression estimates neurodegeneration severity from EEG recordings.,exclude,empirical,no_learned_dynamics,"Personalized EEG parameters estimate neurodegeneration severity, but no learned progression transition model is evaluated.",medium
ALT-f16d5e94655e,fresh_alternate_public_search,Personalizing computational models to construct medical digital twins.,exclude,empirical,no_learned_dynamics,Data assimilation personalizes a mechanistic agent-based simulator rather than learning its temporal dynamics from data.,high
ALT-199629a53d99,fresh_alternate_public_search,Personalizing Maintenance Rituximab in Follicular Lymphoma: A Machine Learning Framework for Risk-Benefit Optimization.,exclude,empirical,no_learned_dynamics,Double machine learning estimates a static treatment effect without modeling temporal state transitions or rollouts.,high
ALT-99a57a14d7a4,fresh_alternate_public_search,Pharmacokinetic/pharmacodynamic analysis of geographic atrophy lesion area in patients receiving pegcetacoplan treatment or sham.,exclude,empirical,no_learned_dynamics,This is a conventional pharmacometric PK/PD disease-progression model rather than learned temporal dynamics.,high
ALT-1b90d57cf2fc,fresh_alternate_public_search,"Pharmacokinetic/Pharmacodynamic Evaluation of a New Purine-2,6-Dione Derivative in Rodents with Experimental Autoimmune Diseases.",exclude,empirical,no_learned_dynamics,The rodent PK/PD disease-progression model is pharmacometric and does not learn state-transition dynamics.,high
ALT-3376b201d0b6,fresh_alternate_public_search,Phosphorylated neurofilament heavy chain (pNfH) concentration in cerebrospinal fluid predicts overall disease aggressiveness (D50) in amyotrophic lateral sclerosis.,exclude,empirical,no_learned_dynamics,"The study correlates a biomarker with disease aggressiveness using regressions, without learning temporal transitions.",high
ALT-27ebc919390e,fresh_alternate_public_search,Physics-Anchored Dual Network for Conditional SOFC Health-Indicator Trajectory Forecasting Under Variable-Load Operation,exclude,empirical,wrong_domain,The learned forecasting model concerns solid-oxide fuel-cell degradation rather than medical or physiological states.,high
ALT-37f1332e4dac,fresh_alternate_public_search,Physiologic Indirect Response Modeling to Describe Buprenorphine Pharmacodynamics in Newborns Treated for Neonatal Opioid Withdrawal Syndrome.,exclude,empirical,no_learned_dynamics,This physiologic indirect-response PK/PD model is pharmacometric rather than a learned dynamics model.,high
ALT-4641ca006956,fresh_alternate_public_search,Physiological Vital Time Series Forecasting using Fractional Calculus and Deep Neural Network,include,empirical,include_empirical,A learned iterative temporal model directly evaluates multi-step rollouts of future physiological vital-sign states.,high
ALT-e55bda8afb75,fresh_alternate_public_search,Physiology-based patient simulator for blood pressure meter testing,uncertain,empirical,insufficient_abstract,"The medical simulator title is relevant, but no abstract reveals whether its dynamics are learned from data.",low
ALT-e1f3bd53960a,fresh_alternate_public_search,PINN-EM: Physics-Guided Disease Progression Model of Geographic Atrophy.,include,empirical,include_empirical,PINN-EM learns patient-specific PDE dynamics from OCT data and evaluates extrapolated spatial disease progression.,high
ALT-13c5f505972f,fresh_alternate_public_search,PK/PD modeling of the effect of Escitalopram combined with Docetaxel in the treatment of breast cancer with depression in mice.,exclude,empirical,no_learned_dynamics,"The treatment simulations use a conventional pharmacometric PK/PD model, not learned state-transition dynamics.",high
ALT-df0287acaeb6,fresh_alternate_public_search,PK/PD Modeling of the PDE7 Inhibitor-GRMS-55 in a Mouse Model of Autoimmune Hepatitis.,exclude,empirical,no_learned_dynamics,The semi-mechanistic PK/PD disease-progression model is pharmacometric rather than learned temporal dynamics.,high
ALT-478185186cd3,fresh_alternate_public_search,Plasma Amino Acid Signatures Associated with Disease Progression and Hypertension in Autosomal Dominant Polycystic Kidney Disease: A Targeted Metabolomics and Machine Learning Approach.,exclude,empirical,no_learned_dynamics,SVMs perform prognostic risk classification from static biomarkers without learning longitudinal state transitions.,high
ALT-de03063c3f55,fresh_alternate_public_search,Plasma cardiac troponin T complements neurofilament light chain by reflecting disease phase and phenotypic variation in amyotrophic lateral sclerosis.,exclude,empirical,no_learned_dynamics,Regression analyses characterize biomarker associations with ALS phase but do not learn temporal dynamics.,high
ALT-da13a87912fa,fresh_alternate_public_search,Playing the pipes: acoustic sensing and machine learning for performance feedback during endotracheal intubation simulation.,exclude,empirical,no_learned_dynamics,Machine learning only classifies intubation depth and cuff state during educational simulation.,high
ALT-907a7c0c1482,fresh_alternate_public_search,"Plexin-B3 Regulates Cellular Motility, Invasiveness, and Metastasis in Pancreatic Cancer.",exclude,empirical,no_learned_dynamics,This molecular and cellular cancer study contains no learned temporal dynamics model.,high
ALT-2d2c5b3d767f,fresh_alternate_public_search,Point-of-Care Ultrasound Pulse Checks During Cardiopulmonary Resuscitation on a Patient Simulator (PUPRAS).,exclude,empirical,no_learned_dynamics,This manikin feasibility study evaluates CPR procedures without any learned dynamics model.,high
ALT-074a4fac09dc,fresh_alternate_public_search,Population longitudinal analysis of Gait Profile Score and North Star Ambulatory Assessment in children with Duchenne muscular dystrophy.,exclude,empirical,no_learned_dynamics,A nonlinear mixed-effects trajectory model predicts progression but does not learn transition or rollout dynamics.,high
