candidate_id,title,abstract,final_corpus_type,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,final_decision,final_reason_code,resolution_route,adjudication_rationale,source_routes,source_record_ids,exact_match_group_size,manual_lineage_review_required
MWM-S006,Surgical Procedural Planning as 3D World Modelling: Towards Automated Pulmonary Resection,"A 3D medical world model combines CT-and-text perception, an action-conditioned diffusion simulator of anatomical changes, and a decision engine that searches feasible pulmonary-resection sequences. Evaluation on clinical cases reports step-level planning performance and surgeon ratings of feasibility and lung preservation.",empirical,Zhen Zhang; Zhaorong Dong; Xiao Yang; Liqin Huang; Qiang Wu; Taidui Zeng; Hanyu Zheng; Mingjing Yang; Shaohua Zheng; Wangbin Ding; Lin Pan,2026,2026-06-01,CVPR 2026 Workshops,,,https://www.openaccess.thecvf.com/content/CVPR2026F/html/Zhang_Surgical_Procedural_Planning_as_3D_World_Modelling_Towards_Automated_Pulmonary_CVPRF_2026_paper.html,conference-paper,citation_chasing,CVPR 2026 official proceedings search,peer-reviewed,include,include_empirical,merged_inclusion_sources,A: The medical 3D world model directly evaluates anatomical action consequences and procedural planning. B: The learned action-response model is empirically evaluated through its contribution to internal surgical planning.,existing,MWM-S006,1,no
MWM-S005,Surgical Vision World Model,The study learns latent actions from unlabeled surgical video and uses them to generate action-controllable surgical observations. Experiments on SurgToolLoc-2022 assess the learned action space and generated-video behavior for interactive surgical simulation.,empirical,Saurabh Koju; Saurav Bastola; Prashant Shrestha; Sanskar Amgain; Yash Raj Shrestha; Rudra P. K. Poudel; Binod Bhattarai,2025,2025-03-03,arXiv,10.48550/arxiv.2503.02904,2503.02904,https://arxiv.org/abs/2503.02904,preprint,citation_chasing,Chen et al. 2026 surgical citation,open-access,include,include_empirical,merged_inclusion_sources,A: The study directly evaluates generated future surgical observations. B: The learned action-conditioned surgical dynamics model is directly evaluated.,existing,MWM-S005,1,no
MWM-0173,Surgical WAM: A World-Action Model for Data-Efficient Surgical Robot Learning,"Learning reliable surgical manipulation policies is bottlenecked by the scarcity of action-labeled demonstrations: teleoperated surgical robot (e.g., dVRK) trajectories with synchronized kinematics are costly to collect, while surgical tasks demand precise contact handling, long-horizon reasoning, and bimanual coordination. Endoscopic video is comparatively inexpensive and abundant relative to synchronized video--kinematics trajectories, and a natural way to exploit it is to learn world models of surgical scenes. However, existing surgical world models use video primarily for simulation or policy evaluation, and rarely translate the learned dynamics into closed-loop control. This gap raises our central question: under a fixed budget of action-labeled demonstrations, does action-free video pretraining improve closed-loop surgical manipulation? To answer it, we introduce the Surgical World-Action Model (Surgical WAM), a unified generative model built on Cosmos Policy that jointly predicts future endoscopic observations and executable surgical robot action chunks. Surgical WAM first learns surgical visual dynamics from action-free video and is then fine-tuned on the fixed action-labeled budget; at deployment, it acts as a closed-loop, receding-horizon controller that executes a short prefix of each predicted action chunk and replans from the resulting observation. On a suite of four simulated surgical manipulation tasks, video pretraining improves the average success rate from 63.5% to 77.8%, including an absolute gain of 20 percentage points on PegTransfer, with the largest improvements on contact-rich and bimanual tasks. These results demonstrate that action-free video provides transferable visual dynamics priors for learning surgical robot control with limited action supervision, positioning data-efficient video pretraining as a practical path toward scaling up surgical robot learning.",empirical,Wenrui Bao; Tianyun Jiang; Zhiben Chen; Ser-Nam Lim; Peter D. Peng; Yuzhang Shang,2026,2026-08-11,arXiv (Cornell University),10.48550/arxiv.2608.11204,2608.11204,https://arxiv.org/abs/2608.11204,preprint,openalex,"""surgical world model"";""world model"" medicine;""world model"" patient",open-access,include,include_empirical,merged_inclusion_sources,A: The learned world-action model is empirically evaluated through model-based robot control. B: The learned visual dynamics are tested through future prediction and closed-loop surgical control.,existing,MWM-0173,1,no
MWM-0199,Toward Safe Autonomous Robotic Endovascular Interventions using World Models,"Autonomous mechanical thrombectomy (MT) presents substantial challenges due to highly variable vascular geometries and the requirements for accurate, real-time control. While reinforcement learning (RL) has emerged as a promising paradigm for the automation of endovascular navigation, existing approaches often show limited robustness when faced with diverse patient anatomies or extended navigation horizons. In this work, we investigate a world-model-based framework for autonomous endovascular navigation built on TD-MPC2, a model-based RL method that integrates planning and learned dynamics. We evaluate a TD-MPC2 agent trained on multiple navigation tasks across hold out patient-specific vasculatures and benchmark its performance against the state-of-the-art Soft Actor-Critic (SAC) algorithm agent. Both approaches are further validated in vitro using patient-specific vascular phantoms under fluoroscopic guidance. In simulation, TD-MPC2 demonstrates a significantly higher mean success rate than SAC (58% vs. 36%, p < 0.001), and mean tip contact forces of 0.15 N, well below the proposed 1.5 N vessel rupture threshold. Mean success rates for TD-MPC2 (68%) were comparable to SAC (60%) in vitro, but TD-MPC2 achieved superior path ratios (p = 0.017) at the cost of longer procedure times (p < 0.001). Together, these results provide the first demonstration of autonomous MT navigation validated across both hold out in silico data and fluoroscopy-guided in vitro experiments, highlighting the promise of world models for safe and generalizable AI-assisted endovascular interventions.",empirical,Harry Robertshaw; Nikola Fischer; Han‐Ru Wu; Andrea Walker Perez; Weiyuan Deng; Benjamin Jackson; Christos Bergeles; Alejandro Granados; Thomas C Booth,2026,2026-04-22,arXiv (Cornell University),10.48550/arxiv.2604.20151,2604.20151,https://arxiv.org/abs/2604.20151,preprint,openalex,"""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" treatment",open-access,include,include_empirical,merged_inclusion_sources,A: The learned world model is directly evaluated through autonomous endovascular control. B: Learned dynamics are evaluated through model-based surgical navigation and real-phantom transfer.,existing,MWM-0199,1,no
MWM-0200,Toward World Modeling of Physiological Signals with Chaos-Theoretic Balancing and Latent Dynamics,"Physiological time series signals reflect complex, multi-scale dynamical processes of the human body. Existing modeling studies focus on static tasks such as classification, event forecasting, or short-horizon next step prediction, while long-horizon signal-level forecasting and predictive nature of physiological signals remain underexplored. We introduce NormWear-2, a world model that encodes both multivariate physiological signals and clinical intervention variables into a shared latent space and models their joint temporal evolution as a dynamical system. Our approach combines inference from prior pre-trained knowledge (intuition) with instant non-parametric latent state transition adaptation (insight), enabling coherent forecasting across multiple temporal scales, conditioned on heterogeneous clinical interventions. During the pretraining phase, we find that chaos-theoretic balancing of dynamical regime diversity yields more robust representations, with a smaller balanced corpus outperforming one twice its size and capturing bifurcation regimes. We evaluate the world model performance across diverse real-world physiological datasets spanning heterogeneous temporal resolutions and intervention regimes, covering daily life, point-of-care, and clinical settings, including fitness planning, hemodialysis, diabetes management, and surgical monitoring. These evaluation datasets comprise records from 8,026 subjects, spanning study durations from 3.2 hours for high-resolution signal data to 2.3 years for longitudinal clinical biomarker tracking. NormWear-2 achieves the best overall forecasting performance across time, frequency, and latent representation domains, with significant improvements over state-of-the-art time series foundation models, while maintaining competitive downstream representation quality, providing a step toward general-purpose world models for physiological signals.",empirical,"Yunfei Luo; Xi Chen; Yuliang Chen; Lanshuang Zhang; Md Mofijul Islam; Siwei Zhao; Peter Kotanko; Dasgupta, Subhasis; Andrew Campbell; Rakesh Malhotra; Tauhidur Rahman",2026,2026-05-14,arXiv (Cornell University),10.48550/arxiv.2605.15465,2605.15465,https://arxiv.org/abs/2605.15465,preprint,openalex,"""world model"" clinical;""world model"" physiology",open-access,include,include_empirical,merged_inclusion_sources,A: The study directly evaluates learned physiological rollouts. B: The physiological dynamics model is directly tested on heterogeneous forecasting regimes.,existing,MWM-0200,1,no
MWM-X5E3C456867,Towards Surgical World-Action Modeling: A Preliminary Joint Visual-Trajectory Forecasting for Surgical Motion Planning,"Reliable surgical planning requires models to anticipate not only how instruments will move, but also how the operative visual state will evolve together with such motion. Existing approaches typically treat future scene generation and instrument trajectory prediction as two separate tasks. Scene-only models cannot directly evaluate the accuracy of future instrument motion at the trajectory level, while trajectory-only models fail to capture the visual consequences of instrument movement, leaving the consistency between predicted trajectories and future scene evolution unaddressed. Jointly forecasting both provides a more complete account of surgical action-scene dynamics by enabling explicit trajectory-level evaluation while simultaneously modeling the corresponding visual evolution. To bridge this gap, we present a preliminary joint visual-trajectory world-action model that simultaneously forecasts future visual states and instrument trajectories from historical surgical observations. Specifically, we encode historical video frames and tool trajectories into latent representations, which are processed by a temporal-spatial encoder and subsequently decoded through separate visual-state and trajectory prediction heads. Based on this preliminary architecture, a chunked autoregressive rollout is repeatedly applied to predict fifteen future steps. The chunked strategy consistently outperforms direct one-shot prediction across all evaluated horizons, improving first-segment PSNR from 18.86 to 23.11 dB and reducing ADE from 45.77 to 22.22 pixels. These results demonstrate the initial feasibility of joint visual-motion forecasting. However, we observe progressive visual degradation and accumulated trajectory errors over longer prediction horizons, which remain important challenges for future surgical world-action modeling.",empirical,Weiliang Huang; Huanrong Liu; Bob Zhang; Qi Dou; Zhen Chen; Yun Gu; Guy Rosman; Qingbiao Li,2026,2026-08-20,arXiv (Cornell University),10.48550/arxiv.2608.20284,2608.20284,https://arxiv.org/abs/2608.20284,preprint,['openalex'],"['""surgical world model""']",open-access,include,include_empirical,merged_inclusion_sources,"The model learns joint surgical visual-state and instrument-trajectory transitions from observed video and tool histories, then directly evaluates fifteen-step chunked autoregressive rollouts. This is learned multistep medical dynamics rather than an isolated endpoint predictor.",sampled_audit,AUD-5087605e130b,1,no
MWM-S003,Treatment-aware Diffusion Probabilistic Model for Longitudinal MRI Generation and Diffuse Glioma Growth Prediction,"A treatment- and time-conditioned diffusion model predicts future multiparametric MRI and tumor masks from real postoperative longitudinal glioma data. Evaluation covers future image generation, serial tumor segmentation, growth prediction, and uncertainty under recorded treatment plans.",empirical,Qinghui Liu; Elies Fuster-García; Ivar Thokle Hovden; Bradley J. MacIntosh; Edvard Grødem; Petter Brandal; Carles Lopez-Mateu; Donatas Sederevičius; Karoline Skogen; Till Schellhorn,2024,2024-09-01,MICCAI 2024 / arXiv,10.48550/arxiv.2309.05406,2309.05406,https://arxiv.org/abs/2309.05406,conference-paper,citation_chasing,Chen et al. 2026 treatment-response citation,peer-reviewed,include,include_empirical,merged_inclusion_sources,A: The study directly evaluates treatment-conditioned future disease imaging. B: Treatment-conditioned disease progression and future observations are directly evaluated.,existing,MWM-S003,1,no
MWM-0215,World Model Enhanced Offline Reinforcement Learning for Sequential Intervention Optimization in Acute Kidney Injury,"Acute kidney injury (AKI) represents a critical clinical challenge in intensive care units, affecting approximately 20–50% of critically ill patients with mortality rates exceeding 50% in severe cases. The sequential nature of AKI management—involving continuous decisions about diuretics, fluid balance, and renal replacement therapy (RRT)—presents a natural application for reinforcement learning (RL). However, the inherent risks of deploying learned policies in healthcare necessitate robust offline learning approaches that can leverage historical electronic health records without direct patient interaction. This paper introduces World Model Enhanced Offline Reinforcement Learning (WME-ORL), a novel framework that integrates an ensemble Fourier Neural Operator-Transformer (FNO-Transformer) world model with stage-aware Implicit Q-Learning (IQL) for optimizing sequential interventions in AKI patients. Our approach addresses three fundamental challenges in medical offline RL: distribution shift through uncertainty-penalized value estimation, clinical safety through explicit rule integration, and patient heterogeneity through AKI stage-aware policy adaptation. Extensive experiments on 46,337 ICU patients from MIMIC-IV demonstrate that WME-ORL achieves superior policy value (Interquartile-Normalized Return (IQNR), 0.82 vs. 0.72 for standard IQL), reduces predicted RRT initiation rates by 31.9%, and maintains less than 5% clinical rule violations. Ablation studies reveal that the FNO-Transformer architecture provides the most reliable uncertainty estimates among compared architectures, a critical property for safe clinical deployment.",empirical,Bailing Zhang; Yuwei Mi,2026,2026-03-04,AI medicine.,10.53941/aim.2026.100002,,https://doi.org/10.53941/aim.2026.100002,article,crossref;openalex,"""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,merged_inclusion_sources,A: The learned clinical transition model and its planning use are both empirically evaluated. B: The clinical transition model and world-model-enhanced sequential policy are empirically evaluated.,existing,MWM-0215,1,no
MWM-0315,World Models for General Surgical Grasping,"Intelligent vision control systems for surgical robots should adapt to unknown and diverse objects while being robust to system disturbances. Previous methods did not meet these requirements due to mainly relying on pose estimation and feature tracking. We propose a world-model-based deep reinforcement learning framework ""Grasp Anything for Surgery"" (GAS), that learns a pixel-level visuomotor policy for surgical grasping, enhancing both generality and robustness. In particular, a novel method is proposed to estimate the values and uncertainties of depth pixels for a rigid-link object's inaccurate region based on the empirical prior of the object's size; both depth and mask images of task objects are encoded to a single compact 3-channel image (size: 64x64x3) by dynamically zooming in the mask regions, minimizing the information loss. The learned controller's effectiveness is extensively evaluated in simulation and in a real robot. Our learned visuomotor policy handles: i) unseen objects, including 5 types of target grasping objects and a robot gripper, in unstructured real-world surgery environments, and ii) disturbances in perception and control. Note that we are the first work to achieve a unified surgical control system that grasps diverse surgical objects using different robot grippers on real robots in complex surgery scenes (average success rate: 69%). Our system also demonstrates significant robustness across 6 conditions including background variation, target disturbance, camera pose variation, kinematic control error, image noise, and re-grasping after the gripped target object drops from the gripper. Videos and codes can be found on our project page: https://linhongbin.github.io/gas/.",empirical,Hongbin Lin,2024,2024-07-15,arXiv (Cornell University),10.15607/rss.2024.xx.041,2405.17940,https://doi.org/10.15607/rss.2024.xx.041,conference-paper,crossref;openalex,"""surgical world model"";""world model"" patient",open-access,include,include_empirical,merged_inclusion_sources,A: The learned surgical dynamics are empirically evaluated through model-based control. B: A learned surgical world model is evaluated through closed-loop planning and real-robot transfer.,existing,MWM-0315,1,no
MWM-0290,X-WIN: Building Chest Radiograph World Model via Predictive Sensing,"Chest X-ray radiography (CXR) is an essential medical imaging technique for disease diagnosis. However, as 2D projectional images, CXRs are limited by structural superposition and hence fail to capture 3D anatomies. This limitation makes representation learning and disease diagnosis challenging. To address this challenge, we propose a novel CXR world model named X-WIN, which distills volumetric knowledge from chest computed tomography (CT) by learning to predict its 2D projections in latent space. The core idea is that a world model with internalized knowledge of 3D anatomical structure can predict CXRs under various transformations in 3D space. During projection prediction, we introduce an affinity-guided contrastive alignment loss that leverages mutual similarities to capture rich, correlated information across projections from the same volume. To improve model adaptability, we incorporate real CXRs into training through masked image modeling and employ a domain classifier to encourage statistically similar representations for real and simulated CXRs. Comprehensive experiments show that X-WIN outperforms existing foundation models on diverse downstream tasks using linear probing and few-shot fine-tuning. X-WIN also demonstrates the ability to render 2D projections for reconstructing a 3D CT volume.",empirical,"Yang, Zefan; Wang, Ge; Hendler, James; Kalra, Mannudeep K.; Yan, Pingkun",2025,2025-11-18,arXiv (Cornell University),,2511.14918,http://arxiv.org/abs/2511.14918,preprint,openalex,"""medical world model"";""world model"" clinical;""world model"" patient;""world model"" treatment",open-access,include,include_empirical,merged_inclusion_sources,A: The action-conditioned projection model is empirically evaluated for spatial medical-state reconstruction. B: The action-conditioned spatial transition capability receives direct reconstruction-based evaluation.,existing,MWM-0290,1,no
MWM-S002,Xray2Xray: World Model from Chest X-rays with Volumetric Context,"The model learns latent transition dynamics between chest-radiograph projection angles, evaluates synthesis and volumetric reconstruction, and transfers the representation to diagnosis and cardiovascular-risk prediction. Projection angle functions as a non-therapeutic acquisition action.",empirical,Zefan Yang; X. Michael Song; Xuanang Xu; Yongyi Shi; Ge Wang; Mannudeep K. Kalra; Pingkun Yan,2025,2025-06-17,arXiv,10.48550/arxiv.2506.19055,2506.19055,https://arxiv.org/abs/2506.19055,preprint,citation_chasing,Chen et al. 2026 empirical subset,open-access,include,include_empirical,merged_inclusion_sources,A: The model directly evaluates action-conditioned medical projection dynamics. B: The action-conditioned projection model receives direct future-view fidelity evaluation.,existing,MWM-S002,1,no
MWM-0114,medDreamer: Model-Based Reinforcement Learning with Latent Imagination on Complex EHRs for Clinical Decision Support,"Timely and personalized treatment decisions are essential across a wide range of healthcare settings where patient responses can vary significantly and evolve over time. Clinical data used to support these treatment decisions are often irregularly sampled, where missing data frequencies may implicitly convey information about the patient's condition. Existing Reinforcement Learning (RL) based clinical decision support systems often ignore the missing patterns and distort them with coarse discretization and simple imputation. They are also predominantly model-free and largely depend on retrospective data, which could lead to insufficient exploration and bias by historical behaviors. To address these limitations, we propose medDreamer, a novel model-based reinforcement learning framework for personalized treatment recommendation. medDreamer contains a world model with an Adaptive Feature Integration module that simulates latent patient states from irregular data and a two-phase policy trained on a hybrid of real and imagined trajectories. This enables learning optimal policies that go beyond the sub-optimality of historical clinical decisions, while remaining close to real clinical data. We evaluate medDreamer on both sepsis and mechanical ventilation treatment tasks using two large-scale Electronic Health Records (EHRs) datasets. Comprehensive evaluations show that medDreamer significantly outperforms model-free and model-based baselines in both clinical outcomes and off-policy metrics.",empirical,Qianyi Xu; Gousia Habib; Feng Wu; Dilruk Perera; Mengling Feng,2026,2026-04-20,,10.1145/3770854.3780292,,https://doi.org/10.1145/3770854.3780292,conference-paper,openalex,"""world model"" EHR;""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,merged_inclusion_sources,A: The clinical world model’s imagined trajectories are used and evaluated for sequential treatment decisions. B: Learned patient dynamics support empirically evaluated model-based clinical control.,existing,MWM-0114,1,no
MWM-0234,"Beyond Generative AI: World Models for Clinical Prediction, Counterfactuals, and Planning","Healthcare requires AI that is predictive, reliable, and data-efficient. However, recent generative models lack physical foundation and temporal reasoning required for clinical decision support. As scaling language models show diminishing returns for grounded clinical reasoning, world models are gaining traction because they learn multimodal, temporally coherent, and action-conditioned representations that reflect the physical and causal structure of care. This paper reviews World Models for healthcare systems that learn predictive dynamics to enable multistep rollouts, counterfactual evaluation and planning. We survey recent work across three domains: (i) medical imaging and diagnostics (e.g., longitudinal tumor simulation, projection-transition modeling, and Joint Embedding Predictive Architecture i.e., JEPA-style predictive representation learning), (ii) disease progression modeling from electronic health records (generative event forecasting at scale), and (iii) robotic surgery and surgical planning (action-conditioned guidance and control). We also introduce a capability rubric: L1 temporal prediction, L2 action-conditioned prediction, L3 counterfactual rollouts for decision support, and L4 planning/control. Most reviewed systems achieve L1--L2, with fewer instances of L3 and rare L4. We identify cross-cutting gaps that limit clinical reliability; under-specified action spaces and safety constraints, weak interventional validation, incomplete multimodal state construction, and limited trajectory-level uncertainty calibration. This review outlines a research agenda for clinically robust prediction-first world models that integrate generative backbones (transformers, diffusion, VAE) with causal/mechanical foundation for safe decision support in healthcare.",review,Mohammad Areeb Qazi; Maryam Nadeem; Mohammad Yaqub,2025,2025-11-20,arXiv (Cornell University),10.48550/arxiv.2511.16333,2511.16333,http://arxiv.org/abs/2511.16333,preprint,openalex,"""world model"" clinical",open-access,include,include_review,merged_inclusion_sources,A: Medical world models are the central topic and the article provides a qualifying conceptual and evidence synthesis. B: Medical world models are the primary topic and the paper presents a field taxonomy and evaluation synthesis.,existing,MWM-0234,1,no
MWM-X9655500E17,Medical World Model: From Passive Prediction to Active Simulation in Medicine,"Clinical care is interventional. Physicians must decide how a patient's trajectory is likely to change under competing actions, not only estimate risk under the status quo. Most deployed medical artificial intelligence, however, remains optimized for classification or passive forecasting. We argue that the useful next abstraction is the medical world model, a learned system that represents patient state, models how that state evolves over time, accepts interventions such as drugs, doses, and procedures, and rolls trajectories forward under those interventions. Progress toward this goal is currently fragmented across digital twins, disease-trajectory models, surgical simulators, and generative electronic health record forecasting, with each community addressing a subset of the necessary ingredients. We organize the field with a capability ladder spanning representation, forecasting, single-arm projection, comparative treatment evaluation, and planning. Across imaging, physiology, longitudinal electronic health records, and surgical simulation, a consistent maturity pattern emerges. Representation and forecasting are widespread, narrow treatment-conditioned simulators are appearing, credible counterfactual comparison remains scarce, and validated treatment planners are absent. Once a model simulates what would happen under alternative treatments, causal validity becomes the binding constraint. Scaling data and generative modeling alone will not solve this. Credible medical world models also require explicit action definitions, causal design, and staged clinical validation with regulatory oversight. In this paper, the medical world model is a claims-to-evidence framework for simulation that can inform clinical decisions.",review,"Saeed N, Hassan S, Khan S, Qazi MA, Maier-Hein KH, Khan S, Yaqub M.",2026,2026-04-30,Preprints.org,10.20944/preprints202604.2168.v1,,https://europepmc.org/article/PPR/PPR1186035,preprint,crossref;europe_pmc;openalex,"""medical world model"";""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment;europe_pmc_core",indexed,include,include_review,merged_inclusion_sources,"Medical world models are the article's primary subject. It defines them as learned patient-state transition systems, organizes empirical work across clinical domains by simulation capability, and synthesizes evidence and causal-validity requirements; this is substantially more than a generic digital-twin mention.",sampled_audit,AUD-90cdc2ad73d0,1,no
MWM-0116,"Medical world models in healthcare: foundations, applications, and challenges for trustworthy clinical translation","Medical world models offer a framework for extending medical artificial intelligence beyond static prediction by representing evolving patient states and modelling how they change over time and in response to clinical interventions. This Review defines the conceptual boundaries, technical foundations, application domains, and evidence requirements of the field through a structured narrative synthesis with reproducible evidence mapping. We screened 1,455 unique records and assembled a corpus of 98 sources, including 14 studies that met a strict empirical definition of a medical world model. The field is organised around four capabilities: patient state representation, temporal dynamics modelling, intervention-conditioned simulation, and clinician-supervised planning. Evidence spans medical imaging, longitudinal electronic health records, treatment response modelling, physiological and multimodal state modelling, ultrasound and surgical interaction, and population and health-system simulation; clinical digital twins are treated as a cross-cutting integration framework. Current studies provide early evidence of technical feasibility for trajectory forecasting and comparison of candidate interventions, but most remain retrospective, task-specific, or preclinical. The evidence base is further limited by incomplete longitudinal intervention data, inconsistent action semantics, limited causal identifiability, long-horizon error accumulation, inadequate uncertainty estimation, and limited external validation. Clinical translation will therefore depend on precise intervention representations, robust causal and mechanistic grounding, calibrated trajectory-level uncertainty, safety-constrained planning, and prospective multicentre validation against clinically meaningful endpoints.",review,Zhaoyan Chen; Zhongxiu Cong; Zhuanfeng Jin; Wanshu Fan; Dongsheng Zhou; Qi Ai; Haifan Gong; Congyu Liao; Xiaofeng Liu; Cong Wang,2026,2026-07-28,arXiv (Cornell University),10.48550/arxiv.2607.25242,2607.25242,https://arxiv.org/abs/2607.25242,preprint,openalex,"""clinical world model"";""medical world model"";""patient world model"";""surgical world model"";""world model"" EHR;""world model"" clinical;""world model"" echocardiography;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_review,merged_inclusion_sources,"A: Medical world models are the primary topic and the paper provides a structured field synthesis. B: Medical world models are the primary topic and the paper supplies a definition, evidence map, and evaluation synthesis.",existing,MWM-0116,1,no
MWM-0117,"Medical world models: representing medical states, modelling clinical dynamics and guiding intervention policies","Medical diagnosis and treatment are dynamic processes in which patient states evolve over time and clinical interventions alter future outcomes. Although current medical AI can detect disease, estimate risk and generate reports, many systems still return static labels or scores, offering limited insight into how illness may progress or how alternative interventions may reshape its trajectory. Medical world models adapt the world-model idea from artificial intelligence to healthcare by learning internal simulators of patient-state dynamics. Their long-term goal is to help clinicians anticipate deterioration, compare treatment-conditioned futures and tailor care to individual patients. Yet relevant work remains scattered across foundation models, longitudinal modelling, disease simulation, treatment-effect estimation, reinforcement learning and digital twins. To bridge this gap, this review outlines a roadmap for advancing medical AI from isolated diagnosis and prediction toward medical world models that simulate disease evolution and support intervention decisions. This roadmap is organized around three coupled capabilities: patient-state construction, clinical dynamics modelling and intervention decision support. Across representative systems, the comparison highlights what each capability contributes and how partial components can be integrated into more mature perception--dynamics--planning systems. Finally, we identify the challenges involved in turning plausible rollouts into clinically useful simulators. Related literature is available at https://github.com/1999kevin/awesome_medical_world_models.",review,Ke Liu; Mengxuan Li; Yanyi Bao; T Zhang; Chong Chu; Jiajun Bu; Hao Wang,2026,2026-06-15,arXiv (Cornell University),10.48550/arxiv.2606.16721,2606.16721,https://arxiv.org/abs/2606.16721,preprint,openalex,"""medical world model"";""world model"" clinical;""world model"" patient;""world model"" treatment",open-access,include,include_review,merged_inclusion_sources,A: The review is centered on medical world models and provides a qualifying taxonomy and evidence synthesis. B: Medical world models are the primary topic and a substantive capability taxonomy is presented.,existing,MWM-0117,1,no
MWM-XA5E34A98D0,Towards Effective Patient Simulators,"In this paper we give an overview of the field of patient simulators and provide qualitative and quantitative comparison of different modeling and simulation approaches. Simulators can be used to train human caregivers but also to develop and optimize algorithms for clinical decision support applications and test and validate interventions. In this paper we introduce three novel patient simulators with different levels of representational accuracy: HeartPole, a simplistic transparent rule-based system, GraphSim, a graph-based model trained on intensive care data, and Auto-ALS-an adjusted version of an educational software package used for training junior healthcare professionals. We provide a qualitative and quantitative comparison of the previously existing as well as proposed simulators.",review,Vadim Liventsev; Aki Härmä; Milan Petković,2021,2021-12-15,Frontiers in Artificial Intelligence,10.3389/frai.2021.798659,,https://doi.org/10.3389/frai.2021.798659,article,['openalex'],"['""world model"" EHR', '""world model"" clinical', '""world model"" medicine', '""world model"" patient', '""world model"" physiology']",open-access,include,include_review,merged_inclusion_sources,"The paper centrally reviews and compares interactive patient simulators whose transition component predicts future patient state in response to clinical interventions. Its synthesis includes data-derived simulators such as GYMIC and the MIMIC-IV-trained GraphSim, alongside explicit evaluation criteria for learned transition accuracy, making learned/adapted medical dynamics a substantial part of the review.",sampled_audit,AUD-5b8afa4dfc3d,1,no
MWM-X198B3126D0,"What Makes a Virtual Cell a World Model? Three Gaps, Three Experiments, and a Roadmap","Abstract Virtual-cell research increasingly combines mechanistic simulators, single-cell foundation models, perturbation predictors, and multimodal integrators. Yet world-model terminology is often applied to systems that support substantially different capabilities. We introduce virtual cell world models (VCWMs) as a structured framework for evaluation rather than as settled nomenclature. The framework isolates three recurring gaps: representation is not dynamics, prediction is not intervention, and multimodality is not multiscale world modeling. Starting from a working definition of general world models, we formalize a VCWM as a maintained cellular state with biological and observational context, intervention-conditioned transition, and time-varying structure. We present three motivation experiments that provide empirical evidence for these gaps in current systems: foundation-model representations can improve present-state readouts without comparable future-fate signal; a perturbation predictor can forecast endpoints while failing state-space closure under iteration; and a multimodal model can learn cross-modal association without producing appreciable chromatin-to-RNA intervention effects. These results motivate three diagnostic axes—dynamics, intervention, and scale—each with its own L0–L3 capability ladder, and a staged roadmap from candidate VCWMs to multiscale, interactive systems.",review,"Yu C, Zhou J, Tan C, Li SZ, Liu X, Zhang X, Zhang Z, Lei Z, Wang Z.",2026,2026-07-21,Research Square,10.21203/rs.3.rs-10404367/v1,,https://europepmc.org/article/PPR/PPR1282602,preprint,"['europe_pmc', 'openalex']","['""world model"" treatment', 'europe_pmc_core']",indexed,include,include_review,merged_inclusion_sources,"The paper substantially synthesizes mechanistic cell simulators, learned single-cell foundation models, perturbation predictors, temporal transition models, and proposed virtual-cell world models. It explicitly distinguishes static representations and endpoint predictors from callable intervention-conditioned dynamics, supports the framework with three diagnostic experiments, and provides an evidence-gated roadmap.",sampled_audit,AUD-144e1a6e24b3,1,no
