audit_id,route,title,abstract,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,original_exclusion_reason,reviewer_e_decision,reviewer_e_corpus_type,reviewer_e_reason_code,reviewer_e_rationale,reviewer_f_decision,reviewer_f_corpus_type,reviewer_f_reason_code,reviewer_f_rationale,final_decision,final_corpus_type,final_reason_code,resolution_route,adjudication_rationale,qc_decision,qc_corpus_type,qc_reason_code,qc_rationale,full_text_anchor,confidence
AUD-ae21c420fd65,primary_phrase_filter_residual,Machine learning and artificial intelligence in physiologically based pharmacokinetic modeling,"Physiologically based pharmacokinetic (PBPK) models are useful tools in drug development and risk assessment of environmental chemicals. PBPK model development requires the collection of species-specific physiological, and chemical-specific absorption, distribution, metabolism, and excretion (ADME) parameters, which can be a time-consuming and expensive process. This raises a need to create computational models capable of predicting input parameter values for PBPK models, especially for new compounds. In this review, we summarize an emerging paradigm for integrating PBPK modeling with machine learning (ML) or artificial intelligence (AI)-based computational methods. This paradigm includes 3 steps (1) obtain time-concentration PK data and/or ADME parameters from publicly available databases, (2) develop ML/AI-based approaches to predict ADME parameters, and (3) incorporate the ML/AI models into PBPK models to predict PK summary statistics (eg, area under the curve and maximum plasma concentration). We also discuss a neural network architecture ""neural ordinary differential equation (Neural-ODE)"" that is capable of providing better predictive capabilities than other ML methods when used to directly predict time-series PK profiles. In order to support applications of ML/AI methods for PBPK model development, several challenges should be addressed (1) as more data become available, it is important to expand the training set by including the structural diversity of compounds to improve the prediction accuracy of ML/AI models; (2) due to the black box nature of many ML models, lack of sufficient interpretability is a limitation; (3) Neural-ODE has great potential to be used to generate time-series PK profiles for new compounds with limited ADME information, but its application remains to be explored. Despite existing challenges, ML/AI approaches will continue to facilitate the efficient development of robust PBPK models for a large number of chemicals.",Wei‐Chun Chou; Zhoumeng Lin,2022,2022-09-22,Toxicological Sciences,10.1093/toxsci/kfac101,,https://doi.org/10.1093/toxsci/kfac101,article,['openalex'],"['""world model"" clinical', '""world model"" medicine', '""world model"" patient', '""world model"" physiology', '""world model"" treatment']",open-access,world-model phrase absent from title and abstract,include,review,potential_review,"Centrally synthesizes learned or adapted drug exposure and dosing simulation, transition, or sequential-control systems.",include,review,potential_review,"The review centrally examines learned biomedical dynamics, simulation, intervention response, or sequential control.",exclude,not_applicable,review_scope_too_broad,post_adjudication_inclusion_qc,The review primarily covers ML prediction of static ADME inputs and PK summary endpoints for hand-specified PBPK models; learned time-series dynamics such as Neural ODEs are presented as a prospective opportunity rather than a central evaluated evidence category.,exclude,not_applicable,review_scope_too_broad,The review primarily covers ML prediction of static ADME inputs and PK summary endpoints for hand-specified PBPK models; learned time-series dynamics such as Neural ODEs are presented as a prospective opportunity rather than a central evaluated evidence category.,"Version-of-record abstract and review structure organize evidence around ADME-parameter and AUC/Cmax prediction, with direct Neural-ODE profile modeling identified as future work.",high
AUD-adda9c971211,primary_phrase_filter_residual,Reward Bases: Instantaneous reward revaluation with temporal difference learning,"A bstract An influential theory posits that dopaminergic neurons in the mid-brain implement a model-free reinforcement learning algorithm based on temporal difference (TD) learning. A fundamental assumption of this model is that the reward function being optimized is fixed. However, for biological creatures the ‘reward function’ can fluctuate substantially over time depending on the internal physiological state of the animal. For instance, food is rewarding when you are hungry, but not when you are satiated. While a variety of experiments have demonstrated that animals can instantly adapt their behaviour when their internal physiological state changes, under current thinking this requires model-based planning since the standard model of TD learning requires retraining from scratch if the reward function changes. Here, we propose a novel and simple extension to TD learning that allows for the zero-shot (instantaneous) generalization to changing reward functions. Mathematically, we show that if we assume the reward function is a linear combination of reward basis vectors , and if we learn a value function for each reward basis using TD learning, then we can recover the true value function by a linear combination of these value function bases. This representational scheme allows instant and perfect generalization to any reward function in the span of the reward basis vectors as well as possesses a straightforward implementation in neural circuitry by parallelizing the standard circuitry required for TD learning. We demonstrate that our algorithm can also reproduce behavioural data on reward revaluation tasks, predict dopamine responses in the nucleus accumbens, as well as learn equally fast as successor representations while requiring much less memory.",Beren Millidge; Mark E. Walton; Rafał Bogacz,2022,2022-04-14,bioRxiv (Cold Spring Harbor Laboratory),10.1101/2022.04.14.488361,,https://doi.org/10.1101/2022.04.14.488361,preprint,['openalex'],"['""world model"" physiology']",open-access,world-model phrase absent from title and abstract,exclude,not_applicable,no_learned_or_adapted_dynamics,"Applies data-driven methods to brain and mental-health processes without modeling evolving states, rollouts, or action response.",include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control.",exclude,not_applicable,wrong_domain,reviewer_consensus,A: The modeled state is an artificial reward environment rather than medical or biomedical dynamics. B: Reward-basis learning algorithm; The modeled system is outside a substantive medical or biomedical state.,,,,,,
AUD-30e4b971e541,primary_phrase_filter_residual,Advances in the computational understanding of mental illness.,"Computational psychiatry is a rapidly growing field attempting to translate advances in computational neuroscience and machine learning into improved outcomes for patients suffering from mental illness. It encompasses both data-driven and theory-driven efforts. Here, recent advances in theory-driven work are reviewed. We argue that the brain is a computational organ. As such, an understanding of the illnesses arising from it will require a computational framework. The review divides work up into three theoretical approaches that have deep mathematical connections: dynamical systems, Bayesian inference and reinforcement learning. We discuss both general and specific challenges for the field, and suggest ways forward.","Huys QJM, Browning M, Paulus MP, Frank MJ.",2021,2020-07-03,Neuropsychopharmacology,10.1038/s41386-020-0746-4,,https://europepmc.org/article/MED/32620005,article,"['europe_pmc', 'openalex']","['""world model"" clinical', '""world model"" patient', '""world model"" treatment', 'europe_pmc_core']",indexed,world-model phrase absent from title and abstract,exclude,review,review_not_primary,"Reviews brain and mental-health processes but does not centrally synthesize learned or adapted transition, rollout, or control systems.",include,review,potential_review,"The review centrally examines learned biomedical dynamics, simulation, intervention response, or sequential control.",exclude,review,review_not_primary,reviewer_consensus,A: The broad theory review does not centrally synthesize learned patient transition simulators. B: Broad computational psychiatry theories; Learned medical transition or rollout systems are not a central evidence category.,,,,,,
AUD-63771cfe66c1,primary_phrase_filter_residual,Clinical-Based vs. Model-Based Adaptive Dosing Strategy: Retrospective Comparison in Real-World mRCC Patients Treated with Sunitinib,"Different target exposures with sunitinib have been proposed in metastatic renal cell carcinoma (mRCC) patients, such as trough concentrations or AUCs. However, most of the time, rather than therapeutic drug monitoring (TDM), clinical evidence is preferred to tailor dosing, i.e., by reducing the dose when treatment-related toxicities show, or increasing dosing if no signs of efficacy are observed. Here, we compared such empirical dose adjustment of sunitinib in mRCC patients, with the parallel dosing proposals of a PK/PD model with TDM support. In 31 evaluable patients treated with sunitinib, 53.8% had an empirical change in dosing after treatment started (i.e., 46.2% decrease in dosing, 7.6% increase in dosing). Clinical benefit was observed in 54.1% patients, including 8.3% with complete response. Overall, 58.1% of patients experienced treatment discontinuation eventually, either because of toxicities or progressive disease. When choosing 50–100 ng/mL trough concentrations as a target exposure (i.e., sunitinib + active metabolite N-desethyl sunitinib), 45% patients were adequately exposed. When considering 1200–2150 ng/mL.h as a target AUC (i.e., sunitinib + active metabolite N-desethyl sunitinib), only 26% patients were in the desired therapeutic window. TDM with retrospective PK/PD modeling would have suggested decreasing sunitinib dosing in a much larger number of patients as compared with empirical dose adjustment. Indeed, when using target trough concentrations, the model proposed reducing dosing for 61% patients, and up to 84% patients based upon target AUC. Conversely, the model proposed increasing dosing in 9.7% of patients when using target trough concentrations and in 6.5% patients when using target AUC. Overall, TDM with adaptive dosing would have led to tailoring sunitinib dosing in a larger number of patients (i.e., 53.8% vs. 71–91%, depending on the chosen metrics for target exposure) than a clinical-based decision. Interestingly, sunitinib dosing was empirically reduced in 41% patients who displayed early-onset severe toxicities, whereas model-based recommendations would have immediately proposed to reduce dosing in more than 80% of those patients. This observation suggests that early treatment-related toxicities could have been partly avoided using prospective PK/PD modeling with adaptive dosing. Conversely, the possible impact of model-based adapted dosing on efficacy could not be fully evaluated because no clear relationship was found between baseline exposure levels and sunitinib efficacy measured at 3 months.",Florent Ferrer; Jonathan Chauvin; Bénédicte DeVictor; Bruno Lacarelle; Jean-Laurent Deville; Joseph Ciccolini,2021,2021,Pharmaceuticals,10.3390/ph14060494,,https://doi.org/10.3390/ph14060494,journal-article,['crossref'],"['""clinical world model""', '""world model"" clinical']",registered,world-model phrase absent from title and abstract,include,empirical,potential_empirical,Fits or validates clinical exposure-response dynamics to support individualized drug dosing.,include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control.",exclude,not_applicable,no_operational_dynamics_evaluation,post_adjudication_inclusion_qc,"The study retrospectively compares empirical dose changes with recommendations from an existing PK/PD model; it does not evaluate generated future patient-state trajectories, action responses, or simulator fidelity against subsequent outcomes.",exclude,not_applicable,no_operational_dynamics_evaluation,"The study retrospectively compares empirical dose changes with recommendations from an existing PK/PD model; it does not evaluate generated future patient-state trajectories, action responses, or simulator fidelity against subsequent outcomes.","Full article Results compare recommended dose categories and observed clinician decisions, without prospective or held-out longitudinal dynamics evaluation.",high
AUD-4fc68310eac9,primary_phrase_filter_residual,Digital Epidemiology: A review,"The epidemiology has recently witnessed great advances based on computational models. Its scope and impact are getting wider thanks to the new data sources feeding analytical frameworks and models. Besides traditional variables considered in epidemiology, large-scale social patterns can be now integrated in real time with multi-source data bridging the gap between different scales. In a hyper-connected world, models and analysis of interactions and social behaviors are key to understand and stop outbreaks. Big Data along with apps are enabling for validating and refining models with real world data at scale, as well as new applications and frameworks to map and track diseases in real time or optimize the necessary resources and interventions such as testing and vaccination strategies. Digital epidemiology is positioning as a discipline necessary to control epidemics and implement actionable protocols and policies. In this review we address the research areas configuring current digital epidemiology: transmission and propagation models and descriptions based on human networks and contact tracing, mobility analysis and spatio-temporal propagation of infectious diseases and infodemics that comprises the study of information and knowledge propagation. Digital epidemiology has the potential to create new operational mechanisms for prevention and mitigation, monitoring of the evolution of epidemics, assessing their impact and evaluating the pharmaceutical and non-pharmaceutical measures to fight the outbreaks. Epidemics have to be approached from the lens of complexity as they require systemic solutions. Opportunities and challenges to tackle epidemics more effectively and with a human-centered vision are here discussed.",David Pastor-Escuredo,2021,2021-04-08,arXiv (Cornell University),10.48550/arxiv.2104.03611,2104.03611,http://arxiv.org/abs/2104.03611,preprint,['openalex'],"['""world model"" clinical', '""world model"" medicine', '""world model"" patient']",open-access,world-model phrase absent from title and abstract,include,review,potential_review,"Centrally synthesizes learned or adapted infectious-disease spread simulation, transition, or sequential-control systems.",exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.,exclude,review,duplicate_publication,reviewer_consensus,A: This record is an earlier or duplicate version of AUD-01dbcfb5e94a; retain the more complete stable version. B: Duplicate of aud-01dbcfb5e94a; the more complete stable version is retained.,,,,,,
AUD-1e089ceacd6b,primary_phrase_filter_residual,Dopamine signals as temporal difference errors: recent advances.,"In the brain, dopamine is thought to drive reward-based learning by signaling temporal difference reward prediction errors (TD errors), a 'teaching signal' used to train computers. Recent studies using optogenetic manipulations have provided multiple pieces of evidence supporting that phasic dopamine signals function as TD errors. Furthermore, novel experimental results have indicated that when the current state of the environment is uncertain, dopamine neurons compute TD errors using 'belief states' or a probability distribution over potential states. It remains unclear how belief states are computed but emerging evidence suggests involvement of the prefrontal cortex and the hippocampus. These results refine our understanding of the role of dopamine in learning and the algorithms by which dopamine functions in the brain.","Starkweather CK, Uchida N.",2021,2020-11-10,,10.1016/j.conb.2020.08.014,,https://europepmc.org/article/MED/33186815,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract,exclude,not_applicable,wrong_domain,"Addresses education, not a medical or biomedical state-dynamics system.",include,review,potential_review,"The review centrally examines learned biomedical dynamics, simulation, intervention response, or sequential control.",exclude,review,review_not_primary,reviewer_consensus,A: It does not synthesize learned medical or biomedical dynamic simulators. B: Dopamine prediction-error theory; The modeled system is outside a substantive medical or biomedical state.,,,,,,
AUD-546e61a5a201,primary_phrase_filter_residual,Dynamics of an oncolytic virus model,,Jun Zhang,2021,2021,Nonlinear Analysis: Real World Applications,10.1016/j.nonrwa.2020.103203,,https://doi.org/10.1016/j.nonrwa.2020.103203,journal-article,['crossref'],"['""world model"" treatment']",registered,world-model phrase absent from title and abstract,exclude,not_applicable,no_learned_or_adapted_dynamics,"The title concerns medical or biomedical processes but gives no indication of learned, fitted, or calibrated state dynamics.",uncertain,uncertain,insufficient_abstract,"The title suggests possible biomedical state dynamics, but no usable abstract is available.",exclude,empirical,no_learned_dynamics,reviewer_consensus,"A: No transition component is fitted or calibrated from observed biomedical data. B: Hand-specified oncolytic-virus equations; Sequential behavior is evaluated, but transition dynamics are not learned or data-adapted.",,,,,,
AUD-c1db632b65cf,primary_phrase_filter_residual,Forecasting emergency medicine reserve demand with a novel decomposition-ensemble methodology,"Accurate prediction is a fundamental and leading work of the emergency medicine reserve management. Given that the emergency medicine reserve demand is affected by various factors during the public health events and thus the observed data are composed of different but hard-to-distinguish components, the traditional demand forecasting method is not competent for this case. To bridge this gap, this paper proposes the EMD-ELMAN-ARIMA (ELA) model which first utilizes Empirical Mode Decomposition (EMD) to decompose the original series into various components. The Elman neural network and ARIMA models are employed to forecast the identified components and the final forecast values are generated by integrating the individual component predictions. For the purpose of validation, an empirical study is carried out based on the influenza data of Beijing from 2014 to 2018. The results clearly show the superiority of the proposed ELA algorithm over its two rivals including the ARIMA and ELMAN models.",Li Jiang-Ning; Shi Xian-liang; Huang An-qiang; Zefang He; Kang Yu-xuan; Li Dong,2021,2021-03-02,Complex & Intelligent Systems,10.1007/s40747-021-00289-x,,https://doi.org/10.1007/s40747-021-00289-x,article,['openalex'],"['""world model"" medicine', '""world model"" patient']",open-access,world-model phrase absent from title and abstract,include,empirical,potential_empirical,Fits data-adapted temporal models to forecast cellular and biological systems over time.,include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control.",exclude,empirical,no_future_or_action_evaluation,reviewer_consensus,"A: Resource-demand forecasting does not evaluate healthcare-system transition dynamics. B: Medicine reserve-demand forecasting; The evaluation does not establish qualifying future-state, rollout, or action-response dynamics.",,,,,,
AUD-489b7cb5ab9d,primary_phrase_filter_residual,How specific are patient-specific simulations? Analyzing the accuracy of 3D-printing and modeling to create patient-specific rehearsals for complex urological procedures,,Rachel Melnyk; Daniel Oppenheimer; Ahmed E. Ghazi,2021,2021,World Journal of Urology,10.1007/s00345-021-03797-0,,https://doi.org/10.1007/s00345-021-03797-0,journal-article,['crossref'],"['""patient world model""', '""world model"" patient']",registered,world-model phrase absent from title and abstract,uncertain,uncertain,insufficient_abstract,"The title suggests patient-state modeling dynamics or control, but no abstract establishes whether transitions are learned or adapted.",exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.,exclude,empirical,no_learned_dynamics,reviewer_consensus,"A: The physical rehearsal platform contains no learned or data-adapted transition dynamics. B: Patient-specific static rehearsal geometry; Sequential behavior is evaluated, but transition dynamics are not learned or data-adapted.",,,,,,
AUD-4f2ca963ccf0,primary_phrase_filter_residual,Model-Based Planning Deficits in Compulsivity Are Linked to Faulty Neural Representations of Task Structure.,"Compulsive individuals have deficits in model-based planning, but the mechanisms that drive this have not been established. We examined two candidates-that compulsivity is linked to (1) an impaired model of the task environment and/or (2) an inability to engage cognitive control when making choices. To test this, 192 participants performed a two-step reinforcement learning task with concurrent EEG recordings, and we related the neural and behavioral data to their scores on a self-reported transdiagnostic dimension of compulsivity. To examine subjects' internal model of the task, we used established behavioral and neural responses to unexpected events [reaction time (RT) slowing, P300 wave, and parietal-occipital alpha band power] measured when an unexpected transition occurred. To assess cognitive control, we probed theta power at the time of initial choice. As expected, model-based planning was linked to greater behavioral (RT) and neural (alpha power, but not P300) sensitivity to rare transitions. Critically, the sensitivities of both RT and alpha to task structure were weaker in those high in compulsivity. This RT-compulsivity effect was tested and replicated in an independent pre-existing dataset ( N = 1413). We also found that mid-frontal theta power at the time of choice was reduced in highly compulsive individuals though its relation to model-based planning was less pronounced. These data suggest that model-based planning deficits in compulsive individuals may arise, at least in part, from having an impaired representation of the environment, specifically how actions lead to future states. SIGNIFICANCE STATEMENT Compulsivity is linked to poorer performance on tasks that require model-based planning, but it is unclear what precise mechanisms underlie this deficit. Do compulsive individuals fail to engage cognitive control at the time of choice? Or do they have difficulty in building and maintaining an accurate representation of their environment, the foundation needed to behave in a goal-directed manner? With reaction time and EEG measures in 192 individuals who performed a two-step decision-making task, we found that compulsive individuals are less sensitive to surprising action-state transitions, where they slow down less and show less alpha band suppression following a rare transition. These findings implicate failures in maintaining an accurate model of the world in model-based planning deficits in compulsivity.","Seow TXF, Benoit E, Dempsey C, Jennings M, Maxwell A, O'Connell R, Gillan CM.",2021,2021-06-15,Journal of Neuroscience,10.1523/jneurosci.0031-21.2021,,https://europepmc.org/article/MED/34131033,article,"['europe_pmc', 'openalex']","['""world model"" clinical', '""world model"" patient', '""world model"" treatment', 'europe_pmc_core']",indexed,world-model phrase absent from title and abstract,exclude,not_applicable,no_learned_or_adapted_dynamics,"Applies data-driven methods to medical or biomedical processes without modeling evolving states, rollouts, or action response.",include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control.",exclude,not_applicable,wrong_domain,reviewer_consensus,A: The modeled state is the experimental task rather than a patient or physiological trajectory. B: Abstract two-step task transitions; The modeled system is outside a substantive medical or biomedical state.,,,,,,
AUD-a34c161e6a68,primary_phrase_filter_residual,Orbitofrontal cortex and learning predictions of state transitions.,"The orbitofrontal cortex (OFC) has been implicated in goal-directed planning and model-based decision-making. One key prerequisite for model-based decision-making is learning the transition structure of the environment-the probabilities of transitioning from one environmental state to another. In this work, we investigated how the OFC might be involved in learning this transition structure, by using fMRI to assess OFC activity while humans experienced probabilistic cue-outcome transitions. We found that OFC activity was indeed correlated with behavioral measures of learning about transition structure. On a trial-by-trial basis, OFC activity was associated with subsequently increased expectation of the more probable outcome; that is, with subsequently more optimal cue-outcome predictions. Interestingly, this relationship was observed no matter what outcome occurred at the time of the OFC activity, and thus is inconsistent with an interpretation of the OFC activity as representing a ""state prediction error"" that would facilitate learning transitions via error-correcting mechanisms. Finally, OFC activity was related to more optimal predictions only for subsequent trials involving the same cue that was observed at the time of OFC activity-this relationship was not observed for subsequent trials involving a different cue. All together, these results indicate that the OFC is involved in updating or reinforcing a learned transition model on a trial-by-trial basis, specifically for the currently observed cue-outcome associations. (PsycInfo Database Record (c) 2021 APA, all rights reserved).","Chan SCY, Schuck NW, Lopatina N, Schoenbaum G, Niv Y.",2021,2021-07-22,,10.1037/bne0000461,,https://europepmc.org/article/MED/34291969,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract,exclude,not_applicable,no_learned_or_adapted_dynamics,"Reports on brain and mental-health processes without a learned, fitted, calibrated, or data-adapted dynamics model.",include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control.",exclude,not_applicable,wrong_domain,reviewer_consensus,A: The learned model concerns an external task structure rather than a medical or biomedical state. B: Human cue-transition learning; The modeled system is outside a substantive medical or biomedical state.,,,,,,
AUD-59a988c082f5,primary_phrase_filter_residual,Phenotyping heart failure using model-based analysis and physiology-informed machine learning,"Abstract To determine the underlying mechanistic differences between diagnoses of Heart Failure (HF) and specifically heart failure with reduced and preserved ejection fraction (HFrEF & HFpEF), a closed loop model of the cardiovascular system coupled with patient specific transthoracic echocardiography (TTE) and right heart catheterization (RHC) measures was used to identify key parameters representing cardiovascular hemodynamics. Thirty-one patient records (10 HFrEF, 21 HFpEF) were obtained from the Cardiovascular Health Improvement Project (CHIP) database at the University of Michigan. Model simulations were tuned to match RHC and TTE pressure, volume and cardiac output measures in each patient with average error between data and model of 4.87 ± 2%. The underlying physiological model parameters were then plotted against model-based norms and compared between the HFrEF and HFpEF group. Our results confirm that the main mechanistic parameter driving HFrEF is reduced left ventricular contractility, while for HFpEF a much wider underlying phenotype is presented. Conducting principal component analysis (PCA), k -means, and hierarchical clustering on the optimized model parameters, but not on clinical measures, shows a distinct group of HFpEF patients sharing characteristics with the HFrEF cohort, a second group that is distinct as HFpEF and a group that exhibits characteristics of both. Significant differences are observed ( p -value",Edith Jones; E. Benjamin Randall; Scott L. Hummel; David Cameron; Daniel A. Beard; Brian E. Carlson,2021,2021,openRxiv,10.1101/2021.03.03.433748,,https://doi.org/10.1101/2021.03.03.433748,posted-content,['crossref'],"['""world model"" physiology']",registered,world-model phrase absent from title and abstract,exclude,not_applicable,no_learned_or_adapted_dynamics,"Applies data-driven methods to procedural and surgical care without modeling evolving states, rollouts, or action response.",include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control.",exclude,not_applicable,hand_specified_mechanistic_dynamics,post_adjudication_inclusion_qc,"A pre-specified closed-loop cardiovascular ODE is tuned to cross-sectional catheterization and echocardiography summaries, then fitted parameters are clustered for phenotype discovery; no learned transition law or evolving future-state evaluation is provided.",exclude,not_applicable,hand_specified_mechanistic_dynamics,"A pre-specified closed-loop cardiovascular ODE is tuned to cross-sectional catheterization and echocardiography summaries, then fitted parameters are clustered for phenotype discovery; no learned transition law or evolving future-state evaluation is provided.","Published PLOS Computational Biology version, model-calibration and clustering sections; evaluation is fit to hemodynamic summaries rather than temporal rollout fidelity.",high
AUD-dd0cc9cd5356,primary_phrase_filter_residual,Probabilistic generative modeling and reinforcement learning extract the intrinsic features of animal behavior,"It is one of the ultimate goals of ethology to understand the generative process of animal behavior, and the ability to reproduce and control behavior is an important step in this field. However, it is not easy to achieve this goal in systems with complex and stochastic dynamics such as animal behavior. In this study, we have shown that MDN-RNN,a type of probabilistic deep generative model, is able to reproduce stochastic animal behavior with high accuracy by modeling the behavior of C. elegans. Furthermore, we found that the model learns different dynamics in a disentangled representation as a time-evolving Gaussian mixture. Finally, by combining the model and reinforcement learning, we were able to extract a behavioral policy of goal-directed behavior in silico, and showed that it can be used for regulating the behavior of real animals. This set of methods will be applicable not only to animal behavior but also to broader areas such as neuroscience and robotics.",Keita Mori; Naohiro Yamauchi; Haoyu Wang; Ken Sato; Yu Toyoshima; Yuichi Iino,2021,2021-10-19,Neural Networks,10.1016/j.neunet.2021.10.002,,https://doi.org/10.1016/j.neunet.2021.10.002,article,['openalex'],"['""world model"" physiology']",open-access,world-model phrase absent from title and abstract,include,empirical,potential_empirical,Learns a sequential policy or controller for procedural and surgical care with action-dependent responses.,include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control.",exclude,not_applicable,wrong_domain,reviewer_consensus,A: The modeled system is animal behavior without a substantive medical or biomedical state. B: Learned animal-behavior dynamics; The modeled system is outside a substantive medical or biomedical state.,,,,,,
AUD-004b03d7fc10,primary_phrase_filter_residual,Reinforcement learning control of a biomechanical model of the upper extremity,"Among the infinite number of possible movements that can be produced, humans are commonly assumed to choose those that optimize criteria such as minimizing movement time, subject to certain movement constraints like signal-dependent and constant motor noise. While so far these assumptions have only been evaluated for simplified point-mass or planar models, we address the question of whether they can predict reaching movements in a full skeletal model of the human upper extremity. We learn a control policy using a motor babbling approach as implemented in reinforcement learning, using aimed movements of the tip of the right index finger towards randomly placed 3D targets of varying size. We use a state-of-the-art biomechanical model, which includes seven actuated degrees of freedom. To deal with the curse of dimensionality, we use a simplified second-order muscle model, acting at each degree of freedom instead of individual muscles. The results confirm that the assumptions of signal-dependent and constant motor noise, together with the objective of movement time minimization, are sufficient for a state-of-the-art skeletal model of the human upper extremity to reproduce complex phenomena of human movement, in particular Fitts' Law and the [Formula: see text] Power Law. This result supports the notion that control of the complex human biomechanical system can plausibly be determined by a set of simple assumptions and can easily be learned.",Florian Fischer; Miroslav Bachinski; Markus Klar; Arthur Fleig; Jörg Müller,2021,2021-07-14,Scientific Reports,10.1038/s41598-021-93760-1,,https://doi.org/10.1038/s41598-021-93760-1,article,['openalex'],"['""world model"" physiology']",open-access,world-model phrase absent from title and abstract,include,empirical,potential_empirical,Learns a sequential policy or controller for rehabilitation and biomechanics with action-dependent responses.,include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control.",exclude,empirical,no_learned_dynamics,reviewer_consensus,"A: The policy is learned, but biomechanical transition dynamics are not fitted from observed data. B: Hand-specified biomechanical plant with learned policy; Sequential behavior is evaluated, but transition dynamics are not learned or data-adapted.",,,,,,
AUD-1b275981a80a,primary_phrase_filter_residual,Validity of a patient-specific percutaneous nephrolithotomy (PCNL) simulated surgical rehearsal platform: impact on patient and surgical outcomes,,Ahmed Ghazi; Rachel Melnyk; Shamroz Farooq; Adrian Bell; Tyler Holler; Patrick Saba; Jean Joseph,2021,2021,World Journal of Urology,10.1007/s00345-021-03766-7,,https://doi.org/10.1007/s00345-021-03766-7,journal-article,['crossref'],"['""patient world model""', '""world model"" patient']",registered,world-model phrase absent from title and abstract,uncertain,uncertain,insufficient_abstract,"The title suggests procedural and surgical care dynamics or control, but no abstract establishes whether transitions are learned or adapted.",exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.,exclude,empirical,no_learned_dynamics,reviewer_consensus,"A: No learned or data-adapted transition component is present. B: Patient-specific static surgical rehearsal; Sequential behavior is evaluated, but transition dynamics are not learned or data-adapted.",,,,,,
AUD-6b0fc2dfddd1,primary_phrase_filter_residual,1582O Developing a real-world outcomes forecast model using matched oncology clinical trials and real world evidence to inform policy-making and reimbursement approaches,,T. Gorman; A. Ray; S. Brar; J. Hinkel,2020,2020,Annals of Oncology,10.1016/j.annonc.2020.08.1895,,https://doi.org/10.1016/j.annonc.2020.08.1895,journal-article,['crossref'],"['""clinical world model""', '""world model"" clinical']",registered,world-model phrase absent from title and abstract,uncertain,uncertain,insufficient_abstract,"The title suggests cancer care dynamics or control, but no abstract establishes whether transitions are learned or adapted.",exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions.",exclude,empirical,no_primary_empirical_evaluation,reviewer_consensus,A: No full methods/results text establishes an evolving-state model or operational dynamics evaluation. B: Outcome forecast reported only as abstract; The primary record lacks extractable empirical dynamics methods and results.,,,,,,
